Timestamp,FromAccount,ToAccount,Amount Received,Receiving Currency,Amount Paid,Payment Currency,suspected_money_laundering_involvement
10-09-2022 0.12,80BDBF420,8005E29E0,3.94,US Dollar,3.94,US Dollar,
10-09-2022 0.29,80BDC3010,81471C3E0,58.88,US Dollar,58.88,US Dollar,
10-09-2022 0.18,80BDC59B0,8.04E+04,195.51,US Dollar,195.51,US Dollar,
10-09-2022 0.15,80BDD7570,8010A8060,1.02,US Dollar,1.02,US Dollar,
10-09-2022 0.09,80BDD7DE0,80BDD7DE0,3.06,Euro,3.58,US Dollar,
10-09-2022 0.09,80BDD7DE0,8126D7CE0,3.06,Euro,3.06,Euro,
10-09-2022 0.29,80BDD87D0,80E39F910,44.6,US Dollar,44.6,US Dollar,
10-09-2022 0.27,80BDDDD50,80BBD1480,10.14,US Dollar,10.14,US Dollar,
10-09-2022 0.15,80BDDEEB0,8073483A0,41.02,US Dollar,41.02,US Dollar,
10-09-2022 0.17,80BDE70E0,80754D390,6.44,US Dollar,6.44,US Dollar,
10-09-2022 0.27,80BDEC2A0,80E857D60,296.49,US Dollar,296.49,US Dollar,
10-09-2022 0.24,80BDF3AF0,80D6EB640,71.45,US Dollar,71.45,US Dollar,
10-09-2022 0.17,80BDF98F0,80D6EB550,486.64,US Dollar,486.64,US Dollar,
10-09-2022 0.28,80BDEC8E0,800C4C080,258.12,US Dollar,258.12,US Dollar,
10-09-2022 0.19,80200A820,80BE0BA70,829.28,US Dollar,829.28,US Dollar,
10-09-2022 0.12,80200A820,80BE0BA70,169.14,US Dollar,169.14,US Dollar,
10-09-2022 0.02,80BDCE600,812DDAE60,4.54,US Dollar,4.54,US Dollar,
10-09-2022 0.24,80BE0D800,8.12E+06,10.67,US Dollar,10.67,US Dollar,
10-09-2022 0.22,80BE0DEE0,802AB30C0,20.28,US Dollar,20.28,US Dollar,
10-09-2022 0.08,80BDA5C80,8015BA480,73.98,US Dollar,73.98,US Dollar,
10-09-2022 0.26,80BE0F4E0,80EED99E0,138.99,US Dollar,138.99,US Dollar,
10-09-2022 0.06,80BE28290,8106DB470,42.95,US Dollar,42.95,US Dollar,
10-09-2022 0.25,80BE28780,8106B73B0,15.66,US Dollar,15.66,US Dollar,
10-09-2022 0.18,80BE2F360,800C35760,38.07,US Dollar,38.07,US Dollar,
10-09-2022 0.00,80BE22E70,803D56970,1.4,US Dollar,1.4,US Dollar,
10-09-2022 0.07,80BD576B0,80165FD50,1.16,US Dollar,1.16,US Dollar,
10-09-2022 0.10,80BD57840,81009BCD0,20.52,US Dollar,20.52,US Dollar,
10-09-2022 0.17,80BD5AAD0,8138C5830,33.73,US Dollar,33.73,US Dollar,
10-09-2022 0.20,80BE34340,80A0D66B0,374.76,US Dollar,374.76,US Dollar,
10-09-2022 0.16,80BE36240,81009BCD0,15.99,US Dollar,15.99,US Dollar,
10-09-2022 0.28,80BE38590,81009BCD0,91.18,US Dollar,91.18,US Dollar,
10-09-2022 0.26,809C59F60,80BE548B0,49.94,US Dollar,49.94,US Dollar,
10-09-2022 0.12,809C59F60,80BE548B0,242.36,US Dollar,242.36,US Dollar,
10-09-2022 0.11,80BE55260,805B65680,161.29,US Dollar,161.29,US Dollar,
10-09-2022 0.26,80BEC1160,8063D10A0,11.52,US Dollar,11.52,US Dollar,
10-09-2022 0.28,80BECBE30,8052AE6F0,42.57,US Dollar,42.57,US Dollar,
10-09-2022 0.27,80BECCC70,8049442D0,28.67,US Dollar,28.67,US Dollar,
10-09-2022 0.03,80BECCCC0,8049442D0,33.22,US Dollar,33.22,US Dollar,
10-09-2022 0.28,80BECF300,80321AFC0,37.55,US Dollar,37.55,US Dollar,
10-09-2022 0.04,80BECFA60,80E3ABB50,72.52,US Dollar,72.52,US Dollar,
10-09-2022 0.21,80BECFBF0,80321AFC0,140.45,US Dollar,140.45,US Dollar,
10-09-2022 0.09,80BEE00A0,81352A500,72.71,US Dollar,72.71,US Dollar,
10-09-2022 0.12,80BEE0190,80B8C4800,1.35,US Dollar,1.35,US Dollar,
10-09-2022 0.09,80BEE1FB0,80D952100,118.73,US Dollar,118.73,US Dollar,
10-09-2022 0.05,801CC4880,80BF28500,10325.03,US Dollar,10325.03,US Dollar,
10-09-2022 0.09,80BF28C80,8078FCF20,1.39,US Dollar,1.39,US Dollar,
10-09-2022 0.28,80332FD40,80BF310B0,96.95,US Dollar,96.95,US Dollar,
10-09-2022 0.23,80332FD40,80BF310B0,66.72,US Dollar,66.72,US Dollar,
10-09-2022 0.17,80BF5DDC0,811144440,3.94,US Dollar,3.94,US Dollar,
10-09-2022 0.05,80BF64C70,8135E9DB0,8.08,US Dollar,8.08,US Dollar,
10-09-2022 0.10,80BF696A0,8034280A0,39.36,US Dollar,39.36,US Dollar,
10-09-2022 0.13,80BF6A640,804A55580,61.22,US Dollar,61.22,US Dollar,
10-09-2022 0.25,80BF71BC0,80ECBB0D0,42.49,US Dollar,42.49,US Dollar,
10-09-2022 0.11,80BF71DF0,8034280A0,184.86,US Dollar,184.86,US Dollar,
10-09-2022 0.15,80BF74090,809B528C0,5.62,US Dollar,5.62,US Dollar,
10-09-2022 0.13,80BF756E0,807905FE0,34.14,US Dollar,34.14,US Dollar,
10-09-2022 0.00,80BF786C0,80A3CCE30,21.62,US Dollar,21.62,US Dollar,
10-09-2022 0.04,80BF87040,81077E310,76.24,US Dollar,76.24,US Dollar,
10-09-2022 0.09,80BF87310,81077E310,31.54,US Dollar,31.54,US Dollar,
10-09-2022 0.00,80BF917E0,800A6C660,162.02,US Dollar,162.02,US Dollar,
10-09-2022 0.27,806A64970,80BF9E350,4364.02,US Dollar,4364.02,US Dollar,
10-09-2022 0.29,806A64970,80BF9E350,1425.04,US Dollar,1425.04,US Dollar,
10-09-2022 0.05,80BFA5030,808CAD940,146.22,US Dollar,146.22,US Dollar,
10-09-2022 0.08,80BFAADA0,80A8D0350,8.03,US Dollar,8.03,US Dollar,
10-09-2022 0.27,80BF9FF70,8031A5120,186.81,US Dollar,186.81,US Dollar,
10-09-2022 0.26,80BFAC340,8117B6F50,5.52,US Dollar,5.52,US Dollar,
10-09-2022 0.15,80BFB8460,802936740,127.16,US Dollar,127.16,US Dollar,
10-09-2022 0.08,80BFBCB70,80F5BFD60,7.57,US Dollar,7.57,US Dollar,
10-09-2022 0.16,80BFBF940,80F5BC530,12.18,US Dollar,12.18,US Dollar,
10-09-2022 0.06,80BF813D0,803C5B670,9.5,US Dollar,9.5,US Dollar,
10-09-2022 0.01,80BF93AE0,8032CE340,15.64,US Dollar,15.64,US Dollar,
10-09-2022 0.14,80BFC9710,81444ED10,160.61,US Dollar,160.61,US Dollar,
10-09-2022 0.10,80BFCD280,810D0CCB0,37.91,US Dollar,37.91,US Dollar,
10-09-2022 0.18,80BFCD8B0,801FF9850,59.5,US Dollar,59.5,US Dollar,
10-09-2022 0.26,80BFCD930,806CE0BB0,40.03,US Dollar,40.03,US Dollar,
10-09-2022 0.29,80BFDF590,8116CEE80,47.86,US Dollar,47.86,US Dollar,
10-09-2022 0.02,80C0043F0,804D12F20,137.96,US Dollar,137.96,US Dollar,
10-09-2022 0.06,80C007CD0,80B5D25A0,128,US Dollar,128,US Dollar,
10-09-2022 0.03,80BFF8D20,8105C7C90,31.94,US Dollar,31.94,US Dollar,
10-09-2022 0.23,80BFFEDE0,80B020A00,9.32,US Dollar,9.32,US Dollar,
10-09-2022 0.17,80BFFFE60,808226DC0,143.13,US Dollar,143.13,US Dollar,
10-09-2022 0.05,80C002340,800F46EC0,43.56,US Dollar,43.56,US Dollar,
10-09-2022 0.18,80C006F50,801537BC0,661.69,US Dollar,661.69,US Dollar,
10-09-2022 0.22,80BFF0FC0,80BB90A00,39.74,US Dollar,39.74,US Dollar,
10-09-2022 0.11,80BFEFDD0,813602A40,9.17,US Dollar,9.17,US Dollar,
10-09-2022 0.09,80BFD9430,8133F15F0,91.01,US Dollar,91.01,US Dollar,
10-09-2022 0.15,80BFD94D0,80D387FD0,5.4,US Dollar,5.4,US Dollar,
10-09-2022 0.25,80BFDA0E0,8133F15F0,164.47,US Dollar,164.47,US Dollar,
10-09-2022 0.20,80BFE2890,808D232E0,8.96,US Dollar,8.96,US Dollar,
10-09-2022 0.28,80BFE5990,803FDFDF0,4.95,US Dollar,4.95,US Dollar,
10-09-2022 0.16,80BFE8DE0,8133F15F0,18.63,US Dollar,18.63,US Dollar,
10-09-2022 0.04,80C01B030,80F46AB20,26.7,US Dollar,26.7,US Dollar,
10-09-2022 0.13,80BF30A50,8.01E+95,16.38,US Dollar,16.38,US Dollar,
10-09-2022 0.14,80BF2FC60,80661DDC0,172.07,US Dollar,172.07,US Dollar,
10-09-2022 0.29,80BF30630,801DB58E0,36.65,US Dollar,36.65,US Dollar,
10-09-2022 0.14,80BF30680,80043A060,129.18,US Dollar,129.18,US Dollar,
10-09-2022 0.03,80C050BA0,813AD9F30,139.81,US Dollar,139.81,US Dollar,
10-09-2022 0.01,80C094140,80FE6C620,22.09,US Dollar,22.09,US Dollar,
10-09-2022 0.06,80C0975C0,80D2096A0,151.35,US Dollar,151.35,US Dollar,
10-09-2022 0.25,100428660,80C09C750,13318.62,US Dollar,13318.62,US Dollar,
10-09-2022 0.21,80C0A1960,8122F4B70,233.44,US Dollar,233.44,US Dollar,
10-09-2022 0.22,80C0A1D20,81479EAB0,35.88,US Dollar,35.88,US Dollar,
10-09-2022 0.24,80C0AED90,811DE8DB0,87.31,US Dollar,87.31,US Dollar,
10-09-2022 0.24,80C0AF830,807586610,3.19,US Dollar,3.19,US Dollar,
10-09-2022 0.15,80C0CFC50,8016BC370,492.02,US Dollar,492.02,US Dollar,
10-09-2022 0.21,80C0D0690,8.03E+144,114.93,US Dollar,114.93,US Dollar,
10-09-2022 0.28,80C0E3E20,812866700,85.27,US Dollar,85.27,US Dollar,
10-09-2022 0.02,80C0E44E0,812866700,6.82,US Dollar,6.82,US Dollar,
10-09-2022 0.20,80C0DBB50,800D63C50,29.33,US Dollar,29.33,US Dollar,
10-09-2022 0.06,80C0DBBA0,80DA82C40,109.99,US Dollar,109.99,US Dollar,
10-09-2022 0.07,80C0E2240,805353660,24.86,US Dollar,24.86,US Dollar,
10-09-2022 0.08,800DEB160,80C0F21E0,31258.5,US Dollar,31258.5,US Dollar,
10-09-2022 0.26,800DEB160,80C0F21E0,6930.92,US Dollar,6930.92,US Dollar,
10-09-2022 0.11,80C0FA5D0,8113E61E0,44.12,US Dollar,44.12,US Dollar,
10-09-2022 0.12,80C0D2940,801593520,29.49,US Dollar,29.49,US Dollar,
10-09-2022 0.05,80C0D2E50,800451AB0,29.7,US Dollar,29.7,US Dollar,
10-09-2022 0.29,80C0E85C0,812F0B1E0,73.23,US Dollar,73.23,US Dollar,
10-09-2022 0.19,80C0F6F20,800451AB0,27.53,US Dollar,27.53,US Dollar,
10-09-2022 0.21,80C107F30,802AD82D0,20.76,US Dollar,20.76,US Dollar,
10-09-2022 0.08,80C1094C0,802AD82D0,18.59,US Dollar,18.59,US Dollar,
10-09-2022 0.07,80C0B21F0,8137E1780,73.22,US Dollar,73.22,US Dollar,
10-09-2022 0.03,80C0B3920,8137E1780,8.88,US Dollar,8.88,US Dollar,
10-09-2022 0.16,80C113640,806371B00,15.84,US Dollar,15.84,US Dollar,
10-09-2022 0.09,80C1229B0,812580DC0,75.08,US Dollar,75.08,US Dollar,
10-09-2022 0.27,80C133400,80743ED10,164.44,US Dollar,164.44,US Dollar,
10-09-2022 0.12,80C1403D0,80E0B7D20,6.74,US Dollar,6.74,US Dollar,
10-09-2022 0.06,80C140EB0,813694210,36.92,US Dollar,36.92,US Dollar,
10-09-2022 0.19,80C098690,80DF6F500,29.06,US Dollar,29.06,US Dollar,
10-09-2022 0.15,80C1C4030,80E2FB5E0,2.63,US Dollar,2.63,US Dollar,
10-09-2022 0.22,80C2175B0,8130AE160,37.27,US Dollar,37.27,US Dollar,
10-09-2022 0.05,80C217680,80C217680,2347.02,Yen,22.27,US Dollar,
10-09-2022 0.05,80C217680,80C47E240,2347.02,Yen,2347.02,Yen,
10-09-2022 0.17,80C251870,80531C940,28.47,US Dollar,28.47,US Dollar,
10-09-2022 0.08,80C253700,80A780250,0.16,US Dollar,0.16,US Dollar,
10-09-2022 0.06,80C2598F0,8116E0690,7.63,US Dollar,7.63,US Dollar,
10-09-2022 0.28,80C259F90,8111290F0,5.56,US Dollar,5.56,US Dollar,
10-09-2022 0.25,80C260AA0,809B68D10,34.8,US Dollar,34.8,US Dollar,
10-09-2022 0.14,802B956C0,80C315940,93.96,US Dollar,93.96,US Dollar,
10-09-2022 0.15,80C273AC0,813AAB790,0.4,US Dollar,0.4,US Dollar,
10-09-2022 0.18,80C266E60,80088A770,3.72,US Dollar,3.72,US Dollar,
10-09-2022 0.14,80C26B9F0,80CAD6400,9.99,US Dollar,9.99,US Dollar,
10-09-2022 0.23,80C2704B0,80CAD6400,9,US Dollar,9,US Dollar,
10-09-2022 0.06,80C271E40,80088A770,78.38,US Dollar,78.38,US Dollar,
10-09-2022 0.03,80C276E00,80088A770,15.36,US Dollar,15.36,US Dollar,
10-09-2022 0.05,80C283180,80623C860,155.28,US Dollar,155.28,US Dollar,
10-09-2022 0.29,80C250450,80967AB90,3.11,US Dollar,3.11,US Dollar,
10-09-2022 0.05,80C2A2BD0,80CD9CF90,109.04,US Dollar,109.04,US Dollar,
10-09-2022 0.07,80B870CF0,80C2A3B10,13675.26,US Dollar,13675.26,US Dollar,
10-09-2022 0.03,80B870CF0,80C2A3B10,11948.13,US Dollar,11948.13,US Dollar,
10-09-2022 0.08,80C2AD7F0,8004E3590,34.38,US Dollar,34.38,US Dollar,
10-09-2022 0.09,80C2AEB80,8004E3590,8.18,US Dollar,8.18,US Dollar,
10-09-2022 0.19,80C2B8F00,805583690,24.07,US Dollar,24.07,US Dollar,
10-09-2022 0.19,8019A9EF0,80C2BDF40,47.94,US Dollar,47.94,US Dollar,
10-09-2022 0.01,8019A9EF0,80C2BDF40,28.19,US Dollar,28.19,US Dollar,
10-09-2022 0.00,80C2BB010,806318D50,499.6,US Dollar,499.6,US Dollar,
10-09-2022 0.06,80C2BCEC0,8118E70B0,166.33,US Dollar,166.33,US Dollar,
10-09-2022 0.13,80C2C1B50,80353D050,47.26,US Dollar,47.26,US Dollar,
10-09-2022 0.25,80C2C2B10,8118E70B0,18.3,US Dollar,18.3,US Dollar,
10-09-2022 0.25,80C2C8120,80353CFB0,15.65,US Dollar,15.65,US Dollar,
10-09-2022 0.20,80C2FF670,81354C9C0,29.05,US Dollar,29.05,US Dollar,
10-09-2022 0.04,80353EA10,80C302B10,413.34,US Dollar,413.34,US Dollar,
10-09-2022 0.17,80353EA10,80C302B10,364.46,US Dollar,364.46,US Dollar,
10-09-2022 0.02,80B6896A0,80C3044D0,33.34,US Dollar,33.34,US Dollar,
10-09-2022 0.21,80B6896A0,80C3044D0,115.47,US Dollar,115.47,US Dollar,
10-09-2022 0.13,80C308E70,80B58D800,37.21,US Dollar,37.21,US Dollar,
10-09-2022 0.02,80C308EC0,81075E820,174.2,US Dollar,174.2,US Dollar,
10-09-2022 0.16,80C307280,806410C80,7.54,US Dollar,7.54,US Dollar,
10-09-2022 0.19,80C3079E0,802A718E0,5.15,US Dollar,5.15,US Dollar,
10-09-2022 0.07,80C307BC0,806410C80,43.73,US Dollar,43.73,US Dollar,
10-09-2022 0.24,80C309BC0,802A72030,48.59,US Dollar,48.59,US Dollar,
10-09-2022 0.24,80C315D70,802393940,9.99,US Dollar,9.99,US Dollar,
10-09-2022 0.20,80C31DEC0,8017C30F0,40.16,US Dollar,40.16,US Dollar,
10-09-2022 0.18,80C323F60,801188200,88.8,US Dollar,88.8,US Dollar,
10-09-2022 0.01,80C32E570,803781FC0,20.79,US Dollar,20.79,US Dollar,
10-09-2022 0.13,80C330860,80DDB53C0,5.26,US Dollar,5.26,US Dollar,
10-09-2022 0.14,80C336E20,80CD3CB50,14.12,US Dollar,14.12,US Dollar,
10-09-2022 0.00,80C338C70,812461F40,23.92,US Dollar,23.92,US Dollar,
10-09-2022 0.29,80C33B420,800773230,204.84,US Dollar,204.84,US Dollar,
10-09-2022 0.09,806860160,80C34FCE0,6507.17,US Dollar,6507.17,US Dollar,
10-09-2022 0.19,806860160,80C34FCE0,13488.31,US Dollar,13488.31,US Dollar,
10-09-2022 0.05,806860160,80C34FCE0,18359.4,US Dollar,18359.4,US Dollar,
10-09-2022 0.23,806860160,80C34FCE0,9279.4,US Dollar,9279.4,US Dollar,
10-09-2022 0.19,806860160,80C34FCE0,31171.12,US Dollar,31171.12,US Dollar,
10-09-2022 0.11,8024A8820,80C357950,844.04,US Dollar,844.04,US Dollar,
10-09-2022 0.09,8024A8820,80C357950,138.72,US Dollar,138.72,US Dollar,
10-09-2022 0.16,80C360170,8032BA650,98.46,US Dollar,98.46,US Dollar,
10-09-2022 0.05,80C3648C0,80E7C82F0,61.17,US Dollar,61.17,US Dollar,
10-09-2022 0.24,80B6768D0,80C365DE0,557.05,US Dollar,557.05,US Dollar,
10-09-2022 0.23,80B6768D0,80C365DE0,670.17,US Dollar,670.17,US Dollar,
10-09-2022 0.29,80B6768D0,80C365DE0,170.1,US Dollar,170.1,US Dollar,
10-09-2022 0.15,80C347810,80083FC80,35.99,US Dollar,35.99,US Dollar,
10-09-2022 0.28,80C34C2C0,80015DDC0,29.94,US Dollar,29.94,US Dollar,
10-09-2022 0.01,80243B8B0,80DC8FBE0,15.8,US Dollar,15.8,US Dollar,
10-09-2022 0.03,80C362ED0,800C27120,83.98,US Dollar,83.98,US Dollar,
10-09-2022 0.10,80C3651F0,806036030,4.44,US Dollar,4.44,US Dollar,
10-09-2022 0.20,80C24ECA0,8018859B0,137.93,US Dollar,137.93,US Dollar,
10-09-2022 0.01,80C333D40,80C333D40,242.78,Saudi Riyal,64.72,US Dollar,
10-09-2022 0.01,80C333D40,812D06780,242.78,Saudi Riyal,242.78,Saudi Riyal,
10-09-2022 0.23,80C334520,80FD59920,16.45,US Dollar,16.45,US Dollar,
10-09-2022 0.10,80C334EC0,80EB791B0,9.31,US Dollar,9.31,US Dollar,
10-09-2022 0.28,80C370100,802AA8DF0,4.99,US Dollar,4.99,US Dollar,
10-09-2022 0.17,80C372E30,80B4846E0,37.64,US Dollar,37.64,US Dollar,
10-09-2022 0.22,80C376260,8072C8710,6.32,US Dollar,6.32,US Dollar,
10-09-2022 0.03,80C377780,8072C8710,90.55,US Dollar,90.55,US Dollar,
10-09-2022 0.26,80C377F50,80BFB4130,32.41,US Dollar,32.41,US Dollar,
10-09-2022 0.04,80C3A6080,80D2F4B70,45.44,US Dollar,45.44,US Dollar,
10-09-2022 0.10,80C3B6280,804E7C100,14.88,US Dollar,14.88,US Dollar,
10-09-2022 0.25,80C3EF960,800052EF0,70.86,US Dollar,70.86,US Dollar,
10-09-2022 0.15,80C3F13B0,8065ECCB0,264.5,US Dollar,264.5,US Dollar,
10-09-2022 0.15,80C3F40A0,810655BD0,1885.23,US Dollar,1885.23,US Dollar,
10-09-2022 0.19,80C3E1A60,80F3274E0,40.1,US Dollar,40.1,US Dollar,
10-09-2022 0.06,80C3E2D50,812625DE0,5.16,US Dollar,5.16,US Dollar,
10-09-2022 0.11,801653A60,80C3FAC40,564.01,US Dollar,564.01,US Dollar,
10-09-2022 0.20,801653A60,80C3FAC40,3538.34,US Dollar,3538.34,US Dollar,
10-09-2022 0.22,801653A60,80C3FAC40,268.74,US Dollar,268.74,US Dollar,
10-09-2022 0.08,801653A60,80C3FAC40,90.74,US Dollar,90.74,US Dollar,
