Timestamp,FromAccount,ToAccount,Amount Received,Receiving Currency,Amount Paid,Payment Currency,suspected_money_laundering_involvement
10-09-2022 13.33,805F93520,807CB3000,83.28,US Dollar,83.28,US Dollar,
10-09-2022 13.44,100428660,807D1D960,13093.17,US Dollar,13093.17,US Dollar,
10-09-2022 13.48,100428660,807D1D960,534.65,US Dollar,534.65,US Dollar,
10-09-2022 13.34,800B17420,807D6CE80,4659.29,US Dollar,4659.29,US Dollar,
10-09-2022 13.49,800B17420,807D6CE80,11589.84,US Dollar,11589.84,US Dollar,
10-09-2022 13.37,801BE0C20,807D77170,2019.9,US Dollar,2019.9,US Dollar,
10-09-2022 13.41,801BE0C20,807D77170,702.87,US Dollar,702.87,US Dollar,
10-09-2022 13.32,80500A850,807D8D830,163.19,US Dollar,163.19,US Dollar,
10-09-2022 13.36,80500A850,807D8D830,115.84,US Dollar,115.84,US Dollar,
10-09-2022 13.56,80500A850,807D8D830,37.01,US Dollar,37.01,US Dollar,
10-09-2022 13.45,80500A850,807D8D830,11.13,US Dollar,11.13,US Dollar,
10-09-2022 13.51,8057C9A90,807DB5700,114.35,US Dollar,114.35,US Dollar,
10-09-2022 13.43,8057C9A90,807DB5700,130.56,US Dollar,130.56,US Dollar,
10-09-2022 13.51,803D21B00,807DBEAE0,396.02,US Dollar,396.02,US Dollar,
10-09-2022 13.36,803D21B00,807DBEAE0,1510.12,US Dollar,1510.12,US Dollar,
10-09-2022 13.50,8022E0BA0,807DC6CA0,1601.65,US Dollar,1601.65,US Dollar,
10-09-2022 13.49,8022E0BA0,807DC6CA0,1742.52,US Dollar,1742.52,US Dollar,
10-09-2022 13.32,8022E0BA0,807DC6CA0,512.35,US Dollar,512.35,US Dollar,
10-09-2022 13.33,800DC5480,807DC9270,10583.01,US Dollar,10583.01,US Dollar,
10-09-2022 13.59,800DC5480,807DC9270,4010.87,US Dollar,4010.87,US Dollar,
10-09-2022 13.58,800AC4320,807F1E770,405.75,US Dollar,405.75,US Dollar,
10-09-2022 13.52,100428660,80805E2F0,25469.18,US Dollar,25469.18,US Dollar,
10-09-2022 13.45,8010F1670,80817B540,100.93,US Dollar,100.93,US Dollar,
10-09-2022 13.37,8010F1670,80817B540,85.27,US Dollar,85.27,US Dollar,
10-09-2022 13.43,8010F1670,80817B540,6.5,US Dollar,6.5,US Dollar,
10-09-2022 13.44,8010F1670,80817B540,11.01,US Dollar,11.01,US Dollar,
10-09-2022 13.48,807D7D7F0,8081B7390,17.7,US Dollar,17.7,US Dollar,
10-09-2022 13.35,807D7D7F0,8081B7390,124.27,US Dollar,124.27,US Dollar,
10-09-2022 13.48,807D4FDD0,808220170,97.77,US Dollar,97.77,US Dollar,
10-09-2022 13.58,807D4FDD0,808220170,84.31,US Dollar,84.31,US Dollar,
10-09-2022 13.56,807D4FDD0,808220170,7.98,US Dollar,7.98,US Dollar,
10-09-2022 13.38,806D0D580,808230BF0,75485.98,US Dollar,75485.98,US Dollar,
10-09-2022 13.55,806D0D580,808230BF0,24470.39,US Dollar,24470.39,US Dollar,
10-09-2022 13.51,806D0D580,808230BF0,10143.12,US Dollar,10143.12,US Dollar,
10-09-2022 13.31,8066D4360,806A6B350,4250.75,US Dollar,4250.75,US Dollar,
10-09-2022 13.34,8066D4360,806A6B350,3353.65,US Dollar,3353.65,US Dollar,
10-09-2022 13.51,8066D4360,806A6B350,1497.73,US Dollar,1497.73,US Dollar,
10-09-2022 13.58,8066D4361,806A6B351,0.004185,Bitcoin,0.004185,Bitcoin,
10-09-2022 13.52,8066D4360,806A6B350,555.32,US Dollar,555.32,US Dollar,
10-09-2022 13.40,806C84430,8085294C0,40.27,US Dollar,40.27,US Dollar,
10-09-2022 13.57,806C84430,8085294C0,465.07,US Dollar,465.07,US Dollar,
10-09-2022 13.57,804DC1C40,80855A9B0,439.52,US Dollar,439.52,US Dollar,
10-09-2022 13.58,804DC1C40,80855A9B0,1945.53,US Dollar,1945.53,US Dollar,
10-09-2022 13.55,804DC1C40,80855A9B0,1515.97,US Dollar,1515.97,US Dollar,
10-09-2022 13.36,100428660,808570E70,153.74,US Dollar,153.74,US Dollar,
10-09-2022 13.54,100428660,808570E70,354.11,US Dollar,354.11,US Dollar,
10-09-2022 13.38,100428660,8086F3460,2039.94,US Dollar,2039.94,US Dollar,
10-09-2022 13.38,8086F4450,8086F3920,2463.02,US Dollar,2463.02,US Dollar,
10-09-2022 13.50,8086F4A90,8086F3920,1301.54,US Dollar,1301.54,US Dollar,
10-09-2022 13.38,8086F2FA0,8086F3920,867.33,US Dollar,867.33,US Dollar,
10-09-2022 13.53,8086F3A60,8086F3920,2238354.12,US Dollar,2238354.12,US Dollar,
10-09-2022 13.45,8086F4F40,8086F3920,553.84,US Dollar,553.84,US Dollar,
10-09-2022 13.53,8086F2F50,8086F3920,4514.79,US Dollar,4514.79,US Dollar,
10-09-2022 13.30,8086F3F10,8086F3920,2125.79,US Dollar,2125.79,US Dollar,
10-09-2022 13.35,8086F3B00,8086F3920,4629.66,US Dollar,4629.66,US Dollar,
10-09-2022 13.33,8086F4900,8086F3920,2913.99,US Dollar,2913.99,US Dollar,
10-09-2022 13.47,8086F4950,8086F3920,4088.63,US Dollar,4088.63,US Dollar,
10-09-2022 13.48,802E44350,8087DAEC0,0.45,US Dollar,0.45,US Dollar,
10-09-2022 13.58,802E44350,8087DAEC0,2.36,US Dollar,2.36,US Dollar,
10-09-2022 13.44,802BC51F0,8089956F0,311.02,US Dollar,311.02,US Dollar,
10-09-2022 13.46,802BC51F0,8089956F0,40.17,US Dollar,40.17,US Dollar,
10-09-2022 13.38,802E16240,8089E9FC0,389.46,US Dollar,389.46,US Dollar,
10-09-2022 13.45,802E16240,8089E9FC0,95.17,US Dollar,95.17,US Dollar,
10-09-2022 13.41,80572CE20,8089F1240,604738.93,US Dollar,604738.93,US Dollar,
10-09-2022 13.45,80572CE20,8089F1240,5817.26,US Dollar,5817.26,US Dollar,
10-09-2022 13.55,80572CE20,8089F1240,1326202.74,US Dollar,1326202.74,US Dollar,
10-09-2022 13.49,80155C390,808A146D0,721.49,US Dollar,721.49,US Dollar,
10-09-2022 13.34,80155C390,808A146D0,2725.06,US Dollar,2725.06,US Dollar,
10-09-2022 13.34,806C73D40,803729070,448280.22,US Dollar,448280.22,US Dollar,
10-09-2022 13.34,804E71CF0,808AC80A0,272.6,US Dollar,272.6,US Dollar,
10-09-2022 13.51,804E71CF0,808AC80A0,481.11,US Dollar,481.11,US Dollar,
10-09-2022 13.33,100428660,808AE0BA0,276.74,US Dollar,276.74,US Dollar,
10-09-2022 13.43,100428660,808AE0BA0,167.4,US Dollar,167.4,US Dollar,
10-09-2022 13.52,8059358F0,808AE4430,41361.8,US Dollar,41361.8,US Dollar,
10-09-2022 13.48,8059358F0,808AE4430,14162.57,US Dollar,14162.57,US Dollar,
10-09-2022 13.55,80758D900,808BCC030,2150.4,US Dollar,2150.4,US Dollar,
10-09-2022 13.44,8072C0B10,808C7A440,1199.85,US Dollar,1199.85,US Dollar,
10-09-2022 13.35,802544670,808CF6060,681.26,US Dollar,681.26,US Dollar,
10-09-2022 13.56,802544670,808CF6060,268.91,US Dollar,268.91,US Dollar,
10-09-2022 13.56,806F1F8A0,808D1E7F0,544.14,US Dollar,544.14,US Dollar,
10-09-2022 13.58,801D4EE90,808D1F720,134.82,US Dollar,134.82,US Dollar,
10-09-2022 13.35,801D4EE90,808D1F720,200.91,US Dollar,200.91,US Dollar,
10-09-2022 13.40,800CE2D10,808D2ABB0,3821.54,US Dollar,3821.54,US Dollar,
10-09-2022 13.43,800CE2D10,808D2ABB0,67.63,US Dollar,67.63,US Dollar,
10-09-2022 13.35,8066B49B0,808D36850,149.78,US Dollar,149.78,US Dollar,
10-09-2022 13.58,8066B49B0,808D36850,50.35,US Dollar,50.35,US Dollar,
10-09-2022 13.48,8003C8000,808DC6640,215798.5,US Dollar,215798.5,US Dollar,
10-09-2022 13.58,8003C8000,808DC6640,7228.17,US Dollar,7228.17,US Dollar,
10-09-2022 13.54,8003C8000,808DC6640,160866.06,US Dollar,160866.06,US Dollar,
10-09-2022 13.59,8003C8000,808DC6640,44555.43,US Dollar,44555.43,US Dollar,
10-09-2022 13.39,8003C8000,808DC6640,41432.51,US Dollar,41432.51,US Dollar,
10-09-2022 13.53,801B25980,808E835D0,47.93,US Dollar,47.93,US Dollar,
10-09-2022 13.40,801B25980,808E835D0,90.81,US Dollar,90.81,US Dollar,
10-09-2022 13.32,801ECB720,808EA28D0,1585.38,US Dollar,1585.38,US Dollar,
10-09-2022 13.56,801ECB720,808EA28D0,502.97,US Dollar,502.97,US Dollar,
10-09-2022 13.46,8070BDF20,808F313C0,232.49,US Dollar,232.49,US Dollar,
10-09-2022 13.41,8070BDF20,808F313C0,554.81,US Dollar,554.81,US Dollar,
10-09-2022 13.40,802E64960,808FB0D90,459.7,US Dollar,459.7,US Dollar,
10-09-2022 13.38,802E64960,808FB0D90,229.19,US Dollar,229.19,US Dollar,
10-09-2022 13.54,804E51DB0,808FC7500,813.8,US Dollar,813.8,US Dollar,
10-09-2022 13.57,804E51DB0,808FC7500,1945.69,US Dollar,1945.69,US Dollar,
10-09-2022 13.57,8004051F0,809047EE0,73.68,US Dollar,73.68,US Dollar,
10-09-2022 13.41,8004051F0,809047EE0,100.11,US Dollar,100.11,US Dollar,
10-09-2022 13.49,803AE9D90,8090AE390,3319.12,US Dollar,3319.12,US Dollar,
10-09-2022 13.42,803AE9D90,8090AE390,1052.18,US Dollar,1052.18,US Dollar,
10-09-2022 13.55,8017E3FE0,80911F1C0,4832.08,US Dollar,4832.08,US Dollar,
10-09-2022 13.56,80269AB50,8091F2BE0,684.48,US Dollar,684.48,US Dollar,
10-09-2022 13.43,80269AB50,8091F2BE0,302.12,US Dollar,302.12,US Dollar,
10-09-2022 13.46,805FF6EA0,809369870,399.11,US Dollar,399.11,US Dollar,
10-09-2022 13.53,805FF6EA0,809369870,426.87,US Dollar,426.87,US Dollar,
10-09-2022 13.45,8029CBCE0,8093D6BA0,336.66,US Dollar,336.66,US Dollar,
10-09-2022 13.49,8029CBCE0,8093D6BA0,677.58,US Dollar,677.58,US Dollar,
10-09-2022 13.48,80346FFD0,80948CE80,72.34,US Dollar,72.34,US Dollar,
10-09-2022 13.54,80346FFD0,80948CE80,356.73,US Dollar,356.73,US Dollar,
10-09-2022 13.52,8000F7850,809529AE0,202.05,US Dollar,202.05,US Dollar,
10-09-2022 13.47,8000F7850,809529AE0,679.83,US Dollar,679.83,US Dollar,
10-09-2022 13.53,8095F6EA0,8095F6C70,2382.12,US Dollar,2382.12,US Dollar,
10-09-2022 13.42,8095F6C20,8095F6C70,2578.1,US Dollar,2578.1,US Dollar,
10-09-2022 13.31,801D22F70,809752AF0,2322.55,US Dollar,2322.55,US Dollar,
10-09-2022 13.41,801D22F70,809752AF0,438.87,US Dollar,438.87,US Dollar,
10-09-2022 13.54,8025161F0,8097C2090,129656.54,US Dollar,129656.54,US Dollar,
10-09-2022 13.38,8025161F0,8097C2090,29674.0,US Dollar,29674.0,US Dollar,
10-09-2022 13.30,8025161F0,8097C2090,830145.29,US Dollar,830145.29,US Dollar,
10-09-2022 13.41,8025161F0,8097C2090,334608.53,US Dollar,334608.53,US Dollar,
10-09-2022 13.36,8003CC3A0,8097E3E40,604.68,US Dollar,604.68,US Dollar,
10-09-2022 13.38,80527FF00,809812410,72.37,US Dollar,72.37,US Dollar,
10-09-2022 13.57,80527FF00,809812410,440.17,US Dollar,440.17,US Dollar,
10-09-2022 13.33,800DBAD10,809A37BF0,2464.19,US Dollar,2464.19,US Dollar,
10-09-2022 13.33,800DBAD10,809A37BF0,77.79,US Dollar,77.79,US Dollar,
10-09-2022 13.37,800DBAD10,809A37BF0,25.02,US Dollar,25.02,US Dollar,
10-09-2022 13.35,8032E3D40,809A85A10,5742.89,US Dollar,5742.89,US Dollar,
10-09-2022 13.38,8032E3D40,809A85A10,3221.28,US Dollar,3221.28,US Dollar,
10-09-2022 13.38,800F81460,809B54EF0,585.82,US Dollar,585.82,US Dollar,
10-09-2022 13.49,800F81460,809B54EF0,1662.87,US Dollar,1662.87,US Dollar,
10-09-2022 13.34,8066CC4C0,809B99250,1164.57,US Dollar,1164.57,US Dollar,
10-09-2022 13.46,8006DB150,809BE5650,1634.88,US Dollar,1634.88,US Dollar,
10-09-2022 13.50,8006DB150,809BE5650,42.78,US Dollar,42.78,US Dollar,
10-09-2022 13.58,100428660,809C31A60,57.3,US Dollar,57.3,US Dollar,
10-09-2022 13.46,100428660,809C31A60,321.75,US Dollar,321.75,US Dollar,
10-09-2022 13.43,803774F00,809C32A10,30.97,US Dollar,30.97,US Dollar,
10-09-2022 13.45,803774F00,809C32A10,32.11,US Dollar,32.11,US Dollar,
10-09-2022 13.36,8063E18B0,809C493C0,472.54,US Dollar,472.54,US Dollar,
10-09-2022 13.46,8063E18B0,809C493C0,1124.65,US Dollar,1124.65,US Dollar,
10-09-2022 13.49,100428660,809C83540,1975.72,US Dollar,1975.72,US Dollar,
10-09-2022 13.36,100428660,809C83540,349.35,US Dollar,349.35,US Dollar,
10-09-2022 13.49,8024A3C10,809C54040,199.45,US Dollar,199.45,US Dollar,
10-09-2022 13.39,8024A3C10,809C54040,239.54,US Dollar,239.54,US Dollar,
10-09-2022 13.46,80424AC50,809C8A080,248.99,US Dollar,248.99,US Dollar,
10-09-2022 13.43,80424AC50,809C8A080,12.11,US Dollar,12.11,US Dollar,
10-09-2022 13.30,8011823A0,809C90C50,274.7,US Dollar,274.7,US Dollar,
10-09-2022 13.55,8011823A0,809C90C50,230.87,US Dollar,230.87,US Dollar,
10-09-2022 13.36,801CFA790,809CB0810,85393.6,US Dollar,85393.6,US Dollar,
10-09-2022 13.38,801CFA790,809CB0810,31894.1,US Dollar,31894.1,US Dollar,
10-09-2022 13.35,80033AD80,809CD0B10,32.32,US Dollar,32.32,US Dollar,
10-09-2022 13.33,805313270,809D14760,136.25,US Dollar,136.25,US Dollar,
10-09-2022 13.52,805313270,809D14760,272.94,US Dollar,272.94,US Dollar,
10-09-2022 13.36,100428660,809D61FF0,3784.52,US Dollar,3784.52,US Dollar,
10-09-2022 13.58,100428660,809D61FF0,4185.67,US Dollar,4185.67,US Dollar,
10-09-2022 13.40,8005A7AA0,80A04D110,160297.67,US Dollar,160297.67,US Dollar,
10-09-2022 13.53,8083ADD60,80A06CE40,206.35,US Dollar,206.35,US Dollar,
10-09-2022 13.42,8083ADD60,80A06CE40,374.8,US Dollar,374.8,US Dollar,
10-09-2022 13.57,8083ADD60,80A06CE40,666.23,US Dollar,666.23,US Dollar,
10-09-2022 13.41,801A19C70,80A07CA20,11412.74,US Dollar,11412.74,US Dollar,
10-09-2022 13.50,807801F50,80A172B10,46793.49,US Dollar,46793.49,US Dollar,
10-09-2022 13.48,807801F50,80A172B10,7783.66,US Dollar,7783.66,US Dollar,
10-09-2022 13.34,807801F50,80A172B10,38096.21,US Dollar,38096.21,US Dollar,
10-09-2022 13.49,807E69110,80A18B550,356.62,US Dollar,356.62,US Dollar,
10-09-2022 13.49,807E69110,80A18B550,229.28,US Dollar,229.28,US Dollar,
10-09-2022 13.58,807E69110,80A18B550,181.37,US Dollar,181.37,US Dollar,
10-09-2022 13.44,802460810,80A1A93B0,32613.77,US Dollar,32613.77,US Dollar,
10-09-2022 13.55,802460810,80A1A93B0,21121.21,US Dollar,21121.21,US Dollar,
10-09-2022 13.33,802460810,80A1A93B0,30127.25,US Dollar,30127.25,US Dollar,
10-09-2022 13.39,8089ADF80,80A267010,1288.47,US Dollar,1288.47,US Dollar,
10-09-2022 13.38,8089ADF80,80A267010,944.64,US Dollar,944.64,US Dollar,
10-09-2022 13.30,801286C10,80A26B730,65.19,US Dollar,65.19,US Dollar,
10-09-2022 13.55,801286C10,80A26B730,6.87,US Dollar,6.87,US Dollar,
10-09-2022 13.41,805CF1D20,80A2C1980,308.72,US Dollar,308.72,US Dollar,
10-09-2022 13.38,805CF1D20,80A2C1980,230.98,US Dollar,230.98,US Dollar,
10-09-2022 13.32,800059230,80A3A3FA0,187.89,US Dollar,187.89,US Dollar,
10-09-2022 13.31,800059230,80A3A3FA0,789.94,US Dollar,789.94,US Dollar,
10-09-2022 13.54,805175D90,80A3FD350,208.32,US Dollar,208.32,US Dollar,
10-09-2022 13.33,805175D90,80A3FD350,59.61,US Dollar,59.61,US Dollar,
10-09-2022 13.41,100428660,80A4040C0,135.05,US Dollar,135.05,US Dollar,
10-09-2022 13.43,100428660,80A4040C0,374.71,US Dollar,374.71,US Dollar,
10-09-2022 13.32,8082344F0,809BACC80,420.27,US Dollar,420.27,US Dollar,
10-09-2022 13.57,80A4E6280,80A4E67D0,1159.93,US Dollar,1159.93,US Dollar,
10-09-2022 13.32,80A4E6910,80A4E67D0,6528.93,US Dollar,6528.93,US Dollar,
10-09-2022 13.40,804B42C20,80A522B10,1632.9,US Dollar,1632.9,US Dollar,
10-09-2022 13.59,804B42C20,80A522B10,866.27,US Dollar,866.27,US Dollar,
10-09-2022 13.42,803BE0780,80A595A10,613.45,US Dollar,613.45,US Dollar,
10-09-2022 13.42,803BE0780,80A595A10,589.7,US Dollar,589.7,US Dollar,
10-09-2022 13.49,806015D20,80A30DD30,2733.79,US Dollar,2733.79,US Dollar,
10-09-2022 13.33,806015D20,80A30DD30,4518.21,US Dollar,4518.21,US Dollar,
10-09-2022 13.54,100428660,80A724710,55.61,US Dollar,55.61,US Dollar,
10-09-2022 13.33,100428660,80A724710,108.42,US Dollar,108.42,US Dollar,
10-09-2022 13.40,802685700,80A7E1710,6514.47,US Dollar,6514.47,US Dollar,
10-09-2022 13.36,8021C77B0,80A8D3430,16553.77,US Dollar,16553.77,US Dollar,
10-09-2022 13.50,8021C77B0,80A8D3430,1397.93,US Dollar,1397.93,US Dollar,
10-09-2022 13.54,805B4B540,80A8E8040,2086.78,US Dollar,2086.78,US Dollar,
10-09-2022 13.44,805B4B540,80A8E8040,2768.89,US Dollar,2768.89,US Dollar,
10-09-2022 13.56,806FEB8A0,80A8F8DF0,37.0,US Dollar,37.0,US Dollar,
10-09-2022 13.58,806FEB8A0,80A8F8DF0,16.92,US Dollar,16.92,US Dollar,
10-09-2022 13.45,8087B36A0,80A90CD60,12383.8,US Dollar,12383.8,US Dollar,
10-09-2022 13.32,8087B36A0,80A90CD60,5410.13,US Dollar,5410.13,US Dollar,
10-09-2022 13.44,8087B36A0,80A90CD60,1296.55,US Dollar,1296.55,US Dollar,
10-09-2022 13.48,8042D4680,80AAE4FA0,1282.6,US Dollar,1282.6,US Dollar,
10-09-2022 13.55,8042D4680,80AAE4FA0,84.83,US Dollar,84.83,US Dollar,
10-09-2022 13.42,8001F0820,80AAF3C40,179.14,US Dollar,179.14,US Dollar,
10-09-2022 13.55,8056B9CD0,80AB68800,2437.14,US Dollar,2437.14,US Dollar,
10-09-2022 13.34,8056B9CD0,80AB68800,1231.68,US Dollar,1231.68,US Dollar,
10-09-2022 13.39,8056B9CD0,80AB68800,59.13,US Dollar,59.13,US Dollar,
10-09-2022 13.42,80ABC6C40,80ABC4480,4177.25,US Dollar,4177.25,US Dollar,
10-09-2022 13.39,80ABC4250,80ABC4480,3524.01,US Dollar,3524.01,US Dollar,
10-09-2022 13.36,80ABC6BA0,80ABC4480,2720.3,US Dollar,2720.3,US Dollar,
10-09-2022 13.51,80ABC4340,80ABC4480,555.25,US Dollar,555.25,US Dollar,
10-09-2022 13.42,80ABC4020,80ABC4480,4602.51,US Dollar,4602.51,US Dollar,
10-09-2022 13.39,80ABC65F0,80ABC4480,1469.75,US Dollar,1469.75,US Dollar,
10-09-2022 13.31,80ABC41B0,80ABC4480,429.44,US Dollar,429.44,US Dollar,
10-09-2022 13.44,80A98A7A0,80AC182B0,574.02,US Dollar,574.02,US Dollar,
10-09-2022 13.47,80A98A7A0,80AC182B0,2877.01,US Dollar,2877.01,US Dollar,
10-09-2022 13.59,80162B4B0,80ACD2620,95.01,US Dollar,95.01,US Dollar,
10-09-2022 13.33,80162B4B0,80ACD2620,54.76,US Dollar,54.76,US Dollar,
10-09-2022 13.57,808C8D060,80ACE1730,2832.51,US Dollar,2832.51,US Dollar,
10-09-2022 13.34,801EA5E30,80AE03190,742.37,US Dollar,742.37,US Dollar,
10-09-2022 13.34,8053DF5B0,80AE77B60,1114.75,US Dollar,1114.75,US Dollar,
10-09-2022 13.49,8053DF5B0,80AE77B60,3465.17,US Dollar,3465.17,US Dollar,
10-09-2022 13.35,807E31C90,80AEA08B0,3039.95,US Dollar,3039.95,US Dollar,
10-09-2022 13.51,807E31C90,80AEA08B0,7665.35,US Dollar,7665.35,US Dollar,
10-09-2022 13.51,807DA7AA0,80AEC34D0,416.81,US Dollar,416.81,US Dollar,
10-09-2022 13.43,807DA7AA0,80AEC34D0,145.27,US Dollar,145.27,US Dollar,
10-09-2022 13.43,8013B9060,80AEFB6B0,3532019.79,US Dollar,3532019.79,US Dollar,
10-09-2022 13.44,8013B9060,80AEFB6B0,24787.56,US Dollar,24787.56,US Dollar,
10-09-2022 13.30,8013B9060,80AEFB6B0,10295021.02,US Dollar,10295021.02,US Dollar,
10-09-2022 13.53,809BABC20,80AFBF930,233.66,US Dollar,233.66,US Dollar,
10-09-2022 13.58,809BABC20,80AFBF930,942.84,US Dollar,942.84,US Dollar,
10-09-2022 13.45,800F21F90,80B06C5F0,40917.63,US Dollar,40917.63,US Dollar,
10-09-2022 13.53,800F21F90,80B06C5F0,7252.45,US Dollar,7252.45,US Dollar,
10-09-2022 13.42,800F21F90,80B06C5F0,146369.2,US Dollar,146369.2,US Dollar,
10-09-2022 13.45,80221E130,80B0A8B20,393.0,US Dollar,393.0,US Dollar,
10-09-2022 13.59,80221E130,80B0A8B20,104.52,US Dollar,104.52,US Dollar,
10-09-2022 13.44,80AE35E50,80B0D4F00,1635.03,US Dollar,1635.03,US Dollar,
10-09-2022 13.59,80AE35E50,80B0D4F00,144.79,US Dollar,144.79,US Dollar,
10-09-2022 13.43,8030D5430,80B105B10,436.89,US Dollar,436.89,US Dollar,
10-09-2022 13.42,8030D5430,80B105B10,248.23,US Dollar,248.23,US Dollar,
10-09-2022 13.52,8025C3450,80B3499A0,204.18,US Dollar,204.18,US Dollar,
10-09-2022 13.33,8096969C0,80B388870,303.84,US Dollar,303.84,US Dollar,
10-09-2022 13.51,8096969C0,80B388870,509.62,US Dollar,509.62,US Dollar,
10-09-2022 13.43,801A38370,80B392D10,72562.5,US Dollar,72562.5,US Dollar,
10-09-2022 13.45,80A533550,80A533550,11540.47,US Dollar,9848.64,Euro,
10-09-2022 13.45,80A533550,80B3C8090,11540.47,US Dollar,11540.47,US Dollar,
10-09-2022 13.48,80A533550,80A533550,28868.3,US Dollar,24636.2,Euro,
10-09-2022 13.48,80A533550,80B3C8090,28868.3,US Dollar,28868.3,US Dollar,
10-09-2022 13.38,8069707E0,80B3F7CE0,1511.92,US Dollar,1511.92,US Dollar,
10-09-2022 13.34,8069707E0,80B3F7CE0,2072.2,US Dollar,2072.2,US Dollar,
10-09-2022 13.42,8011E5A10,80B438EF0,2213.86,US Dollar,2213.86,US Dollar,
10-09-2022 13.37,8011E5A10,80B438EF0,577.87,US Dollar,577.87,US Dollar,
10-09-2022 13.50,800268E80,80B460ED0,171.07,US Dollar,171.07,US Dollar,
10-09-2022 13.47,80ADDDC80,80B473A70,10773.25,US Dollar,10773.25,US Dollar,
10-09-2022 13.34,80ADDDC80,80B473A70,2793.93,US Dollar,2793.93,US Dollar,
10-09-2022 13.49,100428660,80B4A85B0,301938.27,US Dollar,301938.27,US Dollar,
10-09-2022 13.51,100428660,80B4A85B0,24978.04,US Dollar,24978.04,US Dollar,
10-09-2022 13.39,100428660,80B4A85B0,20726.0,US Dollar,20726.0,US Dollar,
10-09-2022 13.57,80AA78190,80B584820,2648.24,US Dollar,2648.24,US Dollar,
10-09-2022 13.30,100428660,80B5D2DF0,56.75,US Dollar,56.75,US Dollar,
10-09-2022 13.34,100428660,80B5D2DF0,57.92,US Dollar,57.92,US Dollar,
10-09-2022 13.38,100428660,80B5D2DF0,85.71,US Dollar,85.71,US Dollar,
10-09-2022 13.36,80B0A1A00,80B664620,62946.41,US Dollar,62946.41,US Dollar,
10-09-2022 13.39,80B0A1A00,80B664620,1134.8,US Dollar,1134.8,US Dollar,
10-09-2022 13.46,8001AB620,80B6C1D40,4838.21,US Dollar,4838.21,US Dollar,
10-09-2022 13.33,8001AB620,80B6C1D40,1341.05,US Dollar,1341.05,US Dollar,
10-09-2022 13.43,80A18C7D0,80B6C35F0,167.02,US Dollar,167.02,US Dollar,
10-09-2022 13.36,809F8FE90,80B808F80,45070375.09,US Dollar,45070375.09,US Dollar,
10-09-2022 13.37,809F8FE90,80B808F80,16129.88,US Dollar,16129.88,US Dollar,
10-09-2022 13.37,809F8FE90,80B808F80,53305846.29,US Dollar,53305846.29,US Dollar,
10-09-2022 13.47,100428660,80B89CB00,3770.72,US Dollar,3770.72,US Dollar,
10-09-2022 13.49,8016B7200,80B8E5BD0,50205.29,US Dollar,50205.29,US Dollar,
