Timestamp,FromAccount,ToAccount,Amount Received,Receiving Currency,Amount Paid,Payment Currency,suspected_money_laundering_involvement
10-09-2022 7.17,80A1590B0,80A159100,349.75,UK Pound,349.75,UK Pound,
10-09-2022 7.01,8087809C0,80AA9D610,1595.69,UK Pound,1595.69,UK Pound,
10-09-2022 7.05,8087809C0,80AA9D610,88.24,UK Pound,88.24,UK Pound,
10-09-2022 7.29,807EF81D0,80B20A010,66.55,UK Pound,66.55,UK Pound,
10-09-2022 7.23,807EF81D0,80B20A010,63.78,UK Pound,63.78,UK Pound,
10-09-2022 7.28,80766C420,80BEA8790,6615.12,UK Pound,6615.12,UK Pound,
10-09-2022 7.06,80766C420,80BEA8790,730.98,UK Pound,730.98,UK Pound,
10-09-2022 7.08,100428810,812047A10,1599.05,UK Pound,1599.05,UK Pound,
10-09-2022 7.03,100428810,812047A10,257.38,UK Pound,257.38,UK Pound,
10-09-2022 7.24,100428810,81204C270,32.17,UK Pound,32.17,UK Pound,
10-09-2022 7.16,100428810,81204C270,233.05,UK Pound,233.05,UK Pound,
10-09-2022 7.04,80AAB0290,81207D4C0,3005.92,UK Pound,3005.92,UK Pound,
10-09-2022 7.04,812068A10,81207E230,7810.73,UK Pound,7810.73,UK Pound,
10-09-2022 7.17,812068A10,81207E230,4910.6,UK Pound,4910.6,UK Pound,
10-09-2022 7.27,80837FD70,81208F450,8081173.81,UK Pound,8081173.81,UK Pound,
10-09-2022 7.11,80869E410,812CA6190,224.63,UK Pound,224.63,UK Pound,
10-09-2022 7.22,80869E410,812CA6190,119.44,UK Pound,119.44,UK Pound,
10-09-2022 7.04,80AA9A690,8137ECBC0,1589.0,UK Pound,1589.0,UK Pound,
10-09-2022 7.09,80AA9A690,8137ECBC0,1322.25,UK Pound,1322.25,UK Pound,
10-09-2022 7.06,80772B0B0,813807CA0,21.61,UK Pound,21.61,UK Pound,
10-09-2022 7.04,80772B0B0,813807CA0,149.25,UK Pound,149.25,UK Pound,
10-09-2022 7.18,808ACD1F0,813813210,700.39,UK Pound,700.39,UK Pound,
10-09-2022 7.22,808ACD1F0,813813210,206.18,UK Pound,206.18,UK Pound,
10-09-2022 7.28,80835E2E0,81387F900,3614.68,UK Pound,3614.68,UK Pound,
10-09-2022 7.13,80835E2E0,81387F900,1910.13,UK Pound,1910.13,UK Pound,
10-09-2022 7.26,80835E2E0,81387F900,8725.0,UK Pound,8725.0,UK Pound,
10-09-2022 7.11,812CB0D90,8138C0900,10781.16,UK Pound,10781.16,UK Pound,
10-09-2022 7.27,812CB0D90,8138C0900,2335.89,UK Pound,2335.89,UK Pound,
10-09-2022 7.28,812CB0D90,8138C0900,2617.39,UK Pound,2617.39,UK Pound,
10-09-2022 7.27,812CB0D90,8138C0900,1768.67,UK Pound,1768.67,UK Pound,
10-09-2022 7.03,812CB0D90,8138C0900,2979.27,UK Pound,2979.27,UK Pound,
10-09-2022 7.29,808B339D0,813D16040,1972.32,UK Pound,1972.32,UK Pound,
10-09-2022 7.20,808B339D0,813D16040,2064.96,UK Pound,2064.96,UK Pound,
10-09-2022 7.14,8090AA4F0,8090C00F0,2917.82,Canadian Dollar,2917.82,Canadian Dollar,
10-09-2022 7.09,8090AA4F0,8090C00F0,3721.59,Canadian Dollar,3721.59,Canadian Dollar,
10-09-2022 7.05,8090B05E0,80910B4A0,19.31,Canadian Dollar,19.31,Canadian Dollar,
10-09-2022 7.10,8090B05E0,80910B4A0,6.93,Canadian Dollar,6.93,Canadian Dollar,
10-09-2022 7.13,80916D550,80915CFC0,200.62,Canadian Dollar,200.62,Canadian Dollar,
10-09-2022 7.17,80916D550,80915CFC0,348.84,Canadian Dollar,348.84,Canadian Dollar,
10-09-2022 7.28,8090DFB80,809286D70,953.27,Canadian Dollar,953.27,Canadian Dollar,
10-09-2022 7.27,8090DFB80,809286D70,785.68,Canadian Dollar,785.68,Canadian Dollar,
10-09-2022 7.07,809091650,8092BA020,10559.21,Canadian Dollar,10559.21,Canadian Dollar,
10-09-2022 7.27,809091650,8092BA020,19047.85,Canadian Dollar,19047.85,Canadian Dollar,
10-09-2022 7.02,809101240,8092E1ED0,5763.4,Canadian Dollar,5763.4,Canadian Dollar,
10-09-2022 7.25,809101240,8092E1ED0,499.26,Canadian Dollar,499.26,Canadian Dollar,
10-09-2022 7.26,80909C600,809308970,905.53,Canadian Dollar,905.53,Canadian Dollar,
10-09-2022 7.21,80909C600,809308970,735.5,Canadian Dollar,735.5,Canadian Dollar,
10-09-2022 7.05,809234670,80931C830,37.67,Canadian Dollar,37.67,Canadian Dollar,
10-09-2022 7.09,809234670,80931C830,185.16,Canadian Dollar,185.16,Canadian Dollar,
10-09-2022 7.25,8092C5C80,8095053D0,2899.68,Canadian Dollar,2899.68,Canadian Dollar,
10-09-2022 7.05,8092C5C80,8095053D0,458.29,Canadian Dollar,458.29,Canadian Dollar,
10-09-2022 7.17,8092E6270,809639B70,2990.15,Canadian Dollar,2990.15,Canadian Dollar,
10-09-2022 7.28,8092E6270,809639B70,461.99,Canadian Dollar,461.99,Canadian Dollar,
10-09-2022 7.07,8095385E0,8096BD250,128.95,Canadian Dollar,128.95,Canadian Dollar,
10-09-2022 7.17,8095385E0,8096BD250,76.23,Canadian Dollar,76.23,Canadian Dollar,
10-09-2022 7.29,809165F10,8096CAFC0,11206.98,Canadian Dollar,11206.98,Canadian Dollar,
10-09-2022 7.09,809165F10,8096CAFC0,21394.64,Canadian Dollar,21394.64,Canadian Dollar,
10-09-2022 7.29,809680D00,80970EC00,3696865.02,Canadian Dollar,3696865.02,Canadian Dollar,
10-09-2022 7.16,809680D00,80970EC00,3950.78,Canadian Dollar,3950.78,Canadian Dollar,
10-09-2022 7.03,809680D00,80970EC00,24950328.03,Canadian Dollar,24950328.03,Canadian Dollar,
10-09-2022 7.06,809680D00,80970EC00,475110.35,Canadian Dollar,475110.35,Canadian Dollar,
10-09-2022 7.12,809639B70,80974D470,1489.74,Canadian Dollar,1489.74,Canadian Dollar,
10-09-2022 7.12,809639B70,80974D470,490.84,Canadian Dollar,490.84,Canadian Dollar,
10-09-2022 7.04,80927D490,809821F10,2169.52,Canadian Dollar,2169.52,Canadian Dollar,
10-09-2022 7.16,809234310,80987E610,1736.7,Canadian Dollar,1736.7,Canadian Dollar,
10-09-2022 7.18,809234310,80987E610,1635.41,Canadian Dollar,1635.41,Canadian Dollar,
10-09-2022 7.23,80933C590,8098824A0,139463.17,Canadian Dollar,139463.17,Canadian Dollar,
10-09-2022 7.06,80933C590,8098824A0,28355.37,Canadian Dollar,28355.37,Canadian Dollar,
10-09-2022 7.22,80933C590,8098824A0,82505.25,Canadian Dollar,82505.25,Canadian Dollar,
10-09-2022 7.24,809821F10,8098ADB80,3057.04,Canadian Dollar,3057.04,Canadian Dollar,
10-09-2022 7.17,809821F10,8098ADB80,108.28,Canadian Dollar,108.28,Canadian Dollar,
10-09-2022 7.10,80957B920,8098FE880,912.17,Canadian Dollar,912.17,Canadian Dollar,
10-09-2022 7.12,809196380,8099882D0,3889.48,Canadian Dollar,3889.48,Canadian Dollar,
10-09-2022 7.23,809196380,8099882D0,761.81,Canadian Dollar,761.81,Canadian Dollar,
10-09-2022 7.17,809196380,8099882D0,1371.54,Canadian Dollar,1371.54,Canadian Dollar,
10-09-2022 7.04,8097F2210,8099895A0,348.48,Canadian Dollar,348.48,Canadian Dollar,
10-09-2022 7.03,8097F2210,8099895A0,46.3,Canadian Dollar,46.3,Canadian Dollar,
10-09-2022 7.16,8094FC0C0,809B438D0,7254.39,Canadian Dollar,7254.39,Canadian Dollar,
10-09-2022 7.07,8094FC0C0,809B438D0,3943.72,Canadian Dollar,3943.72,Canadian Dollar,
10-09-2022 7.13,80909C870,809C9CF70,143.87,Canadian Dollar,143.87,Canadian Dollar,
10-09-2022 7.20,80909C870,809C9CF70,98.61,Canadian Dollar,98.61,Canadian Dollar,
10-09-2022 7.22,80970A1E0,809CDA8C0,188.99,Canadian Dollar,188.99,Canadian Dollar,
10-09-2022 7.04,80970A1E0,809CDA8C0,102.48,Canadian Dollar,102.48,Canadian Dollar,
10-09-2022 7.23,100428858,809D090F0,2036.65,Canadian Dollar,2036.65,Canadian Dollar,
10-09-2022 7.15,100428858,809D090F0,28.17,Canadian Dollar,28.17,Canadian Dollar,
10-09-2022 7.08,100428858,809D090F0,24.15,Canadian Dollar,24.15,Canadian Dollar,
10-09-2022 7.07,809852160,809D10790,6918.76,Canadian Dollar,6918.76,Canadian Dollar,
10-09-2022 7.03,809262020,809D329B0,264.69,Canadian Dollar,264.69,Canadian Dollar,
10-09-2022 7.15,809CD9130,809D376C0,5876.25,Canadian Dollar,5876.25,Canadian Dollar,
10-09-2022 7.17,809CD9130,809D376C0,6556.34,Canadian Dollar,6556.34,Canadian Dollar,
10-09-2022 7.22,8098FFFA0,809DCC380,3917.96,Canadian Dollar,3917.96,Canadian Dollar,
10-09-2022 7.15,8098FFFA0,809DCC380,1423.02,Canadian Dollar,1423.02,Canadian Dollar,
10-09-2022 7.23,8095D62D0,809DF7310,651.66,Canadian Dollar,651.66,Canadian Dollar,
10-09-2022 7.19,8095D62D0,809DF7310,5551.35,Canadian Dollar,5551.35,Canadian Dollar,
10-09-2022 7.00,8095D62D0,809DF7310,2417.48,Canadian Dollar,2417.48,Canadian Dollar,
10-09-2022 7.28,809E11480,809E2F400,9880621.59,Canadian Dollar,9880621.59,Canadian Dollar,
10-09-2022 7.07,809E11480,809E2F400,4019871.9,Canadian Dollar,4019871.9,Canadian Dollar,
10-09-2022 7.29,80958E2D0,809E39E80,159.81,Canadian Dollar,159.81,Canadian Dollar,
10-09-2022 7.24,80958E2D0,809E39E80,180.77,Canadian Dollar,180.77,Canadian Dollar,
10-09-2022 7.07,809171500,809EC5C50,160422.93,Canadian Dollar,160422.93,Canadian Dollar,
10-09-2022 7.23,809171500,809EC5C50,2539.72,Canadian Dollar,2539.72,Canadian Dollar,
10-09-2022 7.13,809853F80,809ECB810,90.69,Canadian Dollar,90.69,Canadian Dollar,
10-09-2022 7.13,809853F80,809ECB810,311.28,Canadian Dollar,311.28,Canadian Dollar,
10-09-2022 7.00,8099BB180,80A4C0B60,1588.48,Canadian Dollar,1588.48,Canadian Dollar,
10-09-2022 7.03,8099BB180,80A4C0B60,626.12,Canadian Dollar,626.12,Canadian Dollar,
10-09-2022 7.26,8000ADDC0,8000ADDC0,187.85,Australian Dollar,187.85,Australian Dollar,
10-09-2022 7.14,8000ADDC0,8000ADDC0,569.91,Australian Dollar,569.91,Australian Dollar,
10-09-2022 7.28,1004288A0,80A10E090,82268.44,Australian Dollar,82268.44,Australian Dollar,
10-09-2022 7.24,1004288A0,80A10E090,55398.36,Australian Dollar,55398.36,Australian Dollar,
10-09-2022 7.07,80A0EC6A0,80A11D510,4740.53,Australian Dollar,4740.53,Australian Dollar,
10-09-2022 7.23,80A0EC6A0,80A11D510,953.99,Australian Dollar,953.99,Australian Dollar,
10-09-2022 7.05,8000A95E0,80A122BB0,6791.19,Australian Dollar,6791.19,Australian Dollar,
10-09-2022 7.03,8000A95E0,80A122BB0,301.14,Australian Dollar,301.14,Australian Dollar,
10-09-2022 7.01,80A0FCDF0,80A12E440,11952.56,Australian Dollar,11952.56,Australian Dollar,
10-09-2022 7.24,80A0FCDF0,80A12E440,1525.83,Australian Dollar,1525.83,Australian Dollar,
10-09-2022 7.29,80A0FCDF0,80A12E440,548.28,Australian Dollar,548.28,Australian Dollar,
10-09-2022 7.04,80A0FCDF0,80A12E440,402.51,Australian Dollar,402.51,Australian Dollar,
10-09-2022 7.21,80A1AA480,80A1B0210,53428.08,Australian Dollar,53428.08,Australian Dollar,
10-09-2022 7.20,80A1AA480,80A1B0210,21118.71,Australian Dollar,21118.71,Australian Dollar,
10-09-2022 7.22,80A1AA480,80A1B0210,238846.08,Australian Dollar,238846.08,Australian Dollar,
10-09-2022 7.18,80A1AA480,80A1B0210,135818.56,Australian Dollar,135818.56,Australian Dollar,
10-09-2022 7.19,80A0E9630,80A126BF0,820.11,Australian Dollar,820.11,Australian Dollar,
10-09-2022 7.24,80A0E9630,80A126BF0,444.78,Australian Dollar,444.78,Australian Dollar,
10-09-2022 7.01,80A0E9630,80A126BF0,67.27,Australian Dollar,67.27,Australian Dollar,
10-09-2022 7.18,80A0E9630,80A126BF0,100.24,Australian Dollar,100.24,Australian Dollar,
10-09-2022 7.12,80004BCE0,80A218750,375.52,Australian Dollar,375.52,Australian Dollar,
10-09-2022 7.21,80004BCE0,80A218750,126.92,Australian Dollar,126.92,Australian Dollar,
10-09-2022 7.21,80A1B7250,80A226D50,5178.46,Australian Dollar,5178.46,Australian Dollar,
10-09-2022 7.08,80A1B7250,80A226D50,2994.84,Australian Dollar,2994.84,Australian Dollar,
10-09-2022 7.11,1004288A0,80A2DD810,14007.37,Australian Dollar,14007.37,Australian Dollar,
10-09-2022 7.12,1004288A0,80A2DD810,164.02,Australian Dollar,164.02,Australian Dollar,
10-09-2022 7.13,1004288A0,80A30EEA0,3054.63,Australian Dollar,3054.63,Australian Dollar,
10-09-2022 7.18,1004288A0,80A30EEA0,83.76,Australian Dollar,83.76,Australian Dollar,
10-09-2022 7.02,80A2E8AF0,80A3AF600,13184.99,Australian Dollar,13184.99,Australian Dollar,
10-09-2022 7.04,80A2E8AF0,80A3AF600,4972.64,Australian Dollar,4972.64,Australian Dollar,
10-09-2022 7.28,80A13F8C0,80A48FEB0,568.38,Australian Dollar,568.38,Australian Dollar,
10-09-2022 7.19,80A13F8C0,80A48FEB0,1250.9,Australian Dollar,1250.9,Australian Dollar,
10-09-2022 7.10,80A13F8C0,80A48FEB0,764.59,Australian Dollar,764.59,Australian Dollar,
10-09-2022 7.07,80A0FDEB0,80A4AABA0,59538.15,Australian Dollar,59538.15,Australian Dollar,
10-09-2022 7.06,80A0FDEB0,80A4AABA0,6699.55,Australian Dollar,6699.55,Australian Dollar,
10-09-2022 7.03,80A3E66B0,80A4BDCB0,984.75,Australian Dollar,984.75,Australian Dollar,
10-09-2022 7.13,80A3E66B0,80A4BDCB0,3529.59,Australian Dollar,3529.59,Australian Dollar,
10-09-2022 7.02,80A3E66B0,80A4BDCB0,1032.01,Australian Dollar,1032.01,Australian Dollar,
10-09-2022 7.21,1004288A0,80A4C2580,4489.56,Australian Dollar,4489.56,Australian Dollar,
10-09-2022 7.04,1004288A0,80A4C2580,7387.88,Australian Dollar,7387.88,Australian Dollar,
10-09-2022 7.27,80A353010,80A5CC7A0,7881.22,Australian Dollar,7881.22,Australian Dollar,
10-09-2022 7.12,80A353010,80A5CC7A0,13130.61,Australian Dollar,13130.61,Australian Dollar,
10-09-2022 7.16,80A5B7040,80A5FFB60,5059.22,Australian Dollar,5059.22,Australian Dollar,
10-09-2022 7.02,80A5F5BB0,80A5D4EB0,5023.54,Australian Dollar,5023.54,Australian Dollar,
10-09-2022 7.20,80A5F6960,80A5D4EB0,1460.29,Australian Dollar,1460.29,Australian Dollar,
10-09-2022 7.19,80A5F69B0,80A5D4EB0,3985.01,Australian Dollar,3985.01,Australian Dollar,
10-09-2022 7.01,80A5D6240,80A5D4EB0,5546.27,Australian Dollar,5546.27,Australian Dollar,
10-09-2022 7.27,80A352DF0,80A6CCFB0,95.62,Australian Dollar,95.62,Australian Dollar,
10-09-2022 7.17,80A352DF0,80A6CCFB0,46.52,Australian Dollar,46.52,Australian Dollar,
10-09-2022 7.07,80998CCA0,80A6D9410,681.59,Australian Dollar,681.59,Australian Dollar,
10-09-2022 7.22,80998CCA0,80A6D9410,369.89,Australian Dollar,369.89,Australian Dollar,
10-09-2022 7.07,80A462E00,80A722020,11420.46,Australian Dollar,11420.46,Australian Dollar,
10-09-2022 7.22,80A6BAC50,80A7372F0,233.29,Australian Dollar,233.29,Australian Dollar,
10-09-2022 7.12,80A6BAC50,80A7372F0,129.09,Australian Dollar,129.09,Australian Dollar,
10-09-2022 7.19,80A262050,80A7B8460,209.8,Australian Dollar,209.8,Australian Dollar,
10-09-2022 7.02,80A262050,80A7B8460,32.11,Australian Dollar,32.11,Australian Dollar,
10-09-2022 7.24,80A2FD3B0,80A7BDFF0,130.38,Australian Dollar,130.38,Australian Dollar,
10-09-2022 7.04,80A2FD3B0,80A7BDFF0,306.35,Australian Dollar,306.35,Australian Dollar,
10-09-2022 7.13,1004288A0,80A7E9760,3941.51,Australian Dollar,3941.51,Australian Dollar,
10-09-2022 7.11,1004288A0,80A7E9760,70.96,Australian Dollar,70.96,Australian Dollar,
10-09-2022 7.24,80A259C90,80A7A84D0,403.55,Australian Dollar,403.55,Australian Dollar,
10-09-2022 7.23,80A259C90,80A7A84D0,622.43,Australian Dollar,622.43,Australian Dollar,
10-09-2022 7.25,80A7C9900,80A92BCE0,1386970.85,Australian Dollar,1386970.85,Australian Dollar,
10-09-2022 7.25,80A7C9900,80A92BCE0,32330.05,Australian Dollar,32330.05,Australian Dollar,
10-09-2022 7.28,80A7C9900,80A92BCE0,369928.75,Australian Dollar,369928.75,Australian Dollar,
10-09-2022 7.11,80A8BA380,80A952160,3031.37,Australian Dollar,3031.37,Australian Dollar,
10-09-2022 7.10,80A8BA380,80A952160,3473.14,Australian Dollar,3473.14,Australian Dollar,
10-09-2022 7.04,80A6BAF80,80A9D2FB0,65.83,Australian Dollar,65.83,Australian Dollar,
10-09-2022 7.07,80A6BAF80,80A9D2FB0,197.94,Australian Dollar,197.94,Australian Dollar,
10-09-2022 7.19,80AA45170,80AA44040,4176.6,Australian Dollar,4176.6,Australian Dollar,
10-09-2022 7.07,80AA443F0,80AA44040,2376.54,Australian Dollar,2376.54,Australian Dollar,
10-09-2022 7.08,80AA43FA0,80AA44040,707.95,Australian Dollar,707.95,Australian Dollar,
10-09-2022 7.24,80A9A6470,80AA5FB20,931.73,Australian Dollar,931.73,Australian Dollar,
10-09-2022 7.08,80A143400,80AB0C180,83.48,Australian Dollar,83.48,Australian Dollar,
10-09-2022 7.27,80A143400,80AB0C180,160.52,Australian Dollar,160.52,Australian Dollar,
10-09-2022 7.28,80A5C2480,80ADBC7B0,9856.92,Australian Dollar,9856.92,Australian Dollar,
10-09-2022 7.23,80A5C2480,80ADBC7B0,3746.82,Australian Dollar,3746.82,Australian Dollar,
10-09-2022 7.24,80A4A3580,80ADCF550,4419.39,Australian Dollar,4419.39,Australian Dollar,
10-09-2022 7.05,80A4A3580,80ADCF550,2421.62,Australian Dollar,2421.62,Australian Dollar,
10-09-2022 7.12,80A22A770,80AF8EA60,1130.48,Australian Dollar,1130.48,Australian Dollar,
10-09-2022 7.28,80A22A770,80AF8EA60,163.26,Australian Dollar,163.26,Australian Dollar,
10-09-2022 7.04,80A7D92C0,80AF9AC50,3328.9,Australian Dollar,3328.9,Australian Dollar,
10-09-2022 7.06,80A6E68F0,80AFA1B60,63.16,Australian Dollar,63.16,Australian Dollar,
10-09-2022 7.15,80A6E68F0,80AFA1B60,62.48,Australian Dollar,62.48,Australian Dollar,
10-09-2022 7.07,80A6E68F0,80AFA1B60,91.86,Australian Dollar,91.86,Australian Dollar,
10-09-2022 7.19,80A24F700,80B00B130,111.95,Australian Dollar,111.95,Australian Dollar,
10-09-2022 7.00,80A24F700,80B00B130,330.63,Australian Dollar,330.63,Australian Dollar,
10-09-2022 7.14,80AA584C0,80B027C30,1363.22,Australian Dollar,1363.22,Australian Dollar,
10-09-2022 7.23,80AA584C0,80B027C30,1060.21,Australian Dollar,1060.21,Australian Dollar,
10-09-2022 7.29,1004288A0,80B235720,2480.01,Australian Dollar,2480.01,Australian Dollar,
10-09-2022 7.04,80AC8ECD0,80B2C58B0,243862.35,Australian Dollar,243862.35,Australian Dollar,
10-09-2022 7.01,80AC8ECD0,80B2C58B0,369827.9,Australian Dollar,369827.9,Australian Dollar,
10-09-2022 7.27,80AC63830,80B2C7A10,2488.62,Australian Dollar,2488.62,Australian Dollar,
10-09-2022 7.03,80AC63830,80B2C7A10,979.92,Australian Dollar,979.92,Australian Dollar,
10-09-2022 7.11,80AC63830,80B2C7A10,810.8,Australian Dollar,810.8,Australian Dollar,
10-09-2022 7.23,80AC63830,80B2C7A10,1037.86,Australian Dollar,1037.86,Australian Dollar,
10-09-2022 7.28,80AC63830,80B2C7A10,17.68,Australian Dollar,17.68,Australian Dollar,
10-09-2022 7.14,80A9CAF40,80B2DF840,230850.81,Australian Dollar,230850.81,Australian Dollar,
10-09-2022 7.13,80A9CAF40,80B2DF840,47932.34,Australian Dollar,47932.34,Australian Dollar,
10-09-2022 7.10,80ADE8160,80B2EC7B0,548.13,Australian Dollar,548.13,Australian Dollar,
10-09-2022 7.05,80ADE8160,80B2EC7B0,218.36,Australian Dollar,218.36,Australian Dollar,
10-09-2022 7.24,80A305180,80B7023A0,1680.26,Australian Dollar,1680.26,Australian Dollar,
10-09-2022 7.12,80A305180,80B7023A0,703.63,Australian Dollar,703.63,Australian Dollar,
10-09-2022 7.10,80A41FF10,80A49FF00,296060.13,Mexican Peso,296060.13,Mexican Peso,
10-09-2022 7.17,1004288E8,80B7101B0,11567.76,Mexican Peso,11567.76,Mexican Peso,
10-09-2022 7.12,1004288E8,80B7101B0,5598.79,Mexican Peso,5598.79,Mexican Peso,
10-09-2022 7.13,1004288E8,80B7101B0,733.77,Mexican Peso,733.77,Mexican Peso,
10-09-2022 7.14,80B7BEF50,80BE51A40,18542.15,Mexican Peso,18542.15,Mexican Peso,
10-09-2022 7.01,80B7BEF50,80BE51A40,5166.4,Mexican Peso,5166.4,Mexican Peso,
10-09-2022 7.14,80BD1DAB0,80BEBA1A0,14892.35,Mexican Peso,14892.35,Mexican Peso,
10-09-2022 7.12,80B71A0E0,80C02BE90,5046.14,Mexican Peso,5046.14,Mexican Peso,
10-09-2022 7.24,1004288E8,80C051D00,51667.86,Mexican Peso,51667.86,Mexican Peso,
10-09-2022 7.06,1004288E8,80C051D00,60998.37,Mexican Peso,60998.37,Mexican Peso,
10-09-2022 7.03,80C061FE0,80C062200,97160.73,Mexican Peso,97160.73,Mexican Peso,
