Timestamp,FromAccount,ToAccount,Amount Received,Receiving Currency,Amount Paid,Payment Currency,suspected_money_laundering_involvement
10-09-2022 16.31,801CD4980,80209AD30,35.27,Euro,35.27,Euro,
10-09-2022 16.49,1004286A8,8020C8EB0,51.18,Euro,51.18,Euro,
10-09-2022 16.47,1004286A8,8020C8EB0,365.91,Euro,365.91,Euro,
10-09-2022 16.38,8020DDAF0,8020DE040,1472.39,Euro,1472.39,Euro,
10-09-2022 16.38,8010F52B0,802133500,21480.98,Euro,21480.98,Euro,
10-09-2022 16.39,8010F52B0,802133500,11202.06,Euro,11202.06,Euro,
10-09-2022 16.33,8010F52B0,802133500,10976.86,Euro,10976.86,Euro,
10-09-2022 16.51,8010F52B0,802133500,1565.65,Euro,1565.65,Euro,
10-09-2022 16.58,8014DD1D0,80236AB00,212.73,Euro,212.73,Euro,
10-09-2022 16.47,8014DD1D0,80236AB00,1236.79,Euro,1236.79,Euro,
10-09-2022 16.30,8016878A0,802388210,16984.97,Euro,16984.97,Euro,
10-09-2022 16.47,8016878A0,802388210,69.96,Euro,69.96,Euro,
10-09-2022 16.59,8016878A0,802388210,62.5,Euro,62.5,Euro,
10-09-2022 16.39,800EFD380,8023C1B90,87.68,Euro,87.68,Euro,
10-09-2022 16.39,800EFD380,8023C1B90,402.77,Euro,402.77,Euro,
10-09-2022 16.40,800355FF0,8023C9BE0,531.15,Euro,531.15,Euro,
10-09-2022 16.58,8023C2900,8023B92D0,1015.8,Euro,1015.8,Euro,
10-09-2022 16.37,8024BB9F0,8024BB900,3251.69,Euro,3251.69,Euro,
10-09-2022 16.38,8024BBA90,8024BB900,2833.74,Euro,2833.74,Euro,
10-09-2022 16.34,8024BBA40,8024BB900,4045.02,Euro,4045.02,Euro,
10-09-2022 16.56,8014F5CA0,802588C90,149.17,Euro,149.17,Euro,
10-09-2022 16.33,8014F5CA0,802588C90,95.85,Euro,95.85,Euro,
10-09-2022 16.41,80208E3B0,802637590,341.04,Euro,341.04,Euro,
10-09-2022 16.39,80208E3B0,802637590,304.61,Euro,304.61,Euro,
10-09-2022 16.59,80263A050,80263A140,1868.25,Euro,1868.25,Euro,
10-09-2022 16.41,80263A190,80263A140,362.2,Euro,362.2,Euro,
10-09-2022 16.51,80263A570,80263A140,3989.17,Euro,3989.17,Euro,
10-09-2022 16.58,1004286A8,80267C1C0,114517.89,Euro,114517.89,Euro,
10-09-2022 16.46,1004286A8,80267C1C0,72185.47,Euro,72185.47,Euro,
10-09-2022 16.59,800C64350,8026F0870,1613.47,Euro,1613.47,Euro,
10-09-2022 16.43,800C64350,8026F0870,1751.2,Euro,1751.2,Euro,
10-09-2022 16.41,802790380,8027903D0,9745.75,Euro,9745.75,Euro,
10-09-2022 16.43,8018BDB80,80280ED70,55.48,Euro,55.48,Euro,
10-09-2022 16.41,8018BDB80,80280ED70,53.05,Euro,53.05,Euro,
10-09-2022 16.44,8018BDB80,80280ED70,58.02,Euro,58.02,Euro,
10-09-2022 16.33,8022F3330,80283AFB0,338.51,Euro,338.51,Euro,
10-09-2022 16.43,8022F3330,80283AFB0,32.62,Euro,32.62,Euro,
10-09-2022 16.49,8022F3330,80283AFB0,19.15,Euro,19.15,Euro,
10-09-2022 16.52,8007FBAC0,802849510,343.36,Euro,343.36,Euro,
10-09-2022 16.40,8007FBAC0,802849510,2132.89,Euro,2132.89,Euro,
10-09-2022 16.33,801BC0670,8028696A0,7756.46,Euro,7756.46,Euro,
10-09-2022 16.59,801BC0670,8028696A0,1019.75,Euro,1019.75,Euro,
10-09-2022 16.58,801F0F290,8028B8C90,11193.57,Euro,11193.57,Euro,
10-09-2022 16.32,801F0F290,8028B8C90,467.22,Euro,467.22,Euro,
10-09-2022 16.37,80110DFF0,8028D1830,1936.47,Euro,1936.47,Euro,
10-09-2022 16.35,80110DFF0,8028D1830,2293.26,Euro,2293.26,Euro,
10-09-2022 16.52,80110DFF0,8028D1830,12836.49,Euro,12836.49,Euro,
10-09-2022 16.59,80210D650,80293B410,1344.07,Euro,1344.07,Euro,
10-09-2022 16.50,80210D650,80293B410,2943.67,Euro,2943.67,Euro,
10-09-2022 16.48,8025C6F20,802972D80,758.13,Euro,758.13,Euro,
10-09-2022 16.32,801EC87A0,802996D10,6281.35,Euro,6281.35,Euro,
10-09-2022 16.51,801EC87A0,802996D10,2032.11,Euro,2032.11,Euro,
10-09-2022 16.30,801EC87A0,802996D10,58.7,Euro,58.7,Euro,
10-09-2022 16.51,801EC87A0,802996D10,106.72,Euro,106.72,Euro,
10-09-2022 16.35,801FAA6B0,8029B7E40,3914.96,Euro,3914.96,Euro,
10-09-2022 16.51,801FAA6B0,8029B7E40,1081.24,Euro,1081.24,Euro,
10-09-2022 16.43,802133A50,802A27560,6513.63,Euro,6513.63,Euro,
10-09-2022 16.44,802133A50,802A27560,4136.35,Euro,4136.35,Euro,
10-09-2022 16.50,8002767B0,802BCC920,136399.33,Euro,136399.33,Euro,
10-09-2022 16.57,8002767B0,802BCC920,3831.85,Euro,3831.85,Euro,
10-09-2022 16.39,8002767B0,802BCC920,35054.5,Euro,35054.5,Euro,
10-09-2022 16.43,8002767B0,802BCC920,3604.45,Euro,3604.45,Euro,
10-09-2022 16.41,80099E900,802C29350,1561.15,Euro,1561.15,Euro,
10-09-2022 16.38,80099E900,802C29350,1203.8,Euro,1203.8,Euro,
10-09-2022 16.51,80099E900,802C29350,83.39,Euro,83.39,Euro,
10-09-2022 16.52,80099E900,802C29350,235.1,Euro,235.1,Euro,
10-09-2022 16.31,800504590,802C89610,14244.0,Euro,14244.0,Euro,
10-09-2022 16.56,800504590,802C89610,5463.01,Euro,5463.01,Euro,
10-09-2022 16.38,800AEDA60,802CEABE0,6052.47,Euro,6052.47,Euro,
10-09-2022 16.42,800AEDA60,802CEABE0,3596.97,Euro,3596.97,Euro,
10-09-2022 16.58,80265A600,802CED0C0,86.95,Euro,86.95,Euro,
10-09-2022 16.52,80265A600,802CED0C0,41.74,Euro,41.74,Euro,
10-09-2022 16.39,1004286A8,802D01D00,99.51,Euro,99.51,Euro,
10-09-2022 16.48,1004286A8,802D01D00,84.91,Euro,84.91,Euro,
10-09-2022 16.55,1004286A8,802D01D00,9.05,Euro,9.05,Euro,
10-09-2022 16.56,1004286A8,802D39430,23.6,Euro,23.6,Euro,
10-09-2022 16.30,1004286A8,802D39430,72.31,Euro,72.31,Euro,
10-09-2022 16.58,8002E0860,802DA0030,869.53,Euro,869.53,Euro,
10-09-2022 16.53,8002E0860,802DA0030,3833.79,Euro,3833.79,Euro,
10-09-2022 16.45,8026C2620,802DBC270,1141.98,Euro,1141.98,Euro,
10-09-2022 16.33,8026C2620,802DBC270,3312.54,Euro,3312.54,Euro,
10-09-2022 16.49,80237F6E0,802DD0000,205.41,Euro,205.41,Euro,
10-09-2022 16.44,80237F6E0,802DD0000,931.64,Euro,931.64,Euro,
10-09-2022 16.42,802E30BE0,802E31600,3815.44,Euro,3815.44,Euro,
10-09-2022 16.32,802E308C0,802E31600,366.76,Euro,366.76,Euro,
10-09-2022 16.57,802E30A50,802E31600,501.18,Euro,501.18,Euro,
10-09-2022 16.50,802E30820,802E31600,3821.61,Euro,3821.61,Euro,
10-09-2022 16.44,802E315B0,802E31600,4209.0,Euro,4209.0,Euro,
10-09-2022 16.52,802E30C30,802E31600,3664.99,Euro,3664.99,Euro,
10-09-2022 16.37,1004286A8,801453C30,2098.52,Euro,2098.52,Euro,
10-09-2022 16.58,801EEA040,802E9F670,255.46,Euro,255.46,Euro,
10-09-2022 16.37,801EEA040,802E9F670,330.04,Euro,330.04,Euro,
10-09-2022 16.43,1004286A8,802EA0D30,5427.7,Euro,5427.7,Euro,
10-09-2022 16.49,1004286A8,802EA0D30,1845.3,Euro,1845.3,Euro,
10-09-2022 16.47,1004286A8,802EA0D30,101.92,Euro,101.92,Euro,
10-09-2022 16.54,8001FAF70,802F1EFA0,119.38,Euro,119.38,Euro,
10-09-2022 16.49,8001FAF70,802F1EFA0,8.88,Euro,8.88,Euro,
10-09-2022 16.39,802D8E6B0,8031AB140,2346.63,Euro,2346.63,Euro,
10-09-2022 16.42,802D8E6B0,8031AB140,446.12,Euro,446.12,Euro,
10-09-2022 16.46,1004286A8,8031AF1D0,1199.2,Euro,1199.2,Euro,
10-09-2022 16.42,80174A640,803261B20,365902.25,Euro,365902.25,Euro,
10-09-2022 16.51,80174A640,803261B20,2178.42,Euro,2178.42,Euro,
10-09-2022 16.59,80174A640,803261B20,250149.18,Euro,250149.18,Euro,
10-09-2022 16.58,800181850,80337CB30,57741.68,Euro,57741.68,Euro,
10-09-2022 16.35,800181850,80337CB30,24915.62,Euro,24915.62,Euro,
10-09-2022 16.43,800181850,80337CB30,86361.6,Euro,86361.6,Euro,
10-09-2022 16.50,802BBF870,8033BD2B0,81780.46,Euro,81780.46,Euro,
10-09-2022 16.51,802BBF870,8033BD2B0,115037.64,Euro,115037.64,Euro,
10-09-2022 16.54,800988640,8033CF230,698.27,Euro,698.27,Euro,
10-09-2022 16.48,800988640,8033CF230,519.85,Euro,519.85,Euro,
10-09-2022 16.59,801334FB0,8034007D0,16.86,Euro,16.86,Euro,
10-09-2022 16.46,801334FB0,8034007D0,13.39,Euro,13.39,Euro,
10-09-2022 16.52,802E92120,8034B76E0,339.8,Euro,339.8,Euro,
10-09-2022 16.34,802E92120,8034B76E0,1109.54,Euro,1109.54,Euro,
10-09-2022 16.56,802E92120,8034B76E0,32.02,Euro,32.02,Euro,
10-09-2022 16.40,800314290,803519970,133.46,Euro,133.46,Euro,
10-09-2022 16.34,800314290,803519970,46.92,Euro,46.92,Euro,
10-09-2022 16.51,1004286A8,80355CA80,2153.28,Euro,2153.28,Euro,
10-09-2022 16.32,1004286A8,80355CA80,236.8,Euro,236.8,Euro,
10-09-2022 16.34,801C21E40,803565780,2412.19,Euro,2412.19,Euro,
10-09-2022 16.33,801C21E40,803565780,7569.19,Euro,7569.19,Euro,
10-09-2022 16.44,801C21E40,803565780,2342.22,Euro,2342.22,Euro,
10-09-2022 16.48,801C21E40,803565780,622.22,Euro,622.22,Euro,
10-09-2022 16.33,801909A50,80356A100,848.52,Euro,848.52,Euro,
10-09-2022 16.35,801909A50,80356A100,1981.75,Euro,1981.75,Euro,
10-09-2022 16.41,801909A50,80356A100,709.6,Euro,709.6,Euro,
10-09-2022 16.31,80354F550,803BCE2D0,445.92,Euro,445.92,Euro,
10-09-2022 16.58,80354F550,803BCE2D0,189.54,Euro,189.54,Euro,
10-09-2022 16.36,80319F280,803BEB3D0,16332.59,Euro,16332.59,Euro,
10-09-2022 16.40,80319F280,803BEB3D0,2978.08,Euro,2978.08,Euro,
10-09-2022 16.33,80319F280,803BEB3D0,1113.6,Euro,1113.6,Euro,
10-09-2022 16.39,80319F280,803BEB3D0,42.47,Euro,42.47,Euro,
10-09-2022 16.47,802A9B360,803D810A0,63.08,Euro,63.08,Euro,
10-09-2022 16.36,802A9B360,803D810A0,153.21,Euro,153.21,Euro,
10-09-2022 16.40,802A12050,8041ACDA0,2848.82,Euro,2848.82,Euro,
10-09-2022 16.49,802A12050,8041ACDA0,683.16,Euro,683.16,Euro,
10-09-2022 16.38,802A12050,8041ACDA0,254.21,Euro,254.21,Euro,
10-09-2022 16.35,800DA59A0,8041C39C0,3058.93,Euro,3058.93,Euro,
10-09-2022 16.36,800DA59A0,8041C39C0,949.93,Euro,949.93,Euro,
10-09-2022 16.33,802DD9BF0,804337970,92.33,Euro,92.33,Euro,
10-09-2022 16.55,802DD9BF0,804337970,412.43,Euro,412.43,Euro,
10-09-2022 16.33,802DD9BF0,804337970,237.99,Euro,237.99,Euro,
10-09-2022 16.54,804004D50,8044CC1B0,1573784.17,Euro,1573784.17,Euro,
10-09-2022 16.40,804004D50,8044CC1B0,23793.4,Euro,23793.4,Euro,
10-09-2022 16.41,804004D50,8044CC1B0,699743.28,Euro,699743.28,Euro,
10-09-2022 16.38,80488DE00,804903FF0,60.37,Euro,60.37,Euro,
10-09-2022 16.42,80488DE00,804903FF0,121.95,Euro,121.95,Euro,
10-09-2022 16.49,802D28500,804BFE5F0,11252.26,Euro,11252.26,Euro,
10-09-2022 16.44,8013FB750,804C10570,662.0,Euro,662.0,Euro,
10-09-2022 16.42,8013FB750,804C10570,1130.28,Euro,1130.28,Euro,
10-09-2022 16.36,1004286A8,80510B2E0,151.65,Euro,151.65,Euro,
10-09-2022 16.38,8018C5AA0,8051C4270,293.06,Euro,293.06,Euro,
10-09-2022 16.52,8018C5AA0,8051C4270,425.36,Euro,425.36,Euro,
10-09-2022 16.46,802865F90,8051F8680,293.99,Euro,293.99,Euro,
10-09-2022 16.54,802865F90,8051F8680,152.41,Euro,152.41,Euro,
10-09-2022 16.56,802865F90,8051F8680,75.06,Euro,75.06,Euro,
10-09-2022 16.30,802865F90,8051F8680,3.2,Euro,3.2,Euro,
10-09-2022 16.32,802865F90,8051F8680,21.46,Euro,21.46,Euro,
10-09-2022 16.44,801F9A920,8052D27B0,438.87,Euro,438.87,Euro,
10-09-2022 16.55,801F9A920,8052D27B0,687.2,Euro,687.2,Euro,
10-09-2022 16.46,8023467D0,8053A5330,11.49,Euro,11.49,Euro,
10-09-2022 16.51,8023467D0,8053A5330,106.45,Euro,106.45,Euro,
10-09-2022 16.45,8013F30D0,805566520,44226.36,Euro,44226.36,Euro,
10-09-2022 16.48,8013F30D0,805566520,15879.53,Euro,15879.53,Euro,
10-09-2022 16.39,8013F30D0,805566520,11700.29,Euro,11700.29,Euro,
10-09-2022 16.37,802DA55D0,8056F0B70,1993.51,Euro,1993.51,Euro,
10-09-2022 16.47,802DA55D0,8056F0B70,2393.97,Euro,2393.97,Euro,
10-09-2022 16.44,804AC5D40,805A39F90,1588128.82,Euro,1588128.82,Euro,
10-09-2022 16.50,802094040,805A94E90,105.63,Euro,105.63,Euro,
10-09-2022 16.45,802094040,805A94E90,30.81,Euro,30.81,Euro,
10-09-2022 16.31,8009D9240,805B9BC00,88.04,Euro,88.04,Euro,
10-09-2022 16.48,8009D9240,805B9BC00,187.38,Euro,187.38,Euro,
10-09-2022 16.40,801FF5BB0,805BF2FF0,2146.5,Euro,2146.5,Euro,
10-09-2022 16.46,801FF5BB0,805BF2FF0,1338.96,Euro,1338.96,Euro,
10-09-2022 16.39,8000F1AF0,805E09D80,493.73,Euro,493.73,Euro,
10-09-2022 16.36,8000F1AF0,805E09D80,375.64,Euro,375.64,Euro,
10-09-2022 16.39,8028A8A40,806071830,3178.85,Euro,3178.85,Euro,
10-09-2022 16.31,8028A8A40,806071830,9379.45,Euro,9379.45,Euro,
10-09-2022 16.55,801637C20,806512550,48.28,Euro,48.28,Euro,
10-09-2022 16.30,801637C20,806512550,163.48,Euro,163.48,Euro,
10-09-2022 16.47,801EF19D0,806606710,247.24,Euro,247.24,Euro,
10-09-2022 16.34,801EF19D0,806606710,57.94,Euro,57.94,Euro,
10-09-2022 16.58,801EF19D0,806606710,50.56,Euro,50.56,Euro,
10-09-2022 16.43,802A0E950,80662B5C0,414.78,Euro,414.78,Euro,
10-09-2022 16.46,802A0E950,80662B5C0,971.69,Euro,971.69,Euro,
10-09-2022 16.31,800798580,8067919D0,4557.05,Euro,4557.05,Euro,
10-09-2022 16.42,800798580,8067919D0,756.4,Euro,756.4,Euro,
10-09-2022 16.49,800D738E0,8067B0090,71925.4,Euro,71925.4,Euro,
10-09-2022 16.47,800D738E0,8067B0090,16663.69,Euro,16663.69,Euro,
10-09-2022 16.48,800D738E0,8067B0090,63183.34,Euro,63183.34,Euro,
10-09-2022 16.33,1004286A8,8067D9160,329.19,Euro,329.19,Euro,
10-09-2022 16.44,1004286A8,8067D9160,101.69,Euro,101.69,Euro,
10-09-2022 16.57,1004286A8,8067D9160,1.73,Euro,1.73,Euro,
10-09-2022 16.48,80526E640,80680CEA0,794577.44,Euro,794577.44,Euro,
10-09-2022 16.50,80526E640,80680CEA0,8930.32,Euro,8930.32,Euro,
10-09-2022 16.57,80526E640,80680CEA0,213375.08,Euro,213375.08,Euro,
10-09-2022 16.58,1004286A8,806815D40,1823.98,Euro,1823.98,Euro,
10-09-2022 16.44,8063BC5A0,806891340,20937.4,Euro,20937.4,Euro,
10-09-2022 16.50,8063BC5A0,806891340,151040.44,Euro,151040.44,Euro,
10-09-2022 16.39,801DFF1A0,806928950,253.76,Euro,253.76,Euro,
10-09-2022 16.30,801DFF1A0,806928950,121.72,Euro,121.72,Euro,
10-09-2022 16.40,803CEE010,806A8FD40,2258.06,Euro,2258.06,Euro,
10-09-2022 16.43,801B563E0,806DF1F70,713.79,Euro,713.79,Euro,
10-09-2022 16.38,801B563E0,806DF1F70,388.4,Euro,388.4,Euro,
10-09-2022 16.54,801B563E0,806DF1F70,377.89,Euro,377.89,Euro,
10-09-2022 16.36,801B563E0,806DF1F70,32.12,Euro,32.12,Euro,
10-09-2022 16.58,802490660,806E69D10,47.48,Euro,47.48,Euro,
10-09-2022 16.44,802490660,806E69D10,145.49,Euro,145.49,Euro,
10-09-2022 16.43,802490660,806E69D10,4.85,Euro,4.85,Euro,
10-09-2022 16.55,802490660,806E69D10,14.02,Euro,14.02,Euro,
10-09-2022 16.58,8069C63D0,8072AD750,1585.52,Euro,1585.52,Euro,
10-09-2022 16.32,8069C63D0,8072AD750,2571.31,Euro,2571.31,Euro,
10-09-2022 16.59,800102810,8072CA3B0,4037808.21,Euro,4037808.21,Euro,
10-09-2022 16.55,800102810,8072CA3B0,18543.48,Euro,18543.48,Euro,
10-09-2022 16.57,800102810,8072CA3B0,11755196.33,Euro,11755196.33,Euro,
10-09-2022 16.30,800AA3B40,807360E70,5221.17,Euro,5221.17,Euro,
10-09-2022 16.41,800AA3B40,807360E70,1409.84,Euro,1409.84,Euro,
10-09-2022 16.45,802A809E0,8075CCAF0,5463.06,Euro,5463.06,Euro,
10-09-2022 16.43,802A809E0,8075CCAF0,5714.06,Euro,5714.06,Euro,
10-09-2022 16.38,800B7B070,807608020,34.3,Euro,34.3,Euro,
10-09-2022 16.52,800B7B070,807608020,40.6,Euro,40.6,Euro,
10-09-2022 16.54,8027E31E0,80774A5D0,279.27,Euro,279.27,Euro,
10-09-2022 16.45,8027E31E0,80774A5D0,69.6,Euro,69.6,Euro,
10-09-2022 16.35,8077A9120,8077AD1E0,16989.07,Euro,16989.07,Euro,
10-09-2022 16.56,8077A9120,8077AD1E0,3000.43,Euro,3000.43,Euro,
10-09-2022 16.59,8077A9120,8077AD1E0,792.84,Euro,792.84,Euro,
10-09-2022 16.46,802199BD0,806D3FAB0,1428542.98,Euro,1428542.98,Euro,
10-09-2022 16.49,802199BD0,806D3FAB0,182880.25,Euro,182880.25,Euro,
10-09-2022 16.43,1004286A8,8078664D0,342.15,Euro,342.15,Euro,
10-09-2022 16.30,80051DCC0,80786DB20,1224.91,Euro,1224.91,Euro,
10-09-2022 16.32,80051DCC0,80786DB20,1395.99,Euro,1395.99,Euro,
10-09-2022 16.40,1004286A8,8078AC7D0,715.7,Euro,715.7,Euro,
10-09-2022 16.54,1004286A8,8078AC7D0,268.23,Euro,268.23,Euro,
10-09-2022 16.54,801DFF760,8078E1850,194520.81,Euro,194520.81,Euro,
10-09-2022 16.35,801DFF760,8078E1850,25353.55,Euro,25353.55,Euro,
10-09-2022 16.56,801DFF760,8078E1850,552144.24,Euro,552144.24,Euro,
10-09-2022 16.34,80141F0E0,8078E43B0,13535.42,Euro,13535.42,Euro,
10-09-2022 16.57,80141F0E0,8078E43B0,4663.59,Euro,4663.59,Euro,
10-09-2022 16.45,8028BC290,807749BB0,529.51,Euro,529.51,Euro,
10-09-2022 16.59,8028BC290,807749BB0,34.7,Euro,34.7,Euro,
10-09-2022 16.37,802C70DA0,807993AA0,28.34,Euro,28.34,Euro,
10-09-2022 16.30,802C70DA0,807993AA0,199.37,Euro,199.37,Euro,
10-09-2022 16.51,8078411E0,807A75FB0,665.98,Euro,665.98,Euro,
10-09-2022 16.35,8078411E0,807A75FB0,113.37,Euro,113.37,Euro,
10-09-2022 16.54,807A8E680,807A8F0D0,1333.43,Euro,1333.43,Euro,
10-09-2022 16.56,805A2EF10,807AB3C40,129.13,Euro,129.13,Euro,
10-09-2022 16.51,801ED1150,807ACA380,1529.82,Euro,1529.82,Euro,
10-09-2022 16.58,802AF8FE0,807B0AE60,9473.18,Euro,9473.18,Euro,
10-09-2022 16.53,805237340,805237340,19.06,Euro,1640.45,Rupee,
10-09-2022 16.53,805237340,807B4E720,19.06,Euro,19.06,Euro,
10-09-2022 16.32,805237340,805237340,4.31,Euro,371.21,Rupee,
10-09-2022 16.32,805237340,807B4E720,4.31,Euro,4.31,Euro,
10-09-2022 16.52,807B65200,807B65070,530.17,Euro,530.17,Euro,
10-09-2022 16.39,807B64C80,807B65070,3091.5,Euro,3091.5,Euro,
10-09-2022 16.33,80205D3A0,807B6D4B0,18336.61,Euro,18336.61,Euro,
10-09-2022 16.59,8014FDCB0,807B9B400,2045.2,Euro,2045.2,Euro,
10-09-2022 16.34,8014FDCB0,807B9B400,74.27,Euro,74.27,Euro,
10-09-2022 16.36,1004286A8,807D689A0,317.58,Euro,317.58,Euro,
10-09-2022 16.56,1004286A8,807D689A0,0.49,Euro,0.49,Euro,
10-09-2022 16.48,8015C7030,807F26FC0,28287.13,Euro,28287.13,Euro,
10-09-2022 16.34,8015C7030,807F26FC0,62013.21,Euro,62013.21,Euro,
10-09-2022 16.38,802579230,807FBE000,284.37,Euro,284.37,Euro,
10-09-2022 16.59,802579230,807FBE000,1708.91,Euro,1708.91,Euro,
10-09-2022 16.54,807986D70,807FC9740,330.83,Euro,330.83,Euro,
10-09-2022 16.32,807986D70,807FC9740,72.05,Euro,72.05,Euro,
10-09-2022 16.38,807986D70,807FC9740,6.72,Euro,6.72,Euro,
10-09-2022 16.49,800A25E50,80800AE40,2616.2,Euro,2616.2,Euro,
10-09-2022 16.37,800A25E50,80800AE40,63.2,Euro,63.2,Euro,
10-09-2022 16.37,802409F00,80804F700,5480854.69,Euro,5480854.69,Euro,
10-09-2022 16.45,802409F00,80804F700,1692158.71,Euro,1692158.71,Euro,
10-09-2022 16.47,801508400,808075A60,0.78,Euro,0.78,Euro,
10-09-2022 16.32,801508400,808075A60,5.02,Euro,5.02,Euro,
10-09-2022 16.52,1004286A8,8074532F0,213.36,Euro,213.36,Euro,
10-09-2022 16.42,1004286A8,8074532F0,1401.5,Euro,1401.5,Euro,
10-09-2022 16.51,808033270,8082B78E0,215.17,Euro,215.17,Euro,
10-09-2022 16.58,808033270,8082B78E0,4.36,Euro,4.36,Euro,
10-09-2022 16.38,802808400,8082FE350,2289.88,Euro,2289.88,Euro,
10-09-2022 16.30,1004286A8,8084238D0,48873.41,Euro,48873.41,Euro,
10-09-2022 16.58,1004286A8,8084238D0,6388.13,Euro,6388.13,Euro,
10-09-2022 16.47,801FD3A50,80347E790,3119.89,Euro,3119.89,Euro,
10-09-2022 16.48,801FD3A50,80347E790,3041.45,Euro,3041.45,Euro,
10-09-2022 16.31,801B14ED0,8085AD280,1396.78,Euro,1396.78,Euro,
10-09-2022 16.37,801B14ED0,8085AD280,1098.86,Euro,1098.86,Euro,
10-09-2022 16.48,804D1C720,8085C34D0,1746.85,Euro,1746.85,Euro,
10-09-2022 16.48,804D1C720,8085C34D0,1163.66,Euro,1163.66,Euro,
10-09-2022 16.32,80732C750,808BE9280,277.24,Euro,277.24,Euro,
10-09-2022 16.53,80732C750,808BE9280,636.28,Euro,636.28,Euro,
10-09-2022 16.36,807824610,808D036C0,54.04,Euro,54.04,Euro,
10-09-2022 16.34,807824610,808D036C0,97.83,Euro,97.83,Euro,
10-09-2022 16.36,8022E6E20,808F23350,393.75,Euro,393.75,Euro,
10-09-2022 16.37,8022E6E20,808F23350,359.78,Euro,359.78,Euro,
10-09-2022 16.45,1004286A8,808F32D80,3113.79,Euro,3113.79,Euro,
10-09-2022 16.38,1004286A8,808F32D80,4243.98,Euro,4243.98,Euro,
10-09-2022 16.56,8079BAF80,80939CCF0,3701.08,Euro,3701.08,Euro,
10-09-2022 16.42,8079BAF80,80939CCF0,1953.4,Euro,1953.4,Euro,
10-09-2022 16.44,8079BAF80,80939CCF0,3222.99,Euro,3222.99,Euro,
10-09-2022 16.43,8093D61E0,8093D6230,10633.91,Euro,10633.91,Euro,
10-09-2022 16.33,80205A590,809553340,283.59,Euro,283.59,Euro,
10-09-2022 16.30,80205A590,809553340,561.96,Euro,561.96,Euro,
10-09-2022 16.34,1004286A8,809722220,297.25,Euro,297.25,Euro,
10-09-2022 16.39,1004286A8,809722220,274.91,Euro,274.91,Euro,
10-09-2022 16.40,803754710,80973D3F0,3563.16,Euro,3563.16,Euro,
10-09-2022 16.56,803754710,80973D3F0,2309.42,Euro,2309.42,Euro,
10-09-2022 16.50,803754710,80973D3F0,1222.45,Euro,1222.45,Euro,
10-09-2022 16.33,809431B30,809767340,279.57,Euro,279.57,Euro,
10-09-2022 16.44,809431B30,809767340,142.66,Euro,142.66,Euro,
10-09-2022 16.58,801D7C380,8097D50A0,1033.61,Euro,1033.61,Euro,
10-09-2022 16.30,801D7C380,8097D50A0,251.03,Euro,251.03,Euro,
10-09-2022 16.50,8023C46D0,809A1C620,143.1,Euro,143.1,Euro,
10-09-2022 16.33,8023C46D0,809A1C620,239.39,Euro,239.39,Euro,
10-09-2022 16.39,1004286A8,809B9CA50,978.34,Euro,978.34,Euro,
10-09-2022 16.52,1004286A8,809B9CA50,549.43,Euro,549.43,Euro,
