Timestamp,FromAccount,ToAccount,Amount Received,Receiving Currency,Amount Paid,Payment Currency,suspected_money_laundering_involvement
10-09-2022 10.04,80602FA70,8108BA8C0,1746.85,Shekel,1746.85,Shekel,
10-09-2022 10.24,80602FA70,80602FA70,310.31,Shekel,91.89,US Dollar,
10-09-2022 10.24,80602FA70,8108BA8C0,310.31,Shekel,310.31,Shekel,
10-09-2022 10.28,810872320,8108BACE0,10506.78,Shekel,10506.78,Shekel,
10-09-2022 10.22,810872320,8108BACE0,7390.21,Shekel,7390.21,Shekel,
10-09-2022 10.11,1004289C0,8108E6660,6110.55,Shekel,6110.55,Shekel,
10-09-2022 10.20,1004289C0,8108E6660,1671.11,Shekel,1671.11,Shekel,
10-09-2022 10.25,81015C6D0,8108E75E0,8675.7,Shekel,8675.7,Shekel,
10-09-2022 10.11,81015C6D0,8108E75E0,4310.96,Shekel,4310.96,Shekel,
10-09-2022 10.07,810592350,8109060E0,41945.53,Shekel,41945.53,Shekel,
10-09-2022 10.07,810592350,8109060E0,11881.37,Shekel,11881.37,Shekel,
10-09-2022 10.27,1004289C0,810915B70,17224.21,Shekel,17224.21,Shekel,
10-09-2022 10.18,8106F46E0,81099C090,3052.4,Shekel,3052.4,Shekel,
10-09-2022 10.22,8106F46E0,81099C090,1791.13,Shekel,1791.13,Shekel,
10-09-2022 10.05,81060DD10,8109E7280,2014.81,Shekel,2014.81,Shekel,
10-09-2022 10.01,81060DD10,8109E7280,2290.81,Shekel,2290.81,Shekel,
10-09-2022 10.08,81054D760,810A136F0,7323.48,Shekel,7323.48,Shekel,
10-09-2022 10.07,81054D760,810A136F0,1423.03,Shekel,1423.03,Shekel,
10-09-2022 10.14,810A5DCA0,810BA5C80,2839.73,Shekel,2839.73,Shekel,
10-09-2022 10.08,80DD8DF80,810C31880,3553.92,Shekel,3553.92,Shekel,
10-09-2022 10.06,80DD8DF80,810C31880,14524.09,Shekel,14524.09,Shekel,
10-09-2022 10.21,1004289C0,810C36930,3151.43,Shekel,3151.43,Shekel,
10-09-2022 10.01,1004289C0,810C36930,8316.39,Shekel,8316.39,Shekel,
10-09-2022 10.25,1004289C0,810C36930,1257.72,Shekel,1257.72,Shekel,
10-09-2022 10.09,8100879D0,810C3C8E0,609.14,Shekel,609.14,Shekel,
10-09-2022 10.13,8100879D0,810C3C8E0,1226.01,Shekel,1226.01,Shekel,
10-09-2022 10.17,8104C71A0,8104C71A0,13539.98,Shekel,3421.68,Euro,
10-09-2022 10.17,8104C71A0,810C693F0,13539.98,Shekel,13539.98,Shekel,
10-09-2022 10.13,81015F460,810CC6BB0,16174.72,Shekel,16174.72,Shekel,
10-09-2022 10.24,1004289C0,810CF5D70,1167933.76,Shekel,1167933.76,Shekel,
10-09-2022 10.08,1004289C0,810CF5D70,1982877.33,Shekel,1982877.33,Shekel,
10-09-2022 10.03,80FE11C20,810CF8270,891.08,Shekel,891.08,Shekel,
10-09-2022 10.06,80FE11C20,810CF8270,626.11,Shekel,626.11,Shekel,
10-09-2022 10.11,81099D640,810D3C8A0,111.26,Shekel,111.26,Shekel,
10-09-2022 10.12,81099D640,810D3C8A0,498.32,Shekel,498.32,Shekel,
10-09-2022 10.29,810AB9F20,810EACD80,5781.71,Shekel,5781.71,Shekel,
10-09-2022 10.18,810AB9F20,810EACD80,9224.37,Shekel,9224.37,Shekel,
10-09-2022 10.22,80358BC90,80358BC90,335.56,Shekel,99.37,US Dollar,
10-09-2022 10.22,80358BC90,810ED39E0,335.56,Shekel,335.56,Shekel,
10-09-2022 10.06,80358BC90,80358BC90,283.27,Shekel,83.88,US Dollar,
10-09-2022 10.06,80358BC90,810ED39E0,283.27,Shekel,283.27,Shekel,
10-09-2022 10.27,80358BC90,80358BC90,195.03,Shekel,57.75,US Dollar,
10-09-2022 10.27,80358BC90,810ED39E0,195.03,Shekel,195.03,Shekel,
10-09-2022 10.20,8108EF350,8112AC260,1029.19,Shekel,1029.19,Shekel,
10-09-2022 10.20,8108EF350,8112AC260,1373.76,Shekel,1373.76,Shekel,
10-09-2022 10.28,810945C00,8112D10A0,478.78,Shekel,478.78,Shekel,
10-09-2022 10.13,810945C00,8112D10A0,3830.44,Shekel,3830.44,Shekel,
10-09-2022 10.21,1004289C0,8112F63B0,213.59,Shekel,213.59,Shekel,
10-09-2022 10.14,1004289C0,8112F63B0,692.36,Shekel,692.36,Shekel,
10-09-2022 10.18,8112F9D30,8112FFDE0,5474.74,Shekel,5474.74,Shekel,
10-09-2022 10.13,80FD474E0,810539A70,42471.99,Shekel,42471.99,Shekel,
10-09-2022 10.19,810592760,81136DE60,394.12,Shekel,394.12,Shekel,
10-09-2022 10.29,810592760,81136DE60,1988.93,Shekel,1988.93,Shekel,
10-09-2022 10.23,810592760,81136DE60,1696.53,Shekel,1696.53,Shekel,
10-09-2022 10.06,810592760,81136DE60,155.42,Shekel,155.42,Shekel,
10-09-2022 10.26,8108C5180,81136FA90,7796.69,Shekel,7796.69,Shekel,
10-09-2022 10.21,8108C5180,81136FA90,5418.76,Shekel,5418.76,Shekel,
10-09-2022 10.23,810811A80,8109163A0,420.59,Shekel,420.59,Shekel,
10-09-2022 10.25,810811A80,8109163A0,3258.87,Shekel,3258.87,Shekel,
10-09-2022 10.02,810811A80,8109163A0,407.62,Shekel,407.62,Shekel,
10-09-2022 10.03,1004289C0,811393130,1060.27,Shekel,1060.27,Shekel,
10-09-2022 10.17,1004289C0,811393130,2063.36,Shekel,2063.36,Shekel,
10-09-2022 10.01,1004289C0,811393130,689.51,Shekel,689.51,Shekel,
10-09-2022 10.11,8105358D0,8113B3720,612.22,Shekel,612.22,Shekel,
10-09-2022 10.05,8105358D0,8113B3720,304.48,Shekel,304.48,Shekel,
10-09-2022 10.04,811324780,8114D3220,350.07,Shekel,350.07,Shekel,
10-09-2022 10.22,811324780,8114D3220,1013.13,Shekel,1013.13,Shekel,
10-09-2022 10.17,81078F940,8114F98D0,49760.74,Shekel,49760.74,Shekel,
10-09-2022 10.16,81078F940,8114F98D0,13967.62,Shekel,13967.62,Shekel,
10-09-2022 10.08,81078F940,8114F98D0,23876.38,Shekel,23876.38,Shekel,
10-09-2022 10.06,1004289C0,8115D3E80,6551.77,Shekel,6551.77,Shekel,
10-09-2022 10.16,1004289C0,81184D350,2706.0,Shekel,2706.0,Shekel,
10-09-2022 10.29,1004289C0,81184D350,189.9,Shekel,189.9,Shekel,
10-09-2022 10.09,810A3A500,8118AAFE0,7212905.81,Shekel,7212905.81,Shekel,
10-09-2022 10.00,1004289C0,8119C60D0,13233.53,Shekel,13233.53,Shekel,
10-09-2022 10.08,1004289C0,8119C60D0,3486.25,Shekel,3486.25,Shekel,
10-09-2022 10.08,810338380,813A7C710,25941.68,Shekel,25941.68,Shekel,
10-09-2022 10.28,810338380,813A7C710,7773.44,Shekel,7773.44,Shekel,
10-09-2022 10.17,811A67010,811B75A90,1264.6,Saudi Riyal,1264.6,Saudi Riyal,
10-09-2022 10.24,811A67010,811B75A90,2749.23,Saudi Riyal,2749.23,Saudi Riyal,
10-09-2022 10.22,811A67950,811B62550,650.91,Saudi Riyal,650.91,Saudi Riyal,
10-09-2022 10.11,811A67950,811B62550,4435.53,Saudi Riyal,4435.53,Saudi Riyal,
10-09-2022 10.13,811A02A80,811B8DC70,2093.79,Saudi Riyal,2093.79,Saudi Riyal,
10-09-2022 10.21,811A02A80,811B8DC70,552.6,Saudi Riyal,552.6,Saudi Riyal,
10-09-2022 10.24,811BA06F0,811BA06A0,10743.69,Saudi Riyal,10743.69,Saudi Riyal,
10-09-2022 10.02,811BC34A0,811C1A090,1047.79,Saudi Riyal,1047.79,Saudi Riyal,
10-09-2022 10.17,811B8A720,811C3D8B0,27023.39,Saudi Riyal,27023.39,Saudi Riyal,
10-09-2022 10.07,8119FE570,811C4C830,8430.09,Saudi Riyal,8430.09,Saudi Riyal,
10-09-2022 10.28,811C378B0,811C54640,1732.84,Saudi Riyal,1732.84,Saudi Riyal,
10-09-2022 10.17,811C378B0,811C54640,8235.43,Saudi Riyal,8235.43,Saudi Riyal,
10-09-2022 10.20,811DD3C40,811DF9F00,1709.57,Saudi Riyal,1709.57,Saudi Riyal,
10-09-2022 10.21,811DD3C40,811DF9F00,1662.62,Saudi Riyal,1662.62,Saudi Riyal,
10-09-2022 10.13,811B98C60,811E07580,190440.87,Saudi Riyal,190440.87,Saudi Riyal,
10-09-2022 10.02,811B98C60,811E07580,46325.45,Saudi Riyal,46325.45,Saudi Riyal,
10-09-2022 10.11,100428A08,811E5B030,8092.61,Saudi Riyal,8092.61,Saudi Riyal,
10-09-2022 10.12,100428A08,811E5B030,8825.92,Saudi Riyal,8825.92,Saudi Riyal,
10-09-2022 10.25,811B678E0,811E88580,6915.0,Saudi Riyal,6915.0,Saudi Riyal,
10-09-2022 10.00,811B678E0,811E88580,6307.74,Saudi Riyal,6307.74,Saudi Riyal,
10-09-2022 10.02,811B678E0,811E88580,282.81,Saudi Riyal,282.81,Saudi Riyal,
10-09-2022 10.11,811F10F70,811F2CAE0,758.18,Saudi Riyal,758.18,Saudi Riyal,
10-09-2022 10.11,811F10F70,811F2CAE0,601.9,Saudi Riyal,601.9,Saudi Riyal,
10-09-2022 10.13,811F03630,811F6B720,50773.78,Saudi Riyal,50773.78,Saudi Riyal,
10-09-2022 10.22,100428A08,811FA9510,1224.36,Saudi Riyal,1224.36,Saudi Riyal,
10-09-2022 10.11,100428A08,811FA9510,1176.92,Saudi Riyal,1176.92,Saudi Riyal,
10-09-2022 10.18,100428A08,811FA9510,710.1,Saudi Riyal,710.1,Saudi Riyal,
10-09-2022 10.00,811D6EC00,811FD5DD0,194.8,Saudi Riyal,194.8,Saudi Riyal,
10-09-2022 10.09,811D6EC00,811FD5DD0,494.2,Saudi Riyal,494.2,Saudi Riyal,
10-09-2022 10.28,811D6EC00,811FD5DD0,5.41,Saudi Riyal,5.41,Saudi Riyal,
10-09-2022 10.08,811DF8A10,812012CA0,9099.68,Saudi Riyal,9099.68,Saudi Riyal,
10-09-2022 10.10,811DF8A10,812012CA0,60873.31,Saudi Riyal,60873.31,Saudi Riyal,
10-09-2022 10.25,100428A08,812034D90,14684.4,Saudi Riyal,14684.4,Saudi Riyal,
10-09-2022 10.28,100428A08,812034D90,8734.46,Saudi Riyal,8734.46,Saudi Riyal,
10-09-2022 10.17,8000DB9C0,8122C4C30,12988.49,Saudi Riyal,12988.49,Saudi Riyal,
10-09-2022 10.21,8000DB9C0,8122C4C30,18262.21,Saudi Riyal,18262.21,Saudi Riyal,
10-09-2022 10.23,100428A08,8123A43E0,489.42,Saudi Riyal,489.42,Saudi Riyal,
10-09-2022 10.15,100428A08,8123A43E0,591.71,Saudi Riyal,591.71,Saudi Riyal,
10-09-2022 10.05,811BA8F30,8123FE6B0,38835.78,Saudi Riyal,38835.78,Saudi Riyal,
10-09-2022 10.14,811C50080,8127A31B0,2028.2,Saudi Riyal,2028.2,Saudi Riyal,
10-09-2022 10.13,811C50080,8127A31B0,66.07,Saudi Riyal,66.07,Saudi Riyal,
10-09-2022 10.26,811C50080,8127A31B0,94.31,Saudi Riyal,94.31,Saudi Riyal,
10-09-2022 10.29,811BF27C0,8127AFD80,939.78,Saudi Riyal,939.78,Saudi Riyal,
10-09-2022 10.13,8000DB9C0,812934DC0,2003534.2,Saudi Riyal,2003534.2,Saudi Riyal,
10-09-2022 10.06,100428A08,8129AA650,2128.63,Saudi Riyal,2128.63,Saudi Riyal,
10-09-2022 10.06,8122CE340,812AC04D0,3638.53,Saudi Riyal,3638.53,Saudi Riyal,
10-09-2022 10.04,8122CE340,812AC04D0,25059.64,Saudi Riyal,25059.64,Saudi Riyal,
10-09-2022 10.00,8121D0290,812D65E80,2162.67,Saudi Riyal,2162.67,Saudi Riyal,
10-09-2022 10.29,8121D0290,812D65E80,9779.3,Saudi Riyal,9779.3,Saudi Riyal,
10-09-2022 10.14,100428A51,8136DBB31,0.683643,Bitcoin,0.683643,Bitcoin,
10-09-2022 10.25,100428A51,8136DBB31,0.084487,Bitcoin,0.084487,Bitcoin,
10-09-2022 10.07,813762E21,813764171,0.770769,Bitcoin,0.770769,Bitcoin,
10-09-2022 10.23,813762E21,813764171,0.518668,Bitcoin,0.518668,Bitcoin,
10-09-2022 10.17,813B48471,813B48471,0.006616,Bitcoin,0.006616,Bitcoin,
10-09-2022 10.10,813B48471,813B48471,0.017154,Bitcoin,0.017154,Bitcoin,
10-09-2022 10.23,813B4F971,813B4F971,0.001025,Bitcoin,0.001025,Bitcoin,
10-09-2022 10.19,813B17231,813C25261,0.106518,Bitcoin,0.106518,Bitcoin,
10-09-2022 10.01,813721E81,813C383B1,0.114355,Bitcoin,0.114355,Bitcoin,
10-09-2022 10.09,813721E81,813C383B1,0.134812,Bitcoin,0.134812,Bitcoin,
10-09-2022 10.29,813721E81,813C383B1,0.044286,Bitcoin,0.044286,Bitcoin,
10-09-2022 10.08,813721E81,813C383B1,0.032187,Bitcoin,0.032187,Bitcoin,
10-09-2022 10.28,813C40A51,813C40A51,0.001838,Bitcoin,0.001838,Bitcoin,
10-09-2022 10.25,813C40A51,813C40A51,0.002734,Bitcoin,0.002734,Bitcoin,
10-09-2022 10.12,813742671,813C62541,0.003728,Bitcoin,0.003728,Bitcoin,
10-09-2022 10.09,813742671,813C62541,0.00232,Bitcoin,0.00232,Bitcoin,
10-09-2022 10.24,813C6FEB1,813C7F311,0.010987,Bitcoin,0.010987,Bitcoin,
10-09-2022 10.28,813C6FEB1,813C7F311,0.028776,Bitcoin,0.028776,Bitcoin,
10-09-2022 10.18,813C23A71,813C8E6A1,0.096621,Bitcoin,0.096621,Bitcoin,
10-09-2022 10.08,813C23A71,813C8E6A1,0.134834,Bitcoin,0.134834,Bitcoin,
10-09-2022 10.23,813C23A71,813C8E6A1,0.011043,Bitcoin,0.011043,Bitcoin,
10-09-2022 10.20,81377A971,813CB8E31,23.166555,Bitcoin,23.166555,Bitcoin,
10-09-2022 10.02,813CB9BA1,813CB9BA1,0.001404,Bitcoin,0.001404,Bitcoin,
10-09-2022 10.13,813CB9BA1,813CB9BA1,0.000853,Bitcoin,0.000853,Bitcoin,
10-09-2022 10.14,813B38851,813CEAE11,0.182305,Bitcoin,0.182305,Bitcoin,
10-09-2022 10.10,813B38851,813CEAE11,0.069103,Bitcoin,0.069103,Bitcoin,
10-09-2022 10.11,813B38851,813CEAE11,0.034395,Bitcoin,0.034395,Bitcoin,
10-09-2022 10.06,813D0C851,813D42791,0.081239,Bitcoin,0.081239,Bitcoin,
10-09-2022 10.29,813757E81,813D8EDC1,0.075983,Bitcoin,0.075983,Bitcoin,
10-09-2022 10.09,813757E81,813D8EDC1,0.134763,Bitcoin,0.134763,Bitcoin,
10-09-2022 10.22,813757E81,813D8EDC1,0.015873,Bitcoin,0.015873,Bitcoin,
10-09-2022 10.08,813CE2371,813DBF441,0.014382,Bitcoin,0.014382,Bitcoin,
10-09-2022 10.26,813CE2371,813DBF441,0.059584,Bitcoin,0.059584,Bitcoin,
10-09-2022 10.18,8000E91E1,813DD7891,0.087234,Bitcoin,0.087234,Bitcoin,
10-09-2022 10.20,8000E91E1,813DD7891,0.186212,Bitcoin,0.186212,Bitcoin,
10-09-2022 10.26,8000E7201,813EAF121,0.04175,Bitcoin,0.04175,Bitcoin,
10-09-2022 10.19,8000E7201,813EAF121,0.041806,Bitcoin,0.041806,Bitcoin,
10-09-2022 10.07,813EB8DC1,813EB8DC1,0.217486,Bitcoin,0.217486,Bitcoin,
10-09-2022 10.22,813EB8DC1,813EB8DC1,0.010944,Bitcoin,0.010944,Bitcoin,
10-09-2022 10.25,100428A51,813F476B1,0.356577,Bitcoin,0.356577,Bitcoin,
10-09-2022 10.15,813D90171,813F474C1,0.160566,Bitcoin,0.160566,Bitcoin,
10-09-2022 10.21,813D90171,813F474C1,0.26755,Bitcoin,0.26755,Bitcoin,
10-09-2022 10.24,813CE88B1,813F5A431,0.02774,Bitcoin,0.02774,Bitcoin,
10-09-2022 10.05,813CE88B1,813F5A431,0.084599,Bitcoin,0.084599,Bitcoin,
10-09-2022 10.10,813CE88B1,813F5A431,0.118958,Bitcoin,0.118958,Bitcoin,
10-09-2022 10.02,813CE88B1,813F5A431,0.045144,Bitcoin,0.045144,Bitcoin,
10-09-2022 10.13,813777711,813F6C151,0.142351,Bitcoin,0.142351,Bitcoin,
10-09-2022 10.24,813777711,813F6C151,0.02962,Bitcoin,0.02962,Bitcoin,
10-09-2022 10.08,813B3FFE1,813F79C61,0.007912,Bitcoin,0.007912,Bitcoin,
10-09-2022 10.18,813B3FFE1,813F79C61,0.004518,Bitcoin,0.004518,Bitcoin,
10-09-2022 10.26,813B21101,813F90331,0.014091,Bitcoin,0.014091,Bitcoin,
10-09-2022 10.20,813B21101,813F90331,0.006204,Bitcoin,0.006204,Bitcoin,
10-09-2022 10.24,8136ECE61,813F83AC1,0.045888,Bitcoin,0.045888,Bitcoin,
10-09-2022 10.14,8136ECE61,813F83AC1,0.02729,Bitcoin,0.02729,Bitcoin,
10-09-2022 10.24,100428A51,80EF62281,0.312236,Bitcoin,0.312236,Bitcoin,
10-09-2022 10.24,100428A51,80EF62281,0.014551,Bitcoin,0.014551,Bitcoin,
10-09-2022 10.12,813428101,814025A61,0.042834,Bitcoin,0.042834,Bitcoin,
10-09-2022 10.26,813428101,814025A61,0.010379,Bitcoin,0.010379,Bitcoin,
10-09-2022 10.12,813EAC981,8140B74F1,0.011352,Bitcoin,0.011352,Bitcoin,
10-09-2022 10.19,813EAC981,8140B74F1,0.007949,Bitcoin,0.007949,Bitcoin,
10-09-2022 10.04,813703261,8140DF921,0.616574,Bitcoin,0.616574,Bitcoin,
