Timestamp,FromAccount,ToAccount,Amount Received,Receiving Currency,Amount Paid,Payment Currency,suspected_money_laundering_involvement
10-09-2022 22.57,80BF10C40,80C7878B0,222.39,Mexican Peso,222.39,Mexican Peso,
10-09-2022 22.46,80BF10C40,80C7878B0,513.09,Mexican Peso,513.09,Mexican Peso,
10-09-2022 22.59,80B762B20,80C87AA90,4319643.18,Mexican Peso,4319643.18,Mexican Peso,
10-09-2022 22.55,80B762B20,80C87AA90,1024941.4,Mexican Peso,1024941.4,Mexican Peso,
10-09-2022 22.42,80B763B00,80C94D160,631692.89,Mexican Peso,631692.89,Mexican Peso,
10-09-2022 22.51,80B763B00,80C94D160,231816240.0,Mexican Peso,231816240.0,Mexican Peso,
10-09-2022 22.57,80C7E2040,80C9EE800,956.76,Mexican Peso,956.76,Mexican Peso,
10-09-2022 22.53,80C7E2040,80C9EE800,1369.64,Mexican Peso,1369.64,Mexican Peso,
10-09-2022 22.55,80B716580,80C9FB540,157913.26,Mexican Peso,157913.26,Mexican Peso,
10-09-2022 22.40,80B716580,80C9FB540,21168.02,Mexican Peso,21168.02,Mexican Peso,
10-09-2022 22.46,80B716580,80C9FB540,4034.31,Mexican Peso,4034.31,Mexican Peso,
10-09-2022 22.57,802D511E0,802D511E0,42386.08,Mexican Peso,1710.83,Euro,
10-09-2022 22.57,802D511E0,80CA1AFB0,42386.08,Mexican Peso,42386.08,Mexican Peso,
10-09-2022 22.57,802D511E0,802D511E0,184986.35,Mexican Peso,7466.61,Euro,
10-09-2022 22.57,802D511E0,80CA1AFB0,184986.35,Mexican Peso,184986.35,Mexican Peso,
10-09-2022 22.54,80C61ED10,80CA989D0,1259.84,Mexican Peso,1259.84,Mexican Peso,
10-09-2022 22.33,80C61ED10,80CA989D0,8723.97,Mexican Peso,8723.97,Mexican Peso,
10-09-2022 22.44,80CA42CE0,80CB2FEC0,3708.69,Mexican Peso,3708.69,Mexican Peso,
10-09-2022 22.52,80CA42CE0,80CB2FEC0,7412.69,Mexican Peso,7412.69,Mexican Peso,
10-09-2022 22.31,80CA42CE0,80CB2FEC0,654.82,Mexican Peso,654.82,Mexican Peso,
10-09-2022 22.44,80CA46B80,80CB312A0,27354.19,Mexican Peso,27354.19,Mexican Peso,
10-09-2022 22.43,80CA46B80,80CB312A0,2941.78,Mexican Peso,2941.78,Mexican Peso,
10-09-2022 22.56,80CA46B80,80CB312A0,4542.41,Mexican Peso,4542.41,Mexican Peso,
10-09-2022 22.32,80C1A6DC0,80CC77C40,82605.32,Mexican Peso,82605.32,Mexican Peso,
10-09-2022 22.49,80B7533F0,80CC78270,4486.31,Mexican Peso,4486.31,Mexican Peso,
10-09-2022 22.33,804F2DE80,804F2DE80,416847.89,Mexican Peso,19715.55,US Dollar,
10-09-2022 22.33,804F2DE80,80CC84E60,416847.89,Mexican Peso,416847.89,Mexican Peso,
10-09-2022 22.35,804F2DE80,804F2DE80,183838.86,Mexican Peso,8694.98,US Dollar,
10-09-2022 22.35,804F2DE80,80CC84E60,183838.86,Mexican Peso,183838.86,Mexican Peso,
10-09-2022 22.41,80BD12490,80CD22B40,545275.04,Mexican Peso,545275.04,Mexican Peso,
10-09-2022 22.56,80BD12490,80CD22B40,128952.11,Mexican Peso,128952.11,Mexican Peso,
10-09-2022 22.30,80C08B1E0,81485DA40,10206.29,Mexican Peso,10206.29,Mexican Peso,
10-09-2022 22.32,80C08B1E0,81485DA40,5986.99,Mexican Peso,5986.99,Mexican Peso,
10-09-2022 22.59,80004DB10,80CDFEF10,27052.52,Brazil Real,27052.52,Brazil Real,
10-09-2022 22.39,80CE18400,80CE3CDB0,2847.24,Brazil Real,2847.24,Brazil Real,
10-09-2022 22.40,80CDEC840,80CE40C00,333903.05,Brazil Real,333903.05,Brazil Real,
10-09-2022 22.38,80CDEC840,80CE40C00,552386.0,Brazil Real,552386.0,Brazil Real,
10-09-2022 22.44,80CC9C960,80CE47AE0,1788.32,Brazil Real,1788.32,Brazil Real,
10-09-2022 22.50,80CC9C960,80CE47AE0,1123.65,Brazil Real,1123.65,Brazil Real,
10-09-2022 22.31,80CDF3000,80CE7E100,20761.65,Brazil Real,20761.65,Brazil Real,
10-09-2022 22.36,80CDF1B90,80CE3CBF0,1579.89,Brazil Real,1579.89,Brazil Real,
10-09-2022 22.55,80CDF1B90,80CE3CBF0,5205.79,Brazil Real,5205.79,Brazil Real,
10-09-2022 22.58,80CDF1B90,80CE3CBF0,3118.41,Brazil Real,3118.41,Brazil Real,
10-09-2022 22.33,80CDF1B90,80CE3CBF0,265.88,Brazil Real,265.88,Brazil Real,
10-09-2022 22.43,80CDF1B90,80CE3CBF0,1004.99,Brazil Real,1004.99,Brazil Real,
10-09-2022 22.49,80CE28380,80CEDB5F0,12557.62,Brazil Real,12557.62,Brazil Real,
10-09-2022 22.40,80CE28380,80CEDB5F0,7769.76,Brazil Real,7769.76,Brazil Real,
10-09-2022 22.40,80CE4C7B0,80CF0C870,3379.34,Brazil Real,3379.34,Brazil Real,
10-09-2022 22.37,80CE4C7B0,80CF0C870,11514.32,Brazil Real,11514.32,Brazil Real,
10-09-2022 22.36,80CEF2C10,80CF151B0,4056.7,Brazil Real,4056.7,Brazil Real,
10-09-2022 22.33,80CEF2C10,80CF151B0,2262.28,Brazil Real,2262.28,Brazil Real,
10-09-2022 22.43,80CF65DD0,80CF6C570,9739.78,Brazil Real,9739.78,Brazil Real,
10-09-2022 22.49,80CF65DD0,80CF6C570,3416.07,Brazil Real,3416.07,Brazil Real,
10-09-2022 22.42,80CF3F6F0,80CFD8450,14845.49,Brazil Real,14845.49,Brazil Real,
10-09-2022 22.42,80CF3F8E0,80D5A6BA0,6271.4,Brazil Real,6271.4,Brazil Real,
10-09-2022 22.53,80CF3F8E0,80D5A6BA0,7976.93,Brazil Real,7976.93,Brazil Real,
10-09-2022 22.50,80CE3EB70,80D672F40,3611.36,Brazil Real,3611.36,Brazil Real,
10-09-2022 22.46,80CE3EB70,80D672F40,9433.46,Brazil Real,9433.46,Brazil Real,
10-09-2022 22.58,100428930,80D673E90,603.49,Brazil Real,603.49,Brazil Real,
10-09-2022 22.51,100428930,80D673E90,345.28,Brazil Real,345.28,Brazil Real,
10-09-2022 22.44,100428930,80D673E90,159.41,Brazil Real,159.41,Brazil Real,
10-09-2022 22.39,80D697470,80D6ECEB0,806.7,Brazil Real,806.7,Brazil Real,
10-09-2022 22.50,80CFE1680,80D8C4D20,1088.51,Brazil Real,1088.51,Brazil Real,
10-09-2022 22.58,80CFE1680,80D8C4D20,18.66,Brazil Real,18.66,Brazil Real,
10-09-2022 22.43,80CF67B30,80DAF4270,1650975.3,Brazil Real,1650975.3,Brazil Real,
10-09-2022 22.58,80CF67B30,80DAF4270,117886.44,Brazil Real,117886.44,Brazil Real,
10-09-2022 22.52,80CF67B30,80DAF4270,539753.32,Brazil Real,539753.32,Brazil Real,
10-09-2022 22.47,80CF67B30,80DAF4270,310159.06,Brazil Real,310159.06,Brazil Real,
10-09-2022 22.38,80CF67B30,80DAF4270,36640.07,Brazil Real,36640.07,Brazil Real,
10-09-2022 22.53,80CE0A4F0,80DAFD960,670.31,Brazil Real,670.31,Brazil Real,
10-09-2022 22.33,80CE0A4F0,80DAFD960,663.7,Brazil Real,663.7,Brazil Real,
10-09-2022 22.44,80D9E0660,80DB54980,590.69,Brazil Real,590.69,Brazil Real,
10-09-2022 22.52,80D9E0660,80DB54980,3844.07,Brazil Real,3844.07,Brazil Real,
10-09-2022 22.40,100428930,80DB69780,2817.79,Brazil Real,2817.79,Brazil Real,
10-09-2022 22.59,80D83DAA0,80DB82480,28086.35,Brazil Real,28086.35,Brazil Real,
10-09-2022 22.44,80D83DAA0,80DB82480,1869.82,Brazil Real,1869.82,Brazil Real,
10-09-2022 22.50,80DB8F9B0,80DD988C0,4359.13,Swiss Franc,4359.13,Swiss Franc,
10-09-2022 22.54,80DCA6830,80DD988C0,3897.93,Swiss Franc,3897.93,Swiss Franc,
10-09-2022 22.50,80DDA27A0,80DD988C0,551.22,Swiss Franc,551.22,Swiss Franc,
10-09-2022 22.31,80DDA1C40,80DD988C0,4204.87,Swiss Franc,4204.87,Swiss Franc,
10-09-2022 22.43,80DD99090,80DD988C0,3083.74,Swiss Franc,3083.74,Swiss Franc,
10-09-2022 22.54,80DDB4B00,80DD988C0,217.37,Swiss Franc,217.37,Swiss Franc,
10-09-2022 22.35,80DDB4A10,80DD988C0,136.86,Swiss Franc,136.86,Swiss Franc,
10-09-2022 22.34,80DDA26B0,80DD988C0,4087.82,Swiss Franc,4087.82,Swiss Franc,
10-09-2022 22.33,8000C5D00,80DC06400,2291.23,Swiss Franc,2291.23,Swiss Franc,
10-09-2022 22.50,80DC04BB0,80DC0F060,369.67,Swiss Franc,369.67,Swiss Franc,
10-09-2022 22.54,80DC0BAB0,80DC10300,932.7,Swiss Franc,932.7,Swiss Franc,
10-09-2022 22.59,80DC0BAB0,80DC10300,2712.4,Swiss Franc,2712.4,Swiss Franc,
10-09-2022 22.40,80DC150C0,80DC26100,358.89,Swiss Franc,358.89,Swiss Franc,
10-09-2022 22.59,80DC150C0,80DC26100,97.71,Swiss Franc,97.71,Swiss Franc,
10-09-2022 22.34,80DC114D0,80DC3EA10,1437.04,Swiss Franc,1437.04,Swiss Franc,
10-09-2022 22.42,80DC114D0,80DC3EA10,588.66,Swiss Franc,588.66,Swiss Franc,
10-09-2022 22.36,100428978,80DC54F30,890.47,Swiss Franc,890.47,Swiss Franc,
10-09-2022 22.42,100428978,80DC54F30,922.15,Swiss Franc,922.15,Swiss Franc,
10-09-2022 22.34,100428978,80DC54F30,363.72,Swiss Franc,363.72,Swiss Franc,
10-09-2022 22.43,80DBEF700,80DC5ABB0,810.92,Swiss Franc,810.92,Swiss Franc,
10-09-2022 22.50,80DBEF700,80DC5ABB0,178.83,Swiss Franc,178.83,Swiss Franc,
10-09-2022 22.35,8000CE0F0,80E1A0620,608.92,Swiss Franc,608.92,Swiss Franc,
10-09-2022 22.53,8000CE0F0,80E1A0620,144.02,Swiss Franc,144.02,Swiss Franc,
10-09-2022 22.52,8000CE0F0,80E1A0620,176.0,Swiss Franc,176.0,Swiss Franc,
10-09-2022 22.45,80DD91460,80E1A2C30,428.74,Swiss Franc,428.74,Swiss Franc,
10-09-2022 22.51,80DC091C0,80E21B340,91.21,Swiss Franc,91.21,Swiss Franc,
10-09-2022 22.57,80DC091C0,80E21B340,424.54,Swiss Franc,424.54,Swiss Franc,
10-09-2022 22.57,80DD86040,80E2B0800,3757.01,Swiss Franc,3757.01,Swiss Franc,
10-09-2022 22.53,80DD86040,80E2B0800,11507.91,Swiss Franc,11507.91,Swiss Franc,
10-09-2022 22.37,80DD86040,80E2B0800,1382.9,Swiss Franc,1382.9,Swiss Franc,
10-09-2022 22.37,80DD86040,80E2B0800,691.99,Swiss Franc,691.99,Swiss Franc,
10-09-2022 22.52,80DD97C00,80E4C3A50,6541.84,Swiss Franc,6541.84,Swiss Franc,
10-09-2022 22.43,80DD97C00,80E4C3A50,43484.33,Swiss Franc,43484.33,Swiss Franc,
10-09-2022 22.57,800D4AE60,800D4AE60,128.05,Swiss Franc,139.95,US Dollar,
10-09-2022 22.57,800D4AE60,80E4F7EA0,128.05,Swiss Franc,128.05,Swiss Franc,
10-09-2022 22.32,800D4AE60,800D4AE60,72.33,Swiss Franc,79.05,US Dollar,
10-09-2022 22.32,800D4AE60,80E4F7EA0,72.33,Swiss Franc,72.33,Swiss Franc,
10-09-2022 22.39,80E25CAB0,80E5C3F70,77.93,Swiss Franc,77.93,Swiss Franc,
10-09-2022 22.44,80E25CAB0,80E5C3F70,41.32,Swiss Franc,41.32,Swiss Franc,
10-09-2022 22.50,80E431360,80E611940,118.13,Swiss Franc,118.13,Swiss Franc,
10-09-2022 22.30,80E431360,80E611940,168.87,Swiss Franc,168.87,Swiss Franc,
10-09-2022 22.41,80E1A3020,80E626720,670.34,Swiss Franc,670.34,Swiss Franc,
10-09-2022 22.34,80E1A3020,80E626720,1207.44,Swiss Franc,1207.44,Swiss Franc,
10-09-2022 22.39,80E1A3020,80E626720,40.94,Swiss Franc,40.94,Swiss Franc,
10-09-2022 22.55,80E5AC9D0,80E62AF40,341.93,Swiss Franc,341.93,Swiss Franc,
10-09-2022 22.33,80E5AC9D0,80E62AF40,438.89,Swiss Franc,438.89,Swiss Franc,
10-09-2022 22.39,80E284940,80E832790,7414.41,Swiss Franc,7414.41,Swiss Franc,
10-09-2022 22.42,80E284940,80E832790,7178.46,Swiss Franc,7178.46,Swiss Franc,
10-09-2022 22.45,80E284940,80E832790,647.63,Swiss Franc,647.63,Swiss Franc,
10-09-2022 22.44,80E284940,80E832790,642.99,Swiss Franc,642.99,Swiss Franc,
10-09-2022 22.44,80E8B7470,80E8B74C0,26616.13,Swiss Franc,26616.13,Swiss Franc,
10-09-2022 22.56,8000C8050,80E8F1570,59.91,Swiss Franc,59.91,Swiss Franc,
10-09-2022 22.58,8000C8050,80E8F1570,126.22,Swiss Franc,126.22,Swiss Franc,
10-09-2022 22.43,80E8F5590,80E94E6F0,6922.4,Swiss Franc,6922.4,Swiss Franc,
10-09-2022 22.53,80E8F5590,80E94E6F0,3103.24,Swiss Franc,3103.24,Swiss Franc,
10-09-2022 22.47,100428978,80E98DAE0,8812104.55,Swiss Franc,8812104.55,Swiss Franc,
10-09-2022 22.41,100428978,80E98DAE0,2657.21,Swiss Franc,2657.21,Swiss Franc,
10-09-2022 22.32,100428978,80E98DAE0,14897840.53,Swiss Franc,14897840.53,Swiss Franc,
10-09-2022 22.33,100428978,80E9A0FE0,129.2,Swiss Franc,129.2,Swiss Franc,
10-09-2022 22.35,80E45CCB0,80E9A89F0,5393.75,Swiss Franc,5393.75,Swiss Franc,
10-09-2022 22.59,80E45CCB0,80E9A89F0,5581.62,Swiss Franc,5581.62,Swiss Franc,
10-09-2022 22.36,808716450,808716450,528.55,Swiss Franc,577.65,US Dollar,
10-09-2022 22.36,808716450,80E9ED740,528.55,Swiss Franc,528.55,Swiss Franc,
10-09-2022 22.36,808716450,808716450,271.72,Swiss Franc,296.96,US Dollar,
10-09-2022 22.36,808716450,80E9ED740,271.72,Swiss Franc,271.72,Swiss Franc,
10-09-2022 22.32,80DDB83E0,80EA27560,1990.67,Swiss Franc,1990.67,Swiss Franc,
10-09-2022 22.34,80DDB83E0,80EA27560,4458.62,Swiss Franc,4458.62,Swiss Franc,
10-09-2022 22.54,80E8F8810,80EA67580,40.78,Swiss Franc,40.78,Swiss Franc,
10-09-2022 22.40,80E8F8810,80EA67580,142.65,Swiss Franc,142.65,Swiss Franc,
10-09-2022 22.47,80E286A50,80EAFDB70,141.82,Swiss Franc,141.82,Swiss Franc,
10-09-2022 22.44,80E286A50,80EAFDB70,1248.33,Swiss Franc,1248.33,Swiss Franc,
10-09-2022 22.34,80E9C2CC0,80EB12BA0,394.5,Swiss Franc,394.5,Swiss Franc,
10-09-2022 22.42,80E9C2CC0,80EB12BA0,195.54,Swiss Franc,195.54,Swiss Franc,
10-09-2022 22.37,80E9E6670,80EB30010,18.58,Swiss Franc,18.58,Swiss Franc,
10-09-2022 22.34,80E9E6670,80EB30010,77.97,Swiss Franc,77.97,Swiss Franc,
10-09-2022 22.42,80E9E6670,80EB30010,98.53,Swiss Franc,98.53,Swiss Franc,
10-09-2022 22.42,80EB24650,80EB344C0,961.26,Swiss Franc,961.26,Swiss Franc,
10-09-2022 22.53,80DD8F900,80EB43EB0,311.85,Swiss Franc,311.85,Swiss Franc,
10-09-2022 22.51,80DD8F900,80EB43EB0,1662.5,Swiss Franc,1662.5,Swiss Franc,
10-09-2022 22.39,80DD8F900,80EB43EB0,39.49,Swiss Franc,39.49,Swiss Franc,
10-09-2022 22.51,80DD8F900,80EB43EB0,145.97,Swiss Franc,145.97,Swiss Franc,
10-09-2022 22.43,80DD8F900,80EB43EB0,6.64,Swiss Franc,6.64,Swiss Franc,
10-09-2022 22.32,80E256D40,80EB51D70,1167.37,Swiss Franc,1167.37,Swiss Franc,
10-09-2022 22.51,80E256D40,80EB51D70,222.24,Swiss Franc,222.24,Swiss Franc,
10-09-2022 22.54,80E256D40,80EB51D70,22.58,Swiss Franc,22.58,Swiss Franc,
10-09-2022 22.37,80E256D40,80EB51D70,58.51,Swiss Franc,58.51,Swiss Franc,
10-09-2022 22.39,80E2954A0,80EC9BD10,290.16,Swiss Franc,290.16,Swiss Franc,
10-09-2022 22.40,80E2954A0,80EC9BD10,160.07,Swiss Franc,160.07,Swiss Franc,
10-09-2022 22.42,80EC98220,80EC93490,3891.55,Swiss Franc,3891.55,Swiss Franc,
10-09-2022 22.52,80EC97220,80EC93490,567.12,Swiss Franc,567.12,Swiss Franc,
10-09-2022 22.59,80EC980E0,80EC93490,823.99,Swiss Franc,823.99,Swiss Franc,
10-09-2022 22.39,80EC97270,80EC93490,2836.26,Swiss Franc,2836.26,Swiss Franc,
10-09-2022 22.31,100428978,80ED10920,199.98,Swiss Franc,199.98,Swiss Franc,
10-09-2022 22.50,80E8B8350,80ED19190,154.18,Swiss Franc,154.18,Swiss Franc,
10-09-2022 22.40,80E8B8350,80ED19190,54.32,Swiss Franc,54.32,Swiss Franc,
10-09-2022 22.34,80E431360,80ED5F530,18622.75,Swiss Franc,18622.75,Swiss Franc,
10-09-2022 22.50,80E431360,80ED5F530,5661.91,Swiss Franc,5661.91,Swiss Franc,
10-09-2022 22.39,80EB3E090,80ED60F80,2816.6,Swiss Franc,2816.6,Swiss Franc,
10-09-2022 22.39,80EB3E090,80ED60F80,911.92,Swiss Franc,911.92,Swiss Franc,
10-09-2022 22.44,80E9C2410,80ED94330,10354.76,Swiss Franc,10354.76,Swiss Franc,
10-09-2022 22.53,80E9C2410,80ED94330,14115.19,Swiss Franc,14115.19,Swiss Franc,
10-09-2022 22.44,80E9C2410,80ED94330,3708.34,Swiss Franc,3708.34,Swiss Franc,
10-09-2022 22.56,80E9C2410,80ED94330,2990.8,Swiss Franc,2990.8,Swiss Franc,
10-09-2022 22.51,80E519380,80EDD49B0,27.25,Swiss Franc,27.25,Swiss Franc,
10-09-2022 22.59,80E519380,80EDD49B0,41.72,Swiss Franc,41.72,Swiss Franc,
10-09-2022 22.53,100428978,80EE01F40,3394.56,Swiss Franc,3394.56,Swiss Franc,
10-09-2022 22.49,100428978,80EE0A690,426.92,Swiss Franc,426.92,Swiss Franc,
10-09-2022 22.59,100428978,80EE0A690,152.68,Swiss Franc,152.68,Swiss Franc,
10-09-2022 22.46,100428978,80EE3ECC0,538.21,Swiss Franc,538.21,Swiss Franc,
10-09-2022 22.56,80E256D40,80EE68880,526.79,Swiss Franc,526.79,Swiss Franc,
10-09-2022 22.40,80E2245C0,80EE6EC00,147492.0,Swiss Franc,147492.0,Swiss Franc,
10-09-2022 22.31,80E2245C0,80EE6EC00,21998.42,Swiss Franc,21998.42,Swiss Franc,
10-09-2022 22.59,80E2245C0,80EE6EC00,958421.53,Swiss Franc,958421.53,Swiss Franc,
10-09-2022 22.34,80E2245C0,80EE6EC00,152862.79,Swiss Franc,152862.79,Swiss Franc,
10-09-2022 22.53,80E2245C0,80EE6EC00,34244.77,Swiss Franc,34244.77,Swiss Franc,
10-09-2022 22.36,80E478F90,80EEC62F0,432.98,Swiss Franc,432.98,Swiss Franc,
10-09-2022 22.54,80E8CD5B0,80EEE85A0,956.87,Swiss Franc,956.87,Swiss Franc,
10-09-2022 22.38,80E8CD5B0,80EEE85A0,788.86,Swiss Franc,788.86,Swiss Franc,
10-09-2022 22.46,80E260330,80F029250,1158.02,Swiss Franc,1158.02,Swiss Franc,
10-09-2022 22.32,80E260330,80F029250,2226.18,Swiss Franc,2226.18,Swiss Franc,
10-09-2022 22.56,80EB24E40,80F042D40,33.39,Swiss Franc,33.39,Swiss Franc,
10-09-2022 22.30,80EB24E40,80F042D40,151.8,Swiss Franc,151.8,Swiss Franc,
10-09-2022 22.55,80EB24E40,80F042D40,11.18,Swiss Franc,11.18,Swiss Franc,
10-09-2022 22.33,80EB24E40,80F042D40,10.67,Swiss Franc,10.67,Swiss Franc,
10-09-2022 22.50,80E17AD60,80F0498A0,688.21,Swiss Franc,688.21,Swiss Franc,
10-09-2022 22.47,80E17AD60,80F0498A0,483.31,Swiss Franc,483.31,Swiss Franc,
10-09-2022 22.49,8000CBE80,80F0765A0,4557.64,Swiss Franc,4557.64,Swiss Franc,
10-09-2022 22.32,8000CBE80,80F0765A0,928.74,Swiss Franc,928.74,Swiss Franc,
10-09-2022 22.38,80E8B34A0,80F1710A0,1098.34,Swiss Franc,1098.34,Swiss Franc,
10-09-2022 22.51,80E8B34A0,80F1710A0,2539.62,Swiss Franc,2539.62,Swiss Franc,
10-09-2022 22.51,80EE43D90,80F1A60A0,3817.13,Swiss Franc,3817.13,Swiss Franc,
10-09-2022 22.42,80EE43D90,80F1A60A0,2410.1,Swiss Franc,2410.1,Swiss Franc,
10-09-2022 22.58,80EE43D90,80F1A60A0,1534.26,Swiss Franc,1534.26,Swiss Franc,
10-09-2022 22.34,80EE43D90,80F1A60A0,559.33,Swiss Franc,559.33,Swiss Franc,
10-09-2022 22.54,80E9748D0,80F1D0700,14908.18,Swiss Franc,14908.18,Swiss Franc,
10-09-2022 22.34,100428978,80F1FEF70,780.37,Swiss Franc,780.37,Swiss Franc,
10-09-2022 22.52,100428978,80F1FEF70,1576.19,Swiss Franc,1576.19,Swiss Franc,
10-09-2022 22.49,80F1F4400,80F23A270,102.36,Swiss Franc,102.36,Swiss Franc,
10-09-2022 22.41,80F1F4400,80F23A270,125.2,Swiss Franc,125.2,Swiss Franc,
10-09-2022 22.34,80E9C57D0,80F302850,635.78,Swiss Franc,635.78,Swiss Franc,
10-09-2022 22.38,80E9C57D0,80F302850,2423.83,Swiss Franc,2423.83,Swiss Franc,
10-09-2022 22.35,80E9C57D0,80F302850,418.0,Swiss Franc,418.0,Swiss Franc,
10-09-2022 22.39,80F31A780,80F32A050,2808.77,Swiss Franc,2808.77,Swiss Franc,
10-09-2022 22.51,80F3261C0,80F32A050,453434.54,Swiss Franc,453434.54,Swiss Franc,
10-09-2022 22.32,80F319F80,80F32A050,2525.94,Swiss Franc,2525.94,Swiss Franc,
10-09-2022 22.54,80F31A870,80F32A050,2951.84,Swiss Franc,2951.84,Swiss Franc,
10-09-2022 22.49,80E574180,80F34EAA0,404.8,Swiss Franc,404.8,Swiss Franc,
10-09-2022 22.58,80E574180,80F34EAA0,1551.79,Swiss Franc,1551.79,Swiss Franc,
10-09-2022 22.31,80ED90310,80F3BB020,1233.91,Swiss Franc,1233.91,Swiss Franc,
10-09-2022 22.59,80ED90310,80F3BB020,3263.59,Swiss Franc,3263.59,Swiss Franc,
