Timestamp,FromAccount,ToAccount,Amount Received,Receiving Currency,Amount Paid,Payment Currency,suspected_money_laundering_involvement
10-09-2022 0.10,802017130,81036F6C0,32.48,US Dollar,32.48,US Dollar,
10-09-2022 0.02,8.02E+05,81147A620,59.22,US Dollar,59.22,US Dollar,
10-09-2022 0.12,802013D90,800BC4460,61.13,US Dollar,61.13,US Dollar,
10-09-2022 0.27,80200E810,80075EDE0,15.07,US Dollar,15.07,US Dollar,
10-09-2022 0.07,80201F9B0,812039130,56.18,US Dollar,56.18,US Dollar,
10-09-2022 0.04,800B54E00,801230CB0,3154.39,US Dollar,3154.39,US Dollar,
10-09-2022 0.21,800B54E00,801230CB0,995.17,US Dollar,995.17,US Dollar,
10-09-2022 0.20,8020AFCC0,805A97D50,141.81,US Dollar,141.81,US Dollar,
10-09-2022 0.01,8020AEA40,80DF03F30,0.89,US Dollar,0.89,US Dollar,
10-09-2022 0.08,80210F5B0,80C45F6B0,78.9,US Dollar,78.9,US Dollar,
10-09-2022 0.10,802116F80,811998350,32.73,US Dollar,32.73,US Dollar,
10-09-2022 0.06,800818290,8021194C0,160.86,US Dollar,160.86,US Dollar,
10-09-2022 0.05,80215E520,804EEEFB0,273.54,US Dollar,273.54,US Dollar,
10-09-2022 0.15,8021B7020,8043BCB80,1.09,US Dollar,1.09,US Dollar,
10-09-2022 0.26,8021C13E0,804978960,39.85,US Dollar,39.85,US Dollar,
10-09-2022 0.10,800EB4420,8021CAEE0,92.24,US Dollar,92.24,US Dollar,
10-09-2022 0.05,800EB4420,8021CAEE0,106.19,US Dollar,106.19,US Dollar,
10-09-2022 0.29,8006DC5F0,8021CC980,9316.53,US Dollar,9316.53,US Dollar,
10-09-2022 0.15,8006DC5F0,8021CC980,2712.18,US Dollar,2712.18,US Dollar,
10-09-2022 0.17,8010F18C0,8021D1910,1447.37,US Dollar,1447.37,US Dollar,
10-09-2022 0.00,8010F18C0,8021D1910,1043.42,US Dollar,1043.42,US Dollar,
10-09-2022 0.12,8021DB060,80A783700,35.53,US Dollar,35.53,US Dollar,
10-09-2022 0.15,8021DB810,8017BD620,187.16,US Dollar,187.16,US Dollar,
10-09-2022 0.01,8021E24A0,80A3377E0,38.84,US Dollar,38.84,US Dollar,
10-09-2022 0.13,8021FF8D0,80DA66BA0,6.88,US Dollar,6.88,US Dollar,
10-09-2022 0.07,802206590,80E90DD90,87.63,US Dollar,87.63,US Dollar,
10-09-2022 0.11,80220A350,80E2F9BB0,2.57,US Dollar,2.57,US Dollar,
10-09-2022 0.20,8003CEFC0,80220B1A0,1.92,US Dollar,1.92,US Dollar,
10-09-2022 0.12,8003CEFC0,80220B1A0,0.44,US Dollar,0.44,US Dollar,
10-09-2022 0.22,800AF2030,80220EBE0,140.94,US Dollar,140.94,US Dollar,
10-09-2022 0.03,800AF2030,80220EBE0,646.91,US Dollar,646.91,US Dollar,
10-09-2022 0.21,80220EC30,80C8252C0,46.88,US Dollar,46.88,US Dollar,
10-09-2022 0.05,80220EFA0,8043E9590,5.15,US Dollar,5.15,US Dollar,
10-09-2022 0.23,802223090,80F4C29D0,43.66,US Dollar,43.66,US Dollar,
10-09-2022 0.08,802221A60,805A936C0,5.53,US Dollar,5.53,US Dollar,
10-09-2022 0.28,8021E69A0,8021E69A0,75.25,Euro,88.18,US Dollar,
10-09-2022 0.28,8021E69A0,8.08E+25,75.25,Euro,75.25,Euro,
10-09-2022 0.03,8021F9BB0,8028ED500,7.73,US Dollar,7.73,US Dollar,
10-09-2022 0.17,8022464D0,801E917E0,49.99,US Dollar,49.99,US Dollar,
10-09-2022 0.23,802244D50,80BB17DA0,8.34,US Dollar,8.34,US Dollar,
10-09-2022 0.17,802254480,800E28D30,106.27,US Dollar,106.27,US Dollar,
10-09-2022 0.19,802250B50,808161F60,16.5,US Dollar,16.5,US Dollar,
10-09-2022 0.23,802257F00,8001E3BE0,40.29,US Dollar,40.29,US Dollar,
10-09-2022 0.21,8001DB230,80225F080,251.22,US Dollar,251.22,US Dollar,
10-09-2022 0.22,8001DB230,80225F080,56.71,US Dollar,56.71,US Dollar,
10-09-2022 0.12,80226B660,80F3295B0,9.95,US Dollar,9.95,US Dollar,
10-09-2022 0.06,802274440,8.03E+45,8.76,US Dollar,8.76,US Dollar,
10-09-2022 0.27,80227E7A0,803330150,25.51,US Dollar,25.51,US Dollar,
10-09-2022 0.10,801566B30,80227FA00,213.66,US Dollar,213.66,US Dollar,
10-09-2022 0.02,80183A740,80228EA50,8086.04,US Dollar,8086.04,US Dollar,
10-09-2022 0.00,80183A740,80228EA50,12811.11,US Dollar,12811.11,US Dollar,
10-09-2022 0.24,802270550,80D0D9C00,168.95,US Dollar,168.95,US Dollar,
10-09-2022 0.16,802281590,813A542F0,12.6,US Dollar,12.6,US Dollar,
10-09-2022 0.01,80228C4E0,801896750,12.6,US Dollar,12.6,US Dollar,
10-09-2022 0.10,8022A0A20,8041E0A40,28.68,US Dollar,28.68,US Dollar,
10-09-2022 0.27,8022AE130,812A34EA0,12.76,US Dollar,12.76,US Dollar,
10-09-2022 0.20,800C4E200,8022C0750,86.31,US Dollar,86.31,US Dollar,
10-09-2022 0.06,800C4E200,8022C0750,169.5,US Dollar,169.5,US Dollar,
10-09-2022 0.01,8022A7D70,803E2B560,49.49,US Dollar,49.49,US Dollar,
10-09-2022 0.28,8022BA750,800D0BFD0,6.63,US Dollar,6.63,US Dollar,
10-09-2022 0.18,8022D8850,803C0D1C0,17.55,US Dollar,17.55,US Dollar,
10-09-2022 0.16,8022DFF90,8053807B0,4.87,US Dollar,4.87,US Dollar,
10-09-2022 0.06,802312830,807D96F10,17.52,US Dollar,17.52,US Dollar,
10-09-2022 0.14,802313140,810357410,5.91,US Dollar,5.91,US Dollar,
10-09-2022 0.00,8.02E+06,801A97310,9.16,US Dollar,9.16,US Dollar,
10-09-2022 0.21,8023173C0,801A97310,4.87,US Dollar,4.87,US Dollar,
10-09-2022 0.22,802317C70,801A97310,33.74,US Dollar,33.74,US Dollar,
10-09-2022 0.02,802322BE0,801A97310,90.03,US Dollar,90.03,US Dollar,
10-09-2022 0.09,8022E4B10,80C3BBA40,107,US Dollar,107,US Dollar,
10-09-2022 0.29,8023438C0,800EEC260,80.01,US Dollar,80.01,US Dollar,
10-09-2022 0.27,802360600,8.03E+06,1.01,US Dollar,1.01,US Dollar,
10-09-2022 0.21,802372130,8013CFCD0,152.03,US Dollar,152.03,US Dollar,
10-09-2022 0.20,100428660,8023916C0,735.65,US Dollar,735.65,US Dollar,
10-09-2022 0.22,802391AB0,801A25AD0,112.16,US Dollar,112.16,US Dollar,
10-09-2022 0.09,802391B00,80D507000,13.76,US Dollar,13.76,US Dollar,
10-09-2022 0.01,802398D20,80AC91910,53.36,US Dollar,53.36,US Dollar,
10-09-2022 0.23,8023A76C0,809B79DF0,26.05,US Dollar,26.05,US Dollar,
10-09-2022 0.14,8023CD7D0,80D31B0B0,142.96,US Dollar,142.96,US Dollar,
10-09-2022 0.15,8023E0E50,80DF41330,82.21,US Dollar,82.21,US Dollar,
10-09-2022 0.18,8017A7F60,8023F1380,92.75,US Dollar,92.75,US Dollar,
10-09-2022 0.28,8017A7F60,8023F1380,608.66,US Dollar,608.66,US Dollar,
10-09-2022 0.07,8023E1FB0,80E0CC900,102.39,US Dollar,102.39,US Dollar,
10-09-2022 0.23,802400C30,810DC3E20,8.43,US Dollar,8.43,US Dollar,
10-09-2022 0.10,80241F6C0,803A77430,45.72,US Dollar,45.72,US Dollar,
10-09-2022 0.07,8003C0EC0,8024290A0,128,US Dollar,128,US Dollar,
10-09-2022 0.17,8003C0EC0,8024290A0,60.14,US Dollar,60.14,US Dollar,
10-09-2022 0.07,100428660,80242F5D0,4474675.87,US Dollar,4474675.87,US Dollar,
10-09-2022 0.24,100428660,80242F5D0,25862.14,US Dollar,25862.14,US Dollar,
10-09-2022 0.14,100428660,80242F5D0,7602521,US Dollar,7602521,US Dollar,
10-09-2022 0.06,80242F180,80246A620,6.25,US Dollar,6.25,US Dollar,
10-09-2022 0.10,8024391B0,8097DF140,184.31,US Dollar,184.31,US Dollar,
10-09-2022 0.01,8023F9A20,80F2A9160,4.76,US Dollar,4.76,US Dollar,
10-09-2022 0.14,802438240,800A73940,1330.95,US Dollar,1330.95,US Dollar,
10-09-2022 0.25,802445A10,804420D80,9,US Dollar,9,US Dollar,
10-09-2022 0.00,800DF1710,8022183F0,1206.62,US Dollar,1206.62,US Dollar,
10-09-2022 0.10,800DF1710,8022183F0,2837.59,US Dollar,2837.59,US Dollar,
10-09-2022 0.25,80246B8F0,80EE89910,8.97,US Dollar,8.97,US Dollar,
10-09-2022 0.05,802470680,80152DD50,6.69,US Dollar,6.69,US Dollar,
10-09-2022 0.17,802475AC0,8006AB1D0,90.64,US Dollar,90.64,US Dollar,
10-09-2022 0.21,802477500,8006AB1D0,157.35,US Dollar,157.35,US Dollar,
10-09-2022 0.08,80246F730,80A6F3C60,32.19,US Dollar,32.19,US Dollar,
10-09-2022 0.10,802479660,80D978170,44.1,US Dollar,44.1,US Dollar,
10-09-2022 0.05,80247A560,80724EEF0,37.61,US Dollar,37.61,US Dollar,
10-09-2022 0.16,800DD01C0,8007D5520,15.78,US Dollar,15.78,US Dollar,
10-09-2022 0.09,80248C980,812EB1D70,1244.12,US Dollar,1244.12,US Dollar,
10-09-2022 0.28,802494A00,80A2E7B50,124.33,US Dollar,124.33,US Dollar,
10-09-2022 0.14,8024A1AC0,80D65A010,5.79,US Dollar,5.79,US Dollar,
10-09-2022 0.07,8024A3C10,801A1D830,39.36,US Dollar,39.36,US Dollar,
10-09-2022 0.20,8024A7BD0,8009CF210,274.6,US Dollar,274.6,US Dollar,
10-09-2022 0.16,8024A9450,801A1D830,8.21,US Dollar,8.21,US Dollar,
10-09-2022 0.14,8024AA8E0,80287A210,2.29,US Dollar,2.29,US Dollar,
10-09-2022 0.04,8024AB820,801A1D830,723.61,US Dollar,723.61,US Dollar,
10-09-2022 0.23,8024B3E20,80F2434F0,71.95,US Dollar,71.95,US Dollar,
10-09-2022 0.15,8004BC190,8024CCC50,448197.84,US Dollar,448197.84,US Dollar,
10-09-2022 0.04,8004BC190,8024CCC50,16376.44,US Dollar,16376.44,US Dollar,
10-09-2022 0.28,8004BC190,8024CCC50,2013423.71,US Dollar,2013423.71,US Dollar,
10-09-2022 0.23,80246DB40,801D48420,36.79,US Dollar,36.79,US Dollar,
10-09-2022 0.12,802485070,813450B10,0.22,US Dollar,0.22,US Dollar,
10-09-2022 0.15,80249FBD0,807577300,85.68,US Dollar,85.68,US Dollar,
10-09-2022 0.25,8024C7930,805DECC10,10.32,US Dollar,10.32,US Dollar,
10-09-2022 0.02,802454150,802EF0450,6.24,US Dollar,6.24,US Dollar,
10-09-2022 0.07,8024F7A00,80D271740,382.37,US Dollar,382.37,US Dollar,
10-09-2022 0.05,802342C80,80C0B6300,81.83,US Dollar,81.83,US Dollar,
10-09-2022 0.05,802345300,80C43CF90,33.11,US Dollar,33.11,US Dollar,
10-09-2022 0.29,80243E560,808222FC0,2.36,US Dollar,2.36,US Dollar,
10-09-2022 0.26,802509060,81210AD60,7.32,US Dollar,7.32,US Dollar,
10-09-2022 0.26,80250BC30,812B962F0,328.54,US Dollar,328.54,US Dollar,
10-09-2022 0.07,80250C350,812B962F0,5.27,US Dollar,5.27,US Dollar,
10-09-2022 0.19,801C2E960,802513740,646.7,US Dollar,646.7,US Dollar,
10-09-2022 0.16,802535B40,81303C8D0,744.44,US Dollar,744.44,US Dollar,
10-09-2022 0.06,801754100,80254BBD0,60.96,US Dollar,60.96,US Dollar,
10-09-2022 0.15,801754100,80254BBD0,86.85,US Dollar,86.85,US Dollar,
10-09-2022 0.19,80254FA60,8.04E+35,283.12,US Dollar,283.12,US Dollar,
10-09-2022 0.26,802551BD0,808BD63A0,1.05,US Dollar,1.05,US Dollar,
10-09-2022 0.05,802544410,802F7FC70,285.73,US Dollar,285.73,US Dollar,
10-09-2022 0.06,80255C3C0,8069EEC40,9.67,US Dollar,9.67,US Dollar,
10-09-2022 0.06,802559360,80D78BBE0,26.46,US Dollar,26.46,US Dollar,
10-09-2022 0.03,8025B1540,80A3279E0,235.23,US Dollar,235.23,US Dollar,
10-09-2022 0.16,8025B5810,80A327A30,90.15,US Dollar,90.15,US Dollar,
10-09-2022 0.09,8025AF450,80BC05D90,173.29,US Dollar,173.29,US Dollar,
10-09-2022 0.15,8025B8FC0,80BC065B0,7.67,US Dollar,7.67,US Dollar,
10-09-2022 0.20,8025BBA20,809C49850,25.2,US Dollar,25.2,US Dollar,
10-09-2022 0.09,80260FAE0,8018859B0,492.3,US Dollar,492.3,US Dollar,
10-09-2022 0.14,80262BBD0,80AF17350,24.74,US Dollar,24.74,US Dollar,
10-09-2022 0.18,100428660,80263FFA0,347.18,US Dollar,347.18,US Dollar,
10-09-2022 0.01,100428660,80263FFA0,14.63,US Dollar,14.63,US Dollar,
10-09-2022 0.20,100428660,80263FFA0,27.83,US Dollar,27.83,US Dollar,
10-09-2022 0.10,802652FC0,81292A860,26.62,US Dollar,26.62,US Dollar,
10-09-2022 0.13,802651710,80E3E2030,7.02,US Dollar,7.02,US Dollar,
10-09-2022 0.17,802652730,809467650,21.56,US Dollar,21.56,US Dollar,
10-09-2022 0.24,801462830,802669EC0,1087.36,US Dollar,1087.36,US Dollar,
10-09-2022 0.11,801462830,802669EC0,5859.6,US Dollar,5859.6,US Dollar,
10-09-2022 0.24,802683D60,8000F5030,303.87,US Dollar,303.87,US Dollar,
10-09-2022 0.04,802684D90,808058860,5.97,US Dollar,5.97,US Dollar,
10-09-2022 0.23,8026875B0,80E657190,7.06,US Dollar,7.06,US Dollar,
10-09-2022 0.07,802689D10,8077E6030,21.41,US Dollar,21.41,US Dollar,
10-09-2022 0.18,8026AE0B0,80A39C750,39.57,US Dollar,39.57,US Dollar,
10-09-2022 0.03,8026B2AD0,80E0BA1E0,1.67,US Dollar,1.67,US Dollar,
10-09-2022 0.21,8026A7D70,812D847F0,30.62,US Dollar,30.62,US Dollar,
10-09-2022 0.27,8026A7FF0,804950870,147.26,US Dollar,147.26,US Dollar,
10-09-2022 0.28,8026CAB60,805D62AC0,134.13,US Dollar,134.13,US Dollar,
10-09-2022 0.14,80272B790,8006223B0,7.97,US Dollar,7.97,US Dollar,
10-09-2022 0.18,80272A710,8064E61D0,16.64,US Dollar,16.64,US Dollar,
10-09-2022 0.20,802025D30,80273F3D0,332.13,US Dollar,332.13,US Dollar,
10-09-2022 0.11,802025D30,80273F3D0,955.84,US Dollar,955.84,US Dollar,
10-09-2022 0.15,802744A00,8007778D0,33.73,US Dollar,33.73,US Dollar,
10-09-2022 0.21,8.03E+06,800714EC0,40.47,US Dollar,40.47,US Dollar,
10-09-2022 0.08,80275E390,807DC4280,45.31,US Dollar,45.31,US Dollar,
10-09-2022 0.22,80275F120,80AAF95E0,184.95,US Dollar,184.95,US Dollar,
10-09-2022 0.19,8.03E+35,8005A2B40,19.2,US Dollar,19.2,US Dollar,
10-09-2022 0.08,802773550,8016D0740,78.15,US Dollar,78.15,US Dollar,
10-09-2022 0.02,801F76520,8130FB340,44.05,US Dollar,44.05,US Dollar,
10-09-2022 0.18,8026A38A0,80176B110,103.15,US Dollar,103.15,US Dollar,
10-09-2022 0.02,80273FE90,80176B110,130.19,US Dollar,130.19,US Dollar,
10-09-2022 0.11,80275F900,8016F7790,162.1,US Dollar,162.1,US Dollar,
10-09-2022 0.25,8027B3CF0,80E7A3220,4.64,US Dollar,4.64,US Dollar,
10-09-2022 0.12,8027BF5A0,804963F70,83.15,US Dollar,83.15,US Dollar,
10-09-2022 0.22,8027C42A0,8012D9850,6.92,US Dollar,6.92,US Dollar,
10-09-2022 0.07,8027C60F0,800B8C1E0,103.04,US Dollar,103.04,US Dollar,
10-09-2022 0.10,8027D35D0,8051EEC70,35.33,US Dollar,35.33,US Dollar,
10-09-2022 0.23,8027D36C0,80F091550,71.75,US Dollar,71.75,US Dollar,
10-09-2022 0.01,8027D96F0,80C05E8D0,88.79,US Dollar,88.79,US Dollar,
10-09-2022 0.04,8027FED00,801E95490,37.09,US Dollar,37.09,US Dollar,
10-09-2022 0.03,80275D8F0,802852C70,598.83,US Dollar,598.83,US Dollar,
10-09-2022 0.17,80275D8F0,802852C70,2797.65,US Dollar,2797.65,US Dollar,
10-09-2022 0.15,80286B270,801C31720,5,US Dollar,5,US Dollar,
10-09-2022 0.26,8028760A0,8051F7700,80.93,US Dollar,80.93,US Dollar,
10-09-2022 0.16,8028922B0,80EC87FB0,78.75,US Dollar,78.75,US Dollar,
10-09-2022 0.19,802874470,808143F90,27.35,US Dollar,27.35,US Dollar,
10-09-2022 0.22,80287C930,80AC15F30,97.17,US Dollar,97.17,US Dollar,
10-09-2022 0.22,8027B9810,80F95DA80,29.87,US Dollar,29.87,US Dollar,
10-09-2022 0.08,8027CBF10,800DC5CC0,3.14,US Dollar,3.14,US Dollar,
10-09-2022 0.10,8027CC920,80A8E73E0,8.7,US Dollar,8.7,US Dollar,
10-09-2022 0.29,8027FE360,800DC5CC0,3.14,US Dollar,3.14,US Dollar,
10-09-2022 0.19,8.03E+94,804299D90,22.03,US Dollar,22.03,US Dollar,
10-09-2022 0.05,802863A30,8.09E+44,6.38,US Dollar,6.38,US Dollar,
10-09-2022 0.16,802896000,8103C58C0,26.78,US Dollar,26.78,US Dollar,
10-09-2022 0.18,8028BD300,8034341F0,57.42,US Dollar,57.42,US Dollar,
10-09-2022 0.13,8028EF780,807571930,5.05,US Dollar,5.05,US Dollar,
10-09-2022 0.15,8028EF7D0,807571930,51.4,US Dollar,51.4,US Dollar,
10-09-2022 0.06,801C40BF0,802923230,87.03,US Dollar,87.03,US Dollar,
10-09-2022 0.25,801C40BF0,802923230,284.92,US Dollar,284.92,US Dollar,
10-09-2022 0.17,802266CF0,80292C1A0,4010.49,US Dollar,4010.49,US Dollar,
10-09-2022 0.26,80291FB20,80280DB70,44.41,US Dollar,44.41,US Dollar,
10-09-2022 0.03,802923A20,8037B4710,8.23,US Dollar,8.23,US Dollar,
10-09-2022 0.13,8029250A0,801C9EA60,19.08,US Dollar,19.08,US Dollar,
10-09-2022 0.15,802928390,801C9EA60,40.68,US Dollar,40.68,US Dollar,
10-09-2022 0.05,80292C5F0,8018A6110,8.09,US Dollar,8.09,US Dollar,
10-09-2022 0.05,802914FD0,8018859B0,109.77,US Dollar,109.77,US Dollar,
10-09-2022 0.05,802919450,80984DEE0,57.37,US Dollar,57.37,US Dollar,
10-09-2022 0.10,802934D60,800BA7B40,115.38,US Dollar,115.38,US Dollar,
10-09-2022 0.17,80293AE40,805312390,14.85,US Dollar,14.85,US Dollar,
10-09-2022 0.26,80293BCC0,80EBD7870,128.51,US Dollar,128.51,US Dollar,
10-09-2022 0.27,80290BE90,8005F08B0,196.22,US Dollar,196.22,US Dollar,
10-09-2022 0.22,80290C380,80C543200,3.63,US Dollar,3.63,US Dollar,
10-09-2022 0.19,80290CB10,80057BB70,11.63,US Dollar,11.63,US Dollar,
10-09-2022 0.23,80290DCC0,8048436A0,39.07,US Dollar,39.07,US Dollar,
10-09-2022 0.05,80290F3F0,80D3D5210,43.31,US Dollar,43.31,US Dollar,
10-09-2022 0.24,80293CAF0,80057BB70,39.16,US Dollar,39.16,US Dollar,
10-09-2022 0.18,80293D660,8069DFB00,42.47,US Dollar,42.47,US Dollar,
10-09-2022 0.03,8028ED270,813A60440,57.37,US Dollar,57.37,US Dollar,
10-09-2022 0.18,801249690,8029779B0,2949.22,US Dollar,2949.22,US Dollar,
10-09-2022 0.21,801249690,8029779B0,910.56,US Dollar,910.56,US Dollar,
10-09-2022 0.15,8.03E+06,81359B180,78.06,US Dollar,78.06,US Dollar,
10-09-2022 0.15,8029F6160,811A37820,4.49,US Dollar,4.49,US Dollar,
10-09-2022 0.03,8029F64B0,80C855DD0,5.91,US Dollar,5.91,US Dollar,
10-09-2022 0.17,8029F7300,803E38C60,193.1,US Dollar,193.1,US Dollar,
10-09-2022 0.19,8029FDB00,802816D30,133.49,US Dollar,133.49,US Dollar,
10-09-2022 0.13,8029FAD10,805A72E10,85.08,US Dollar,85.08,US Dollar,
10-09-2022 0.23,802A00AE0,80E117FF0,25.79,US Dollar,25.79,US Dollar,
10-09-2022 0.16,802A07CA0,8021DCFE0,7.69,US Dollar,7.69,US Dollar,
10-09-2022 0.17,802A1BD50,80BAEC2F0,80.67,US Dollar,80.67,US Dollar,
10-09-2022 0.06,802A4DC80,8071E2470,0.53,US Dollar,0.53,US Dollar,
10-09-2022 0.08,802A71170,810A288B0,32.74,US Dollar,32.74,US Dollar,
10-09-2022 0.27,802AC04C0,80025B690,67.69,US Dollar,67.69,US Dollar,
10-09-2022 0.03,802AC3620,807EC13D0,48.72,US Dollar,48.72,US Dollar,
10-09-2022 0.22,802ABF240,8063BA6A0,53.13,US Dollar,53.13,US Dollar,
10-09-2022 0.02,802AB5530,804EA8EB0,115.5,US Dollar,115.5,US Dollar,
10-09-2022 0.05,8012BCA60,802ACFD80,133.26,US Dollar,133.26,US Dollar,
10-09-2022 0.29,8012BCA60,802ACFD80,139.96,US Dollar,139.96,US Dollar,
10-09-2022 0.03,802AE8B50,800547480,19.99,US Dollar,19.99,US Dollar,
10-09-2022 0.05,802AEB280,8106C9540,8.41,US Dollar,8.41,US Dollar,
10-09-2022 0.14,802B11B60,80BAA63E0,47.28,US Dollar,47.28,US Dollar,
10-09-2022 0.13,802B24920,805A05AE0,4.19,US Dollar,4.19,US Dollar,
10-09-2022 0.06,802B2DA40,80EE7DA90,36.85,US Dollar,36.85,US Dollar,
10-09-2022 0.26,8022ED550,802B369D0,32.37,US Dollar,32.37,US Dollar,
10-09-2022 0.20,8022ED550,802B369D0,6.42,US Dollar,6.42,US Dollar,
10-09-2022 0.27,8019EEF30,802B3C1B0,98.53,US Dollar,98.53,US Dollar,
10-09-2022 0.16,8019EEF30,802B3C1B0,73.71,US Dollar,73.71,US Dollar,
10-09-2022 0.01,802B58C00,810770330,121.06,US Dollar,121.06,US Dollar,
10-09-2022 0.22,802B58CF0,8045CC480,27.14,US Dollar,27.14,US Dollar,
10-09-2022 0.21,802B5E9B0,80188C6E0,252.45,US Dollar,252.45,US Dollar,
10-09-2022 0.29,802B66000,80D106640,95.08,US Dollar,95.08,US Dollar,
10-09-2022 0.20,802B45210,80AB6C420,48.59,US Dollar,48.59,US Dollar,
