Timestamp,FromAccount,ToAccount,Amount Received,Receiving Currency,Amount Paid,Payment Currency,suspected_money_laundering_involvement
10-09-2022 0.21,8086E2DA0,807E7C5D0,22.59,UK Pound,22.59,UK Pound,
10-09-2022 0.15,8.09E+224,8082C7C60,9.34,UK Pound,9.34,UK Pound,
10-09-2022 0.18,80872EBF0,807E7C5D0,62.14,UK Pound,62.14,UK Pound,
10-09-2022 0.09,80872ECE0,807E7C5D0,6.49,UK Pound,6.49,UK Pound,
10-09-2022 0.12,8087D6150,810CD0D90,132.46,UK Pound,132.46,UK Pound,
10-09-2022 0.13,8087EFC40,808B5C570,13.47,UK Pound,13.47,UK Pound,
10-09-2022 0.02,8087F05A0,808CA6C10,12.18,UK Pound,12.18,UK Pound,
10-09-2022 0.26,8087F5820,807E7C5D0,249.49,UK Pound,249.49,UK Pound,
10-09-2022 0.10,80880E310,808019090,3.32,UK Pound,3.32,UK Pound,
10-09-2022 0.06,808824920,80844C110,1.44,UK Pound,1.44,UK Pound,
10-09-2022 0.03,808839320,808B559D0,9.72,UK Pound,9.72,UK Pound,
10-09-2022 0.08,808846720,80A158420,1.28,UK Pound,1.28,UK Pound,
10-09-2022 0.17,808847FB0,808DA1FC0,143.98,UK Pound,143.98,UK Pound,
10-09-2022 0.14,80884A220,8087EAA30,0.07,UK Pound,0.07,UK Pound,
10-09-2022 0.09,80884C5D0,807DE3360,3.79,UK Pound,3.79,UK Pound,
10-09-2022 0.29,808858590,80766B010,93.44,UK Pound,93.44,UK Pound,
10-09-2022 0.22,80885D320,8085D4AB0,13.97,UK Pound,13.97,UK Pound,
10-09-2022 0.18,80885EC60,807F9BE60,89.39,UK Pound,89.39,UK Pound,
10-09-2022 0.06,808860490,808646BA0,102.1,UK Pound,102.1,UK Pound,
10-09-2022 0.14,808860CD0,807ED2E70,0.35,UK Pound,0.35,UK Pound,
10-09-2022 0.28,8088616D0,808642500,47.59,UK Pound,47.59,UK Pound,
10-09-2022 0.01,8088576B0,807685A90,8.33,UK Pound,8.33,UK Pound,
10-09-2022 0.03,80883BF30,8138A7E20,9.98,UK Pound,9.98,UK Pound,
10-09-2022 0.28,80883EF40,8085CFB30,9.22,UK Pound,9.22,UK Pound,
10-09-2022 0.22,808871840,808871840,1985.03,Yen,14.58,UK Pound,
10-09-2022 0.22,808871840,803696170,1985.03,Yen,1985.03,Yen,
10-09-2022 0.22,808871BB0,808CE8800,2.31,UK Pound,2.31,UK Pound,
10-09-2022 0.04,8088380B0,8084A7460,68.11,UK Pound,68.11,UK Pound,
10-09-2022 0.07,80888C750,808AB6A30,367.65,UK Pound,367.65,UK Pound,
10-09-2022 0.05,80888E3F0,800093890,18.11,UK Pound,18.11,UK Pound,
10-09-2022 0.24,808923820,808643230,0.62,UK Pound,0.62,UK Pound,
10-09-2022 0.17,80892B800,808EE0470,132.91,UK Pound,132.91,UK Pound,
10-09-2022 0.25,80892C910,807E60130,28.86,UK Pound,28.86,UK Pound,
10-09-2022 0.25,8086DBE20,808E38910,54.69,UK Pound,54.69,UK Pound,
10-09-2022 0.11,8088035A0,808BC2C60,12.59,UK Pound,12.59,UK Pound,
10-09-2022 0.25,80880CEC0,808E38910,47.05,UK Pound,47.05,UK Pound,
10-09-2022 0.13,80880EA20,808C027B0,66,UK Pound,66,UK Pound,
10-09-2022 0.17,80892F720,807F839F0,59.18,UK Pound,59.18,UK Pound,
10-09-2022 0.27,808932FE0,808BC2C60,5.44,UK Pound,5.44,UK Pound,
10-09-2022 0.29,8089D2A00,80837CEB0,40.61,UK Pound,40.61,UK Pound,
10-09-2022 0.23,8089D4F40,808B546C0,1.68,UK Pound,1.68,UK Pound,
10-09-2022 0.18,8089E4DC0,80835E9D0,94.75,UK Pound,94.75,UK Pound,
10-09-2022 0.19,8089E69C0,807C6A9A0,62.05,UK Pound,62.05,UK Pound,
10-09-2022 0.14,808A25F50,8076EBF70,17.54,UK Pound,17.54,UK Pound,
10-09-2022 0.12,808A27340,807E64780,47.6,UK Pound,47.6,UK Pound,
10-09-2022 0.02,808A2D050,808EFAB60,30.75,UK Pound,30.75,UK Pound,
10-09-2022 0.08,808A80360,808670BA0,22.28,UK Pound,22.28,UK Pound,
10-09-2022 0.16,808A8C890,81205F0E0,105,UK Pound,105,UK Pound,
10-09-2022 0.14,808A8C980,809029B60,231.11,UK Pound,231.11,UK Pound,
10-09-2022 0.07,808A9DB20,80835F320,11.57,UK Pound,11.57,UK Pound,
10-09-2022 0.01,808AA9190,808614A50,2.82,UK Pound,2.82,UK Pound,
10-09-2022 0.04,808AADFA0,8083BDEE0,202.29,UK Pound,202.29,UK Pound,
10-09-2022 0.29,808AB61C0,80810A530,11.74,UK Pound,11.74,UK Pound,
10-09-2022 0.25,808AA9DC0,808ABE750,43.28,UK Pound,43.28,UK Pound,
10-09-2022 0.29,808AA9DC0,808ABE750,123.46,UK Pound,123.46,UK Pound,
10-09-2022 0.28,808AB90C0,800099520,55.28,UK Pound,55.28,UK Pound,
10-09-2022 0.03,808ABA090,8.09E+06,50.96,UK Pound,50.96,UK Pound,
10-09-2022 0.23,808AB4920,8076E6EF0,28.13,UK Pound,28.13,UK Pound,
10-09-2022 0.23,808AB5190,8076E6EF0,19.81,UK Pound,19.81,UK Pound,
10-09-2022 0.03,808AC6800,8076E6EF0,104.83,UK Pound,104.83,UK Pound,
10-09-2022 0.19,8087AE8C0,808AD1050,83.59,UK Pound,83.59,UK Pound,
10-09-2022 0.15,8087AE8C0,808AD1050,299.87,UK Pound,299.87,UK Pound,
10-09-2022 0.05,808ACFEB0,8083DF430,3.66,UK Pound,3.66,UK Pound,
10-09-2022 0.26,808AD0210,808AD0210,84.83,Euro,76.96,UK Pound,
10-09-2022 0.26,808AD0210,81248CB30,84.83,Euro,84.83,Euro,
10-09-2022 0.12,808AD21C0,808B99B40,138.96,UK Pound,138.96,UK Pound,
10-09-2022 0.09,808AD2490,8083F4900,46.06,UK Pound,46.06,UK Pound,
10-09-2022 0.15,808B01880,808B07C50,2.83,UK Pound,2.83,UK Pound,
10-09-2022 0.13,808B04C30,808AEDBD0,32.12,UK Pound,32.12,UK Pound,
10-09-2022 0.07,808B10B90,814965890,13.12,UK Pound,13.12,UK Pound,
10-09-2022 0.22,808AF9220,808DE3C50,31.97,UK Pound,31.97,UK Pound,
10-09-2022 0.12,100428810,808B176A0,822,UK Pound,822,UK Pound,
10-09-2022 0.04,807E05450,808B17DF0,28.63,UK Pound,28.63,UK Pound,
10-09-2022 0.29,807E05450,808B17DF0,26.29,UK Pound,26.29,UK Pound,
10-09-2022 0.06,807E05450,808B17DF0,50.19,UK Pound,50.19,UK Pound,
10-09-2022 0.28,807F954E0,808B18F30,5340.89,UK Pound,5340.89,UK Pound,
10-09-2022 0.15,807F954E0,808B18F30,2012.45,UK Pound,2012.45,UK Pound,
10-09-2022 0.08,808B19EB0,8080EF4C0,70.45,UK Pound,70.45,UK Pound,
10-09-2022 0.16,8083A5F30,808B23A60,1288.25,UK Pound,1288.25,UK Pound,
10-09-2022 0.23,808B23B00,808C34010,143.12,UK Pound,143.12,UK Pound,
10-09-2022 0.17,808B2CD60,808403560,24.17,UK Pound,24.17,UK Pound,
10-09-2022 0.12,80840DF90,808B41100,103.89,UK Pound,103.89,UK Pound,
10-09-2022 0.08,80840DF90,808B41100,79.44,UK Pound,79.44,UK Pound,
10-09-2022 0.23,80840DF90,808B41100,8.89,UK Pound,8.89,UK Pound,
10-09-2022 0.11,80840DF90,808B41100,18.41,UK Pound,18.41,UK Pound,
10-09-2022 0.21,808B40E20,80885D0F0,43.61,UK Pound,43.61,UK Pound,
10-09-2022 0.25,808B4FBF0,80A51A620,131.87,UK Pound,131.87,UK Pound,
10-09-2022 0.09,808B48530,807FBCD30,53.88,UK Pound,53.88,UK Pound,
10-09-2022 0.06,808B553A0,807FBCD30,85.67,UK Pound,85.67,UK Pound,
10-09-2022 0.11,8085CF820,808B64780,536.84,UK Pound,536.84,UK Pound,
10-09-2022 0.12,8085CF820,808B64780,1009.09,UK Pound,1009.09,UK Pound,
10-09-2022 0.07,8085CF820,808B64780,409.42,UK Pound,409.42,UK Pound,
10-09-2022 0.08,8085CF820,808B64780,14.95,UK Pound,14.95,UK Pound,
10-09-2022 0.03,808B5FF20,8.14E+55,1.01,UK Pound,1.01,UK Pound,
10-09-2022 0.09,808B63520,8085F0BE0,134.25,UK Pound,134.25,UK Pound,
10-09-2022 0.07,808B645F0,812082750,117.9,UK Pound,117.9,UK Pound,
10-09-2022 0.20,808B5CA80,8083C7A20,32.29,UK Pound,32.29,UK Pound,
10-09-2022 0.07,808B6B2A0,808651A60,172.08,UK Pound,172.08,UK Pound,
10-09-2022 0.10,808B6FB30,8.08E+06,2.06,UK Pound,2.06,UK Pound,
10-09-2022 0.19,808B7A950,8083461B0,4.94,UK Pound,4.94,UK Pound,
10-09-2022 0.13,808B75880,808D87D40,36.49,UK Pound,36.49,UK Pound,
10-09-2022 0.11,807EDA5C0,808BEB030,100.3,UK Pound,100.3,UK Pound,
10-09-2022 0.09,807EDA5C0,808BEB030,115.15,UK Pound,115.15,UK Pound,
10-09-2022 0.12,808BEF510,8082BD990,36.54,UK Pound,36.54,UK Pound,
10-09-2022 0.04,808C0B360,807ED3D00,68.77,UK Pound,68.77,UK Pound,
10-09-2022 0.13,80773B2B0,808C12DF0,450.17,UK Pound,450.17,UK Pound,
10-09-2022 0.05,80773B2B0,808C12DF0,106.72,UK Pound,106.72,UK Pound,
10-09-2022 0.01,808C17750,808827110,18.57,UK Pound,18.57,UK Pound,
10-09-2022 0.29,808C1C3E0,8138B4FF0,66.56,UK Pound,66.56,UK Pound,
10-09-2022 0.19,808C2FA00,8086B0E20,28.95,UK Pound,28.95,UK Pound,
10-09-2022 0.25,808C4E4A0,80826ACD0,283.11,UK Pound,283.11,UK Pound,
10-09-2022 0.15,808C58A00,8137ED980,5.34,UK Pound,5.34,UK Pound,
10-09-2022 0.21,808C73250,8087DCFA0,75.26,UK Pound,75.26,UK Pound,
10-09-2022 0.06,808C7F9A0,808C2A9A0,21.2,UK Pound,21.2,UK Pound,
10-09-2022 0.11,808C5FF30,807C5A400,116.03,UK Pound,116.03,UK Pound,
10-09-2022 0.19,808C60290,807C5A400,3.37,UK Pound,3.37,UK Pound,
10-09-2022 0.11,808C6D9F0,807C3E5C0,22.05,UK Pound,22.05,UK Pound,
10-09-2022 0.26,808C6E630,808B7A630,23.86,UK Pound,23.86,UK Pound,
10-09-2022 0.04,808C798D0,807C5DA50,50.66,UK Pound,50.66,UK Pound,
10-09-2022 0.10,808CA4EF0,808752D30,16.56,UK Pound,16.56,UK Pound,
10-09-2022 0.04,808CA4AA0,807EE0AB0,31.44,UK Pound,31.44,UK Pound,
10-09-2022 0.01,808CA8830,808BC0EA0,492.95,UK Pound,492.95,UK Pound,
10-09-2022 0.01,808CB8410,809040190,116.81,UK Pound,116.81,UK Pound,
10-09-2022 0.23,808CCB1D0,8087C8DB0,7.84,UK Pound,7.84,UK Pound,
10-09-2022 0.01,808C899F0,811FA5980,792.17,UK Pound,792.17,UK Pound,
10-09-2022 0.10,808CD4C90,809013D50,4.14,UK Pound,4.14,UK Pound,
10-09-2022 0.07,808CF14E0,808837B90,36.2,UK Pound,36.2,UK Pound,
10-09-2022 0.09,808CF2B00,80BE9D000,2.65,UK Pound,2.65,UK Pound,
10-09-2022 0.23,808D87D90,8138802B0,31.15,UK Pound,31.15,UK Pound,
10-09-2022 0.21,808D8C140,8076FA5B0,26,UK Pound,26,UK Pound,
10-09-2022 0.13,808D8B760,8077108C0,226.62,UK Pound,226.62,UK Pound,
10-09-2022 0.28,808D98DD0,8084157F0,0.58,UK Pound,0.58,UK Pound,
10-09-2022 0.25,808D9B6B0,808BBEE30,8.93,UK Pound,8.93,UK Pound,
10-09-2022 0.10,808D87920,8083CD9C0,35.13,UK Pound,35.13,UK Pound,
10-09-2022 0.21,808D9F420,8083CD9C0,34.78,UK Pound,34.78,UK Pound,
10-09-2022 0.22,808D80970,808DABA00,11.44,UK Pound,11.44,UK Pound,
10-09-2022 0.09,808D84A60,807E8CFC0,41.43,UK Pound,41.43,UK Pound,
10-09-2022 0.11,808DAC930,807EFE650,1.57,UK Pound,1.57,UK Pound,
10-09-2022 0.07,808DB6140,8087D5410,118.7,UK Pound,118.7,UK Pound,
10-09-2022 0.19,808DB7D40,8082AAF70,14.46,UK Pound,14.46,UK Pound,
10-09-2022 0.01,808DC8AC0,809D29F10,11.37,UK Pound,11.37,UK Pound,
10-09-2022 0.29,808DCD320,808856B50,20.79,UK Pound,20.79,UK Pound,
10-09-2022 0.14,808DD4870,808E38720,5.27,UK Pound,5.27,UK Pound,
10-09-2022 0.27,808DDE730,8084F2210,3.63,UK Pound,3.63,UK Pound,
10-09-2022 0.17,808DDC050,807E766B0,2.1,UK Pound,2.1,UK Pound,
10-09-2022 0.23,808E1AD60,808C5B610,92.54,UK Pound,92.54,UK Pound,
10-09-2022 0.07,808C0F130,8138E7440,37.29,UK Pound,37.29,UK Pound,
10-09-2022 0.25,808C0FAF0,8138E7440,1.67,UK Pound,1.67,UK Pound,
10-09-2022 0.29,808C0FBB0,807F9C2C0,185.96,UK Pound,185.96,UK Pound,
10-09-2022 0.17,808C11790,8138E7440,22.68,UK Pound,22.68,UK Pound,
10-09-2022 0.13,808CE7970,8138E7440,16.6,UK Pound,16.6,UK Pound,
10-09-2022 0.08,808CE7CC0,807F9C2C0,116.5,UK Pound,116.5,UK Pound,
10-09-2022 0.17,808D798B0,8138E7440,13.76,UK Pound,13.76,UK Pound,
10-09-2022 0.24,808B92DD0,808B8EF30,22.16,UK Pound,22.16,UK Pound,
10-09-2022 0.13,808BCAA90,808B8EF30,195.47,UK Pound,195.47,UK Pound,
10-09-2022 0.26,808BCB550,8138836F0,26.31,UK Pound,26.31,UK Pound,
10-09-2022 0.20,808E2DD50,80872B350,17.16,UK Pound,17.16,UK Pound,
10-09-2022 0.02,808E30510,807DE9D20,135.86,UK Pound,135.86,UK Pound,
10-09-2022 0.21,808E46690,8138BAF10,5.66,UK Pound,5.66,UK Pound,
10-09-2022 0.09,808E47BF0,8083C96F0,1.4,UK Pound,1.4,UK Pound,
10-09-2022 0.07,100428810,808E49910,106.99,UK Pound,106.99,UK Pound,
10-09-2022 0.21,100428810,808E49910,1.65,UK Pound,1.65,UK Pound,
10-09-2022 0.06,100428810,808E49910,1.36,UK Pound,1.36,UK Pound,
10-09-2022 0.10,808E42A90,808D8FB20,7.13,UK Pound,7.13,UK Pound,
10-09-2022 0.14,808E49220,808C6B8C0,55.02,UK Pound,55.02,UK Pound,
10-09-2022 0.15,808E4F4D0,808160CB0,16.23,UK Pound,16.23,UK Pound,
10-09-2022 0.00,808E5EDA0,808356230,41.13,UK Pound,41.13,UK Pound,
10-09-2022 0.01,8087A7790,808E639C0,2.99,UK Pound,2.99,UK Pound,
10-09-2022 0.23,8087A7790,808E639C0,4.31,UK Pound,4.31,UK Pound,
10-09-2022 0.19,808DDAA60,808E65170,6717.21,UK Pound,6717.21,UK Pound,
10-09-2022 0.26,808DDAA60,808E65170,4739,UK Pound,4739,UK Pound,
10-09-2022 0.11,808E656E0,808EF40F0,16.15,UK Pound,16.15,UK Pound,
10-09-2022 0.01,808EE0290,8138FA7B0,34.77,UK Pound,34.77,UK Pound,
10-09-2022 0.21,808EE5EC0,807720640,31.65,UK Pound,31.65,UK Pound,
10-09-2022 0.19,808EEA200,8138C2470,32.37,UK Pound,32.37,UK Pound,
10-09-2022 0.27,808EF2490,812CE6E60,126.84,UK Pound,126.84,UK Pound,
10-09-2022 0.29,808EF4DA0,80894FEA0,8.07,UK Pound,8.07,UK Pound,
10-09-2022 0.10,8087EC9F0,808EFA370,591.71,UK Pound,591.71,UK Pound,
10-09-2022 0.08,808F01530,808F01530,54.4,Euro,49.35,UK Pound,
10-09-2022 0.08,808F01530,80BA53800,54.4,Euro,54.4,Euro,
10-09-2022 0.04,809021940,80885CF10,40.48,UK Pound,40.48,UK Pound,
10-09-2022 0.08,8090258F0,808E49720,0.48,UK Pound,0.48,UK Pound,
10-09-2022 0.03,809024D20,808444450,22.4,UK Pound,22.4,UK Pound,
10-09-2022 0.16,8.09E+06,809029B60,69052.43,UK Pound,69052.43,UK Pound,
10-09-2022 0.15,8.09E+06,809029B60,22919.06,UK Pound,22919.06,UK Pound,
10-09-2022 0.00,8.09E+06,809029B60,19497.59,UK Pound,19497.59,UK Pound,
10-09-2022 0.21,8.09E+244,80866E4B0,82.72,UK Pound,82.72,UK Pound,
10-09-2022 0.28,809061290,8076E7410,5.77,UK Pound,5.77,UK Pound,
10-09-2022 0.24,809065620,8120A2350,45.88,UK Pound,45.88,UK Pound,
10-09-2022 0.12,80861CDB0,80A152570,85.09,UK Pound,85.09,UK Pound,
10-09-2022 0.04,80861CDB0,80A152570,23.79,UK Pound,23.79,UK Pound,
10-09-2022 0.24,80A152610,808C66A70,80.54,UK Pound,80.54,UK Pound,
10-09-2022 0.21,80A157BA0,808D78400,4.57,UK Pound,4.57,UK Pound,
10-09-2022 0.10,80A1585A0,808C9D1F0,26.94,UK Pound,26.94,UK Pound,
10-09-2022 0.24,80A4FED70,808A8C0C0,19.92,UK Pound,19.92,UK Pound,
10-09-2022 0.21,80AA96BD0,80876C3F0,26.63,UK Pound,26.63,UK Pound,
10-09-2022 0.21,80AA97460,809035280,48.8,UK Pound,48.8,UK Pound,
10-09-2022 0.23,80AA97710,80810D7F0,44.79,UK Pound,44.79,UK Pound,
10-09-2022 0.09,80AA97F80,80810D7F0,2.43,UK Pound,2.43,UK Pound,
10-09-2022 0.16,80AAA5200,808C37B90,118.85,UK Pound,118.85,UK Pound,
10-09-2022 0.03,80AA9A820,8082769C0,12.86,UK Pound,12.86,UK Pound,
10-09-2022 0.20,80AAA0610,80BE9B710,66.75,UK Pound,66.75,UK Pound,
10-09-2022 0.22,80AAA0930,80BE9B710,70.46,UK Pound,70.46,UK Pound,
10-09-2022 0.22,80AAA09D0,80826D6E0,3.08,UK Pound,3.08,UK Pound,
10-09-2022 0.03,80AA90F00,808C87CF0,8.51,UK Pound,8.51,UK Pound,
10-09-2022 0.00,80AA947F0,807666B40,35.97,UK Pound,35.97,UK Pound,
10-09-2022 0.11,80B1FCF20,807C6D680,3.03,UK Pound,3.03,UK Pound,
10-09-2022 0.27,80B207BF0,808A0F890,12.41,UK Pound,12.41,UK Pound,
